,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.154837704124839,0,0.5243195935908,0.0911438331558213,0.115275194530451,0.3096310533244,0.194083988118258,-0.105979667954793,-0.175114004011973,0,-0.135819984509258,0,0,0.132899470090275
ETH,0,0,0.269330414631229,0,0.063130155344276,0,0,0,0.0361461588328601,0.169391507864701,0,-0.731405393085849,0,0,0
XRP,0,0.336713747049056,0,0.289747151493503,-1.73472347597681e-18,0.277760245987263,-0.259504154302517,-0.341216438928225,0.0200791829423976,-0.0421135744369376,0,0.776859992346814,0,0,-0.352671167310667
LTC,1.53742885040381,-0.0908492777936306,0,0,-0.0671295920207899,-0.104257564879295,0,-0.157966550574807,-0.0282082428108437,0.127490871767292,0,0.116634777391548,0,0,0
XEM,3.56869022570433,0,0.131325686429284,-1.44130556319813,0,0,0,-0.921280265639585,0.543419049228865,0.662932070726382,0,1.10769218207349,0,-4.86701721306639,-0.246656230104647
DASH,0.547958280224154,-0.0893370549422267,0.34089908474871,-0.267111939215731,-0.100551647783425,0,-0.172550610345478,0.071690536494117,0.104727788350594,0,0,0,0,0,-0.0675094049026869
DOGE,1.03589915082024,-0.165807333756599,0,-0.169733470919357,-0.167588206252246,0.0534474936046102,0,-0.151001205542238,0.259345185396501,0,0,0.0742853473796622,0,-1.84579405702041,-0.245491939133121
XMR,0.959186112273979,-0.189097694345145,-0.459768811757471,0.252803146718265,-0.0644267750223385,0.0954211932168697,-0.742155068951013,0,0,0.186696803641662,-0.397080076061402,0.354338227991554,0,0,-0.182167550532009
XLM,0.808543986206034,-0.0648110771410015,0,0,0.104919988275032,0.00636049617607773,0,0,0,-0.350173623218524,0,-0.62002871550592,0,0,0.48182482785361
DGB,-1.4491795906218,0.623553520744151,0,1.02655421997148,0,-0.183885686459183,0.232376027949902,0.422053622716299,-0.027312045053798,0,0.333183928851142,-0.136512124101019,0,-3.94601290977946,0
BV010082.Index,-0.365682763969126,-0.0588282474926415,-0.0238545558183182,0,0.0903191348827474,-0.0236816786869452,0.46168886861789,0.0344891119508452,-0.134978770160759,0,0,-0.686824681705784,2.29378146049231,0.12778699969845,0.210170700938552
CVIX.Index,-0.716497080325051,-0.109734223671525,0,0.0396719111533738,0.15093138643552,-0.102201886225301,0.733208707660257,0.202753147065407,-0.199277247764692,0.0307731112794038,-0.813222151500224,0,3.36701415852321,0,0.30212992707965
DXY.Curncy,0,0,0.0550929330803878,-0.0355032665697272,-0.000566441499561505,0.0131120804416973,0,0.0166781717507193,0.00597279563529223,-0.009377345032326,0,0.070878093029289,0,0,0
SPX.Index,0,-0.0362632329158694,0,0,0,0,0,0,0,0,0,-0.156608289883055,0,0,-0.0163791108480722
VIX.Index,0.258156571850087,0.640183835529761,-1.02969354481653,0,-0.14824899001153,0,-0.909627017348582,-0.0706985855104437,0.437764333182825,-0.382006018963489,0.521007638458495,1.26526118885995,0,-2.86586687540811,0
