,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.327206944257558,0,-0.0148780820689159,0.0658667714792969,0,0,0.0218398251083845,0.106062588331994,0,0,0,0.120221777592212,0,0,0.439470194751911,0,0,0
ETH,0.705004798064736,0,0.10559707650813,0,-0.0195460931395146,0.272092984108524,0,0,0.0097300739568183,0,-0.019609566835855,-0.065768325967577,0.138317051496951,0.0742270156239296,0.0269282134589503,0,0,0,0,-1.73472347597681e-18
XRP,0,1.38777878078145e-17,0,-0.0663443340172878,0,0.497040217938759,0.091368705431916,0.140132795889522,0.000192033753456025,-0.0765864818391905,0.0611289214459933,0.171213179000759,0,0.139198800166117,0.00607157314765907,0,0,0,0,-0.0152764850703879
BCH,0,0,0,0,0,0,0.181539028050648,0,0.163194753347641,-0.172793541383661,0,0,0.278807060104947,0,0.298442298882228,0,0,0,0,0
EOS,6.93889390390723e-18,0,0,0.387121914785757,0,0,0.698768371917156,1.28359027221253,0.138725498540761,-0.205843893424451,0.567638267497814,0.489542778894867,0,-1.50723928858983,-1.10611529471287,0,0,0,0,0
LTC,0.0362988117770084,0.200294577112615,0.288707109209916,0,-0.061622074898461,0,0,0,0,0.0480029272867745,0.071447920874826,-0.0322742420406222,0,0.375262039815684,0.0174345302426501,0,0.179757640833406,0,0,0
ADA,0,0,0,0,0.0357745801479838,0,0,0.260251574937144,0.058840740984173,0.129606384229,0,0,0,0.411628922814838,0,0,0,0,0,0
XLM,0,0,0.0708067116163637,0,0.0436176622233326,0,0.319507537029465,0,0,0,0.416249539611868,0,0.103171223294115,0,0.0225171032884895,0,0,0,0,-0.0723417597069838
MIOTA,0,0,0.635953170314313,0,-0.207896927301181,-0.155218225801105,0.602554755844648,0.578669706415011,0,0.0268174509416667,0,0,0,-0.933815013714454,0.371588609833823,0,1.16044955341957,0,0,0.310302100329941
TRX,0,0,-0.0253487351750749,0.141732663257143,0.477787549354579,0,0,0,-0.16415726314965,0,0.186828788446475,-0.133562716877165,0,0.508342088509985,0.040769724876812,-1.08064256785269,0,0,0,0
NEO,0.133121727436264,0,0,0,0.12024874794036,0.215965866222058,0.076833364234844,0.0148239898197843,0.166971017343409,0.135651956188839,0,-0.0632879853733195,0.251618591003579,0,0,0,0,0,0,0
XMR,0,-0.102762949857958,0.698206701823833,0.11881840791886,0,0,0.109688458112112,0,0,0,-0.0311953139115486,0,0,0,0,0,0,0,0,0.00990787181551303
DASH,0,0.320008866612224,0,0.270835635177809,0,0,0,0,0.0774729493234518,0.14471122618766,0.0837579018911798,0,0,0,0.0232331705124119,0,0,0,0,0
XEM,0,0.365579081840567,0,-0.0302619143665568,0,0,0,0.19949889888555,0.0255349245190375,0.12061506260364,0,0,0,0,0.258370609974789,0,0,0,0,0
ETC,-0.584825752978153,0,0,0.161379523380292,-0.140817861421994,0.310775315400489,0,0.682975034641779,0.00669154928093069,0.410089586812823,-0.253794446892145,0.193659334795515,0.302891509542418,0,0,0,0.536266362512055,0,0,0
BV010082.Index,0,0,0,0,0.025039320844491,0,0,0,0,0,-0.00531534034903871,0.0262594961759461,0,0,0,0,0,0,0,-0.017844123206054
CVIX.Index,0.403477257892231,0,-0.136682379840144,-0.035089027778455,0.0678143976655027,-0.00517745916385816,-0.226641314828708,0,0.0380176716040431,0.00168140736086326,-0.00747175681293301,0,0.0437622465900508,0,0.0171646460312234,0,0,0,0,-2.16840434497101e-19
DXY.Curncy,0.0262572336933937,0,0,-0.0123351306220941,0.00783464192375071,-0.0103378070942403,-0.0233206866348974,0.0270039816033167,0.00799449628654405,0.0088498897274386,-0.0190243056956563,0,-4.33680868994202e-19,0.0108100441466156,0.00861136155114425,0.17320418226228,0,0,0,0.0274294744420175
SPX.Index,0,0,0,0.0171485405069582,-0.00183126209437465,-0.0171398485910543,-0.0173633107090868,0,0,0.00588246652539753,0.00701013624043779,0,-0.0136938706879081,0,0.00748782694791551,0,0,0,0,-0.133884111375505
VIX.Index,0,0,2.77555756156289e-17,0,-0.0172423184694979,-0.081877504193291,-0.288474842172246,0,0.15098388253808,0.0978337203830874,0.0903883157205146,0,-0.0161727289795568,0,0.0111806836519641,0,-0.410809704444336,0,-6.80822958403035,0
