,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,-0.0816728831158692,0.0237779646634663,0,-0.037471685905647,0.00798578262355309,-9.03013884396614e-05,0,0,0,0,0,0
ETH,0.202321702957566,0,-0.0511209546875104,0.276806788914994,0,0.409131387225472,0.0143361163882687,0.132002666228588,0,0.278671664437763,0.0107491933990647,-0.0289441334817882,-0.208945064251566,0.111670965090968,0,1.64027879041217,-3.01595253698182,0
XRP,0,0,0,0,-0.0502885455724217,0,0,-0.0697211670316611,0,0.289524880366627,-0.130341150792834,-0.0672212777031538,-0.360775881856591,0,0,0,0,0
LTC,0.675077212984137,0,-0.00653429818111472,0,0.0538502456136632,0,0.111404458295999,-6.7762635780344e-21,0,-0.119195639120579,0,0.00205718876708951,0.00967352574424523,0,0.0253505793438291,0,0,-0.0198809470796083
ETC,0.666856528406096,-0.652640431116409,0.199638281750361,-0.373391836623168,0,0.265610633884309,0,0.453352543064079,0,0.121598772661386,0.0125472267080644,0,0.662192995156204,0,0,0,0,0.0644174872513924
XMR,-1.60469810963122,-0.156644651355507,0.506865648406533,-1.38777878078145e-17,0.0147706268116271,0,0.0718588498156175,0.106541873793129,0,-0.251171824405049,-0.0302062170245962,-0.0657708978443436,-0.0699530469631764,0,0.505249877630579,0,-10.6495407581885,-0.793403986637956
DASH,0,0,0,0,0,0.0470570361550052,0,0.1608962978198,0,0,-0.0921565782159182,-0.0526394274002277,0.0537642262268209,0,0,0,0,0
XEM,0.270080540816184,0,0.742538819871414,0,0.210136772163212,0,0.227325190021113,0,0,-0.230972193943936,0.103322701729443,-0.0264302509408885,0.0935964554860167,0,-0.0950794991617965,0,0,-0.323684176999434
DOGE,0,0,0.0261799772860856,0,0,-0.115960972039817,0,0.0414286174139296,0,0,0,-0.0154577004932276,-0.0316621256137893,0,0,0,0,-0.0225142541716725
XLM,0,0,0.371686138792743,-0.205581757053114,0.274950429737019,0,-0.151191716007285,0,0,0,0.0119667694420901,0,0.363113961710553,0,0,0,0,0.232089460710715
NEO,0,5.64949848045307,-1.72076341985967,0,-0.164360208343568,-2.33905756351912,0,0,0,0,0,0.256609943407998,-1.14104831032433,0,-2.56724509326078,0,0,1.27804444200961
ZEC,0,0,0,0,0,0,-5.95520912571549,-0.403594542548844,0,-1.19328960792865,-0.352542037103606,0,-1.65807597147234,0,0,0,0,-2.38822386589218
DGB,0,-0.442354045035445,-0.266818903814838,0,-0.170854717152771,0,0.352840636515585,0,0,0.488945303448851,-0.131358950203943,-1.38777878078145e-17,0,0,0,0,0,0.43601860779712
BV010082.Index,0,0,-0.0252975125531466,0,0.0274683192451331,0,0.0436321899128539,-0.00584475282269358,-0.382860657437155,-0.0636141387397685,0.00797440603871278,0,0.0384363112119117,0,0.32728734796893,0,0,-0.03599776345821
CVIX.Index,0,0,-0.212501842988926,0.50100332136613,0.0176850986389907,0,0,0.0612218070478474,0,0.219929988644605,0.0125565085740404,-0.00312452817285016,-0.0431615866123737,0.601459576740676,0,0,0,0.0923540304306259
DXY.Curncy,-0.0213275342081617,0.0117732521947863,-0.0021177208238367,0,0.000347393665310769,-4.33680868994202e-19,-0.00518812349585854,0.00112486940567869,-0.0098209135946657,0,-0.0013068393470563,0.000288306013461573,0,0.163630297814366,0,0,0,-0.017182557530031
SPX.Index,-0.0561734430584752,0,0.00505019866471039,0,0.000839206712928197,-0.0516789473311219,0,0.0248366266462986,0,0.00365978281923894,0,-0.00262206717841013,-0.00614378923602985,0,0,0,0,-0.0549199620971014
VIX.Index,0,0,0,0,0,2.77555756156289e-17,0,-0.0830063366703199,-0.771020744884957,-0.0988779261963665,0.0192978696463844,-0.0268012852886757,-0.0274440707217131,0,2.42332978053438,0,0,0
