,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.44433896204311,0.0452207405214926,0.100464143836187,-0.276343991924489,0.0344896853897221,-0.362747996621129,0.067291390255051,0.01839642938915,0.529756747077458,-0.967610484837974,0,-1.78136864881192,0,-0.131177697779062
XRP,0,0,0.38481737825394,0.0422444989611566,0.132618674206739,-0.316912119413429,-0.0622675730763831,-0.0625051740445267,-0.0388915122739157,0,-0.249435067588884,-1.26258376118417,0,0,-0.314686159232455
LTC,0.675528448927108,0.0483580375622309,0,0.0617002705010599,-3.46944695195361e-18,0.255116959878737,0.301314982181002,-0.26220655393959,0.213999015840658,0,0,0.483038300531398,0,0,-0.0679563021459174
ETH,-1.36047916560604,2.33370237656005,0,0,-0.249848312966625,2.6662446167974,-1.22642559061187,-0.00675269350535641,0.450111930247668,-1.52574900449683,1.05766144577071,2.28345572156916,0,0,0
DASH,-0.921383631554641,1.00907064764614,0.214915598902724,0.00885816935534006,0,1.32941342502457,-0.297221782083388,-0.187242895757417,-0.173557145594909,-0.0967339056268284,0,0,0,0,-0.106448853596301
DOGE,0.160059897172856,-0.073893654452214,0.439534629694952,0,0.0914380051550677,0,0,0.189965110333054,-0.0207329209879545,0.220408552382343,0,0,0,0,0.051172513437583
XLM,-0.133731996743095,0,0.146589050882642,-0.031181799640899,-0.171130562615581,-0.160236697072205,0,0.34689445460462,0,0.46634592573066,-0.100556373438228,-0.392678063452404,0,0,0
XMR,0.470815753341447,0,-1.25622339370158,-0.18190278707514,0.0297651712784097,2.26410664030679,1.17639274462471,0,0.0792608639163323,-0.968704446402131,0,0,0,0,-0.479890035073334
DGB,0,0,0,-0.0376481560836486,-0.711740194197912,1.3749321555258,0,0,0,0.206486194920964,0,0,0,0,-0.0688004354408585
XEM,-0.265825930700271,0.915825850420775,-0.242919074072861,-0.317829693485278,-0.0106106269105986,1.58302308188116,0.176043965437812,-0.232337168543334,0.145093074523415,0,0.823976618477921,0.34544021092835,5.42628301359773,-1.37881439442701,0
BV010082.Index,0,0,0,-0.0121406965803025,0,0,0,0,0.00259762189073342,0,0,0,0,0,0.0522196571133615
CVIX.Index,-0.00127500747963669,-0.713918358304047,0.315627611263969,0.0307682969763974,0.107269540615358,-0.305660622342339,-0.109232492506629,-0.0143339551254659,0,0,0,0,0,0,-0.17256542227306
DXY.Curncy,0,0,0,0.00808509022718612,0.00469701069163354,0,0,0.0118125286480274,-0.00962060915734301,0.0100204729483299,0,0.101120626417117,0,0,-0.0133816057524575
SPX.Index,0,-0.00264899763643364,0.0598406342720143,-0.00307131132140889,0,0,0,0.00128085772005548,0,-0.0259931671868039,0,0,0,0,-0.0751489129810908
VIX.Index,0,-0.511308277182273,0.374165813836039,0.0430574062784941,0.000908645533278659,0,0.426025250489498,-0.113580678495139,0,-0.307809158639999,0.0407694736527455,-0.990537674818566,0,-5.31545997266621,0
