,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,MIOTA,DASH,TRX,NEO,ETC,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.29563949057053,0,0.167960684174425,0,0.44593473743075,0,0,0,-0.0384125534610668,0.174788868516079,0,0,0,0,0,0,0,-0.0614601018245076
ETH,0.487733311332312,0,0,0.22389289288652,0.18099766601443,0,0.147520307142038,0,0,-4.33680868994202e-19,0.0403074453867044,-0.00987862645423712,1.73472347597681e-18,0.218942382406679,0,-0.208113334990059,-0.464903869502028,0,0,0
XRP,0,0,0,0.262721791958888,0,0,0,0.145067271524784,0,0.217982923801806,0,0,0,0.241174901773874,6.93889390390723e-18,0,0.0951798415229104,0,0,0.169895044297709
BCH,0,0.263291620875476,0.180394804649441,0,0.200143905850332,-0.236352281075896,0.583438360826843,0,-0.0102358908141817,-0.0243250345967879,0.0392598575740641,1.0842021724855e-19,0,-0.0849523982039893,0,0,0,0,0,-0.192142539852962
EOS,0.59000138671047,5.55111512312578e-17,0.270069555513567,0,0,0,0,0.499106927177099,0,0,0.0430148752028191,0.205145471212251,0,0,0,0,-0.512748426461872,0,0,0.312102683769001
XLM,0,0,0.0303010818141056,0,0,0,0,0,0,0,0.160247932504911,0,0.160354997159639,0.116057963270657,0,0,0,0,0,0
LTC,0.174403634661249,0,-0.0570573402342894,0.235752377120539,0,0.276129921770375,0,0.0325139670497886,0,0.0366968964396255,0,0.119449500841773,0.0791926191598521,0.129574953373843,0,0,0,0,0,0
ADA,0,0,0.2162068539891,0.106376026919914,0,0,0.196913382726736,0,0.0987500539976757,0,0.0301773411029267,0.102891019788716,0,0,0.413755183080916,0,0,0,0,0
XMR,0,0,0,-0.286958228717205,0.0150656407132481,-0.358377523045287,0,0,0,-0.00859554513600976,0.345643687205396,0,0.292640453083061,0.724996872864712,0,0,0,0,0,0
MIOTA,0,0,0.0877038233607727,-0.131577718153123,-0.0437720093627735,0,0,0,-0.0690989585365252,0,0,1.10588754639023,5.55111512312578e-17,0.342805676627089,0,0,0,0,0,-0.0179374964834564
DASH,0,0.31484413287644,0,-0.103705510875989,0.226592777045269,0.522110014235378,0,0,0.198965313738319,0,0,0.113046129215124,0,0,0,0,-0.357228591469112,0,0,0.398192581719287
TRX,0,0,0,-0.11206407797219,0.027938001063702,0,0.274673308535578,0.200144787234016,0,0.424635790339612,-0.058712590780203,0,0.0515252340123772,0,0,0,0,0,0,-0.181960628770816
NEO,-0.267353953866086,0,0.499064469552431,0.229392433964491,-0.0284889692846949,0,0,0,0.51701374484734,0,0.295840969860354,0,0,0,0,0,0,0,0,-0.366626222820857
ETC,0,0.85082651461808,0,0,-0.310547646514709,0.159255918531401,0.308096748730638,0,0,0.160691584054414,-0.110360234163699,0,-0.0926038864784726,0,0,0,0.0910336850826495,0,0,0.17738540475918
BNB,0,0,0.077812281302979,0,0,0,0,0.198022060154672,0,0.0583210606793672,0.0651413508855808,0,0.200505297000353,0,0,0,0.364786904691278,0,0,0.0708321206435625
BV010082.Index,-0.362015302645809,-0.273757636685009,-0.0618250633901149,0.0700888100935284,0.179626415165489,-0.205725995950049,-0.159271847555106,0,-0.100294639875951,-0.106522914764635,0.0405581911910279,0.189644818830677,-0.004758410541107,0.26102154635311,0.258571853552892,0,0,0,0.480264619439461,-0.120991994944086
CVIX.Index,0.0589373808223425,0,-0.00588322434464432,0,-0.285426822993282,0.0526300238214059,0,0.425759062127096,0,0,-0.110768822787629,0,1.35525271560688e-20,0.0821501776681209,0.208839861219124,0,0,0,0,0.239693724401666
DXY.Curncy,-2.16840434497101e-19,0,-0.0188941856085851,0,0.0334112044328258,0,0,0,0.0420559819960952,0.0445650988831414,-0.0210129494373431,-0.0715443846046476,0.00572738848144176,-0.0393240578887064,0,-0.0542901419986997,0.168971126717615,0,0,-0.0448393672116963
SPX.Index,0.0371654449779429,-0.0196083364779599,0,-0.0039865089218568,0,0,0.042392200391161,-0.0183868056355013,0.00146384628658974,0.0103140121310052,-0.0038069045610076,0,-0.00829745153753246,0.011934983576049,0,0.177194338242309,-0.109450436823362,0,0,0
VIX.Index,0,0,-0.0501142754478253,-0.182770308953662,0.311676779185472,-0.395326421858966,0,0,0,0.278746890435583,0,-0.535390630513889,-0.102329406358303,0.236452790422365,0,0,1.08413677368068,0,0,0
