,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0823826545235941,-0.267487944362973,0.128562431081361,0,-0.163591621627526,0,-0.0204560087084387,0,0.0245536082079771,0.0695592255421878,-0.00534591747303162,0.100892663560384,0,0,0,0,0
ETH,0,0,0.239341344857059,0.197884651508227,-0.610149258070799,-0.145693583483694,0.103363457427183,0.360086395472473,0,0.115841140870656,-0.0448867710284597,0.165856227090478,0,0,-0.865381860449015,0,0,-0.149623008906737
XRP,-0.407827948929235,0.148846477104851,0,0.0443275874748849,0.0432715508946934,-0.00557173009518949,-0.220455717366825,0.0488709821725931,0,0.103640825324351,0.0445650739587239,0,0.0654511240251703,-0.288352071445726,0.0422948781539516,0,0,0.125801125912557
LTC,2.51248876237755,0.570271692715799,0,0,-0.109417989266567,0.160489877495318,0,0.0591480267039363,0.20383415863905,-0.0540425449128263,-0.0561969575007042,-0.288600601105853,0,0.0752829651416602,0.52965456807018,0,0,0.160092638605634
XMR,0,-0.49754600059886,0.117634103410708,0.0148317258502893,0,0,0.0928541787567171,0.220196345093701,0,0.0671806678855711,0.0963563981602779,-0.0289125508820344,0.401152982030683,-0.177292530919463,-0.55225142862424,0,0,0.0836013940242531
ETC,-1.87151717064869,-0.155071851743972,-1.45629756995176,0,0.694796897019271,0,0,0,0.954854176057056,0.240404907742993,0,0.22537223570972,-0.0633147375984345,0.240513720657781,0,0,0,0.366712180520308
DASH,0,-0.153180775749598,0,0.321815623407093,-0.032181668546863,0.415208740700624,0,0.500341455416126,0,0.176248117732703,-0.0760056200116166,0.0255839818720315,-0.369103471187197,-0.80337221380569,0,0,0,0
XEM,0,0.397519589952709,-0.287162968054655,-0.151327751271163,0.235280513332285,0,0.535433820687635,0,0,-0.0623432718715626,0.241125458790283,-0.100160559807468,0,0.150721602862272,0.997766037697487,0,0,-0.0954886370724886
DOGE,0,-0.208697189284647,0,0.241176000531092,0,0,-0.136727906852104,0,0,-0.0116449649280183,-0.0331395886907268,0.086038117045364,0.0237509253336656,0,0,0,0,-0.245198974637687
XLM,0,1.152691339522,-0.283837146865133,-0.369680833650182,2.57684409730378,0,1.45959908182068,-1.32894886606868,0,0,-0.135581155593509,0,0.334690841794684,0,-0.263926728532008,0,0,-0.919940107569032
ZEC,0,0,0,0.448241531893576,0.435886077341117,0.0315257688322572,0.32824587648786,0.21747899854398,0,0,0,0.256916496156426,0.546339628834291,0,0,0,0,-0.175718677474576
NEO,6.45231183644323,1.40707347308305,0.471648528661504,-1.83379033676752,-0.205671859749151,0.60811125057461,0,-0.625979675354628,0.961923280720393,-0.187765040251425,-0.11189028945571,0,0,-0.265638406175254,1.84342105083113,0,0,0.193063508052433
DGB,1.087035078447,0.0528739244779847,0,0.0588775722015106,0.478380950146615,0.179425439746592,-0.633006282783217,1.73472347597681e-18,0.895504122575809,0.293506565041213,-0.287000249081822,0,0,-1.31525719632749,0.186232183178049,0,0,0.779096045745781
BV010082.Index,0,0.0848256223043417,0,0,0,0.166529948314494,-0.136531571936301,0,0,0,-0.0031439531904536,-0.0289962945352774,0,0,-0.40225646238795,0,0,0.00117528189883498
CVIX.Index,-0.542374653172504,-0.300751431770101,0,0.134978413865468,-0.701222280267058,-0.0495767938410125,0.272838218953347,0,0,-0.0314692423257698,0.145658524601779,0,0.302279309955595,0,0,0.461891112783378,-0.631308964879832,-0.00911103351400343
DXY.Curncy,0,-0.00242167108485267,-0.0082929452207957,-0.0233690188496552,0.0292386177290761,-0.013475433891804,-0.0172918242420585,0.0150252181639475,0.0525674925964943,0,1.97598807187844e-05,0,0,0,0.162609833557023,0,0,-0.0244357370432749
SPX.Index,0,0.0226559089825754,0.0262538591680443,0,0,0,0.0227188876166403,-0.0175507215234534,0,0,0.00245972445574683,0.00604185988814124,0.0140367109447416,-0.0638810198803783,0,0,0,-0.0148949789546699
VIX.Index,0,-0.101850948510426,0.518719838950971,0,1.16077127238693,-0.0699627859068501,0.222333875328391,-0.19575487113073,0,-0.15126210939666,-0.186905570796452,0.131800049092677,-0.0491340523892156,0,0,0,0,0
