,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0556897028900238,0.169567350099561,0.162043795286881,0.0833411041546849,0.051189013037001,-0.0316577227307469,0.0467683347408348,-0.0567577372891272,0,0,0,0,0,0.000710346877049541
ETH,0,0,0.278440914638882,0,-0.166584638041351,0.332047972239666,0.0847286635400775,0,0,-0.231529379931747,0,0.466091683030634,0,0,0,0.107413642572588
XRP,0,0,0,0.390813556585514,-0.342884317657801,0.31373975330489,-0.250344522757797,0,0,0.715554639300575,1.12247579767316,-0.94544160175898,0,0,0,0.0147238402589478
LTC,0.900984341235805,-0.0660952683868896,-0.0612024476704364,0,0.336718566343272,-0.220213710936999,-0.0378947632601169,0.0128352349449164,0,0.0692457605480686,0,0,0,0,0,0.0484937620384714
ETC,0.611485127904887,0,0,0.132821753346201,0,0.115404223642372,0.0846672098879349,-0.166449097983453,0.626007782630425,-0.0460696917093418,0.0925740040957298,-0.502575499267522,0,0,0,0.0593532297756622
XMR,0.992505210277478,0.812551388197504,-0.294029202411056,0,0.522758381903596,0,0.0825450927604125,-0.039830408227034,-2.20783547011115,0.269573779337223,-0.390168928271022,-3.39825889606177,0,0,0,-0.114643610304019
DASH,0,-0.206377486861667,-0.0045789175096205,0,0,0.14539472332598,0,0,-0.118762339717158,0,-0.0427229023534033,0,0,0,0,0
XEM,0,0,-0.100668541662146,0,-0.595622245335098,0.212870805854443,-1.01435000091045,0,0,0.231124558824009,0.564560907580268,0,-0.821112081027171,0,0,0
DOGE,0.188026178067897,0.277233504860962,0,0,0.611696645553276,-0.359937239399587,-0.116757523930721,0,0,-0.0682644009979633,0.0315734447952033,-0.589068286709523,-0.176011880867855,0,0,0.0317199140975159
XLM,-1.41745871853228,-0.0567821161086768,0.807845711584906,-0.0456532519532941,0.778908681654511,0.109558486562898,0.00727656290841843,0.359470416626848,0,0,0,2.83196258883809,0,0,0,-0.177377869235369
DGB,0,0,0.347860719003634,0.20679018247653,-0.301231486972194,-0.0145446210968422,-0.127061301610235,-0.0469260564848216,0.315828028242544,-0.0618082070377652,0,0,-0.669868602500243,0,0,0
BV010082.Index,0,0.159212974038177,-0.107110012934859,0,0,-0.164340471255733,0.0165662556620603,0,-0.391284822987286,0.0831831090399049,0,0,0,0,0,-0.00585334268444383
CVIX.Index,0,0.0305353815600502,0.149128555081382,0,0,-0.00508211794024546,0,0,0.0808257924020475,-0.0519670384411848,0.00576433264291784,0.416225419652319,0,0,0,0.135200785305736
DXY.Curncy,0,0,-0.00416601074722503,0,0,-0.0113135869231666,0,0,0,-0.00441409025357249,0,0,0,0,0,0.00518550720458235
SPX.Index,0,0.0222519358901606,8.67361737988404e-19,0.0297759988818742,-0.0974756736703648,0.00539783193634484,0,0.00914941753889201,0.0883612380224654,-0.00431995845704891,0.0156679690199338,0,0,0,0,-0.0797505443719657
VIX.Index,0,0,-0.0438682195712161,0,0,-0.196371825197631,-0.0739337174506309,0.170391147439101,0,-0.283054963833637,0.303764879744093,0,1.77679567458074,0,-5.89444067216097,0
