,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.106712164159673,0,0.354245639817036,0.0713487029938746,0.114670382071594,0.249212265199622,0.319265422158149,-0.0443355677277744,-0.101465605986008,-0.36448959941247,-0.156798640633841,0,0,0
ETH,2.32242627136126,0,-0.295901931372086,-0.424543561288897,-0.0783794915567214,0,-0.605932811950819,-2.06874120648845,-0.0243468149693553,0.178361278834899,-1.56040396361452,-0.442004937614657,0,0,-0.291930296602208
XRP,0,0.0122371562230257,0,0,0.110586946346515,-0.496455578590076,-0.145740645067036,0.0424841239554673,-0.0248306987785071,0.142662058908613,-0.995612867254773,0.17862699957133,2.82823561288473,1.11727928027962,-0.156188420203986
LTC,1.36979814586721,-0.379134917219356,0,0,-0.105944150431733,0.476750203138394,0.46729824992409,-0.753096126623825,0,0.14857712242102,0,-0.169764944069213,0,-0.194860846318258,-0.0466759626082356
XEM,4.29352277604205,0,0.577749929843014,-1.79087792598875,0,-2.1111629592146,0,-6.93889390390723e-18,0.943251135496513,0.249800297377212,0.909163893080079,0,0,0,0.0222059665662453
DASH,0.247491912111028,0.0800874925114564,-0.0430099780407275,-0.110171045791294,-0.0446214793321616,0,0,0.143689425017497,0.213136816130481,0.0325259603372856,-1.00121005042909,0.106700716482368,0,0,-0.198312618450888
DOGE,0.70992551450282,-0.107232519785143,0,0.131978020411254,-0.0181425658340797,0.184400459230658,0,-0.0841064655724779,0,0.15306455917583,-0.415911151628988,0,0,0,0.0338451719127289
XMR,1.20512342411797,-0.472348698762778,-0.162765542503499,-0.257759252977632,-0.0374811745006556,-0.00661930916584797,-0.286101541213196,0,-0.0284946500215854,0.115077878932968,-0.722056483145816,-0.206245350769506,0,0,-0.138597884880051
XLM,0.687570059581547,0.0625661050053949,0,0.0433644216702511,0.0572929461858643,-0.078879337081032,0,0,0,-0.324151513888359,1.56426836997747,-0.281606204851167,0,0,0.288402832556202
DGB,-1.63904812621519,0.619504798253829,0.959418926202735,0.781446746984751,0.0959033935144572,0,0.0824273649853971,0.712199601808635,0.115483754447481,0,0,0.0653986269947279,-7.34781816257899,-4.67452828080717,0
BV010082.Index,-0.0330721072875811,-0.0027734650797506,-0.153477261634166,0,0.0373149514463495,-0.381572088584598,-0.101246703879506,0,0.0579033609901086,0,0,-0.00831117862258412,-0.236620268695388,0.195307626831709,-0.123166390919498
CVIX.Index,-1.75751790618691,0.329820785041865,0.9343383915954,0,0.0967541258910579,0.727541975765622,0.818493375575512,1.02662755915728,-0.0828531108205732,-0.185861029437857,1.47016844528627,0,0,0,0.394258180459909
DXY.Curncy,-0.0187574369720645,-0.00678502741255714,0.0460520799891006,5.42101086242752e-20,0.00103982483454947,0.00404555216202747,-0.00434259635940149,-0.019748592731589,0,-0.0069079674063887,-0.138304363688914,0.0225956838038033,0,0,-0.00864315338957155
SPX.Index,0,0.00574316576583456,0,-8.67361737988404e-19,-0.0141737513593194,0.0711772221736938,-0.0729907386245028,0.0273834693496724,0.0300006297806749,0,0.0936449604392275,-0.0499127194057273,0,0,-0.0590098756616552
VIX.Index,0,0.322444971224187,-0.778938950923732,-0.545286915696604,-0.040366913775167,-2.10578209831477,0,0.905841600712862,0.730112496515344,-0.280591606674234,-2.87127401290374,0.490242115415827,0,-0.825457839717093,0
