,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,6.93889390390723e-18,0.136987791656845,0,0,0,0,0.191442709024896,0.245065939976146,0,0.110819162210007,0,-0.0309733104667244,0,0,-0.136100643282485
ETH,-0.675431675890026,0,0.372901715571062,-0.821603310111634,-0.10663395499549,0.317570360467135,0.339643631243132,0.634037050894937,0.243344168363725,-0.20728995178153,0.658706794422777,0.104214331743968,-0.763297184615216,0,0,0.875005209293745
XRP,0.361624920840708,-0.106364403307617,0,-0.835331201531369,-0.0206167580313714,0,0.124757415290824,0.112339511719862,-0.0144822814673823,0.0757651390524286,0,-0.19197190154711,0,0,0,3.46944695195361e-18
LTC,0.402581623868103,-0.0219468423096401,0,0,-0.00216394195947582,-0.203947612060538,-0.0627101096733658,0.052152757606432,0,0.115294552624442,0.144108340367144,0.0116587667121926,-3.46944695195361e-18,0,0,0
ETC,-4.28310486085585,-8.26816908474443,3.70372246547636,-5.57709619091145,0,4.76763433046465,2.34703844147,5.85165518686172,1.42652505753487,-2.85988075796544,4.47052962079951,4.39278661318149,-4.40133945385244,-11.7694226504246,-29.6063430877901,6.37842804832005
DASH,0,0.271393756344722,0.080578777857172,0,0.0212898853600866,0,0,0,0,0.153913058370105,0,0.304976652486931,-0.47128323247854,0,0,0
XEM,1.098424011173,0.863955280492042,-0.105052000212993,0,0.12210241250389,0,0,-0.33427519986763,0,0.430243227849165,-0.51191356794453,-0.523369914418823,0,0,0,-0.736989379081139
XMR,0.2825797807976,0.672428747938258,-0.158217427238703,0.737780170341815,0.0631183946956161,-0.11074526867492,0.0892525285387392,0,0.151800367413732,0,-0.443178558558996,0.52142697124986,-0.0130379538522139,0,5.84007406789715,0.117766687120497
DOGE,0,-1.23123956280178,0.720218869207263,-2.74178970239134,-0.117997781562083,0,0.560774766996905,0.808823637978687,0,0.148352160964616,1.06705525055013,0,-1.60844260563437,0,0,1.15203071055223
XLM,0,-0.325061226616026,0.375376642852913,0.94515908187618,-0.0448685178547003,0.649019540905786,0.234099839261665,0.106718271716216,0,0,-0.190666098572533,0,0.631627046484554,0,0,0
DGB,0,0.646499835392119,0,1.61967405690429,0.117428713753442,0.0576691063819644,-0.16237126572747,-0.339655681713235,0.104952100622341,0,0,-1.2519337807249,1.25573580529414,0,0,-0.677774268543785
BV010082.Index,0,0,0,0.164484403646314,0.0163709132146415,0.00915370837335799,-0.137482652924777,0.0041034446217622,0,-0.0118815960915283,0,0,0.398259973446359,0.660227106302388,0,-0.0165172209172424
CVIX.Index,0,-0.197474697067845,0.183755141452712,-0.380183016145267,-0.0338414329949478,-0.43166590606373,-0.0221094358222316,0.232098835405144,0,0.135254543081527,0.319888704251686,0.742954730730434,0,0,0,0.338604099031085
DXY.Curncy,-0.0200720675349081,0,0.0516665328833794,0,0.00288866929774441,0.042946284597771,0,0,0,0.0337761397474687,-0.0365087550934907,0.182727598857409,0,0,0,0.00854223179718756
SPX.Index,-0.00875833793005504,-0.00361437464640887,-0.0095109827988762,0,0.000115202665709356,0.0132065335568674,0,0.0138574603865514,0,0,-0.00991985310728856,0.0618722596394027,-0.00612686744629042,0,0,-0.0611716525982818
VIX.Index,0,0.945236787620547,-0.168785328803014,0,0.120668225203107,-0.309118207082459,-0.288286231710349,-0.293799345270589,0.116624735373673,0,-0.593797673572944,0,0.317276766711482,0,0,0
