,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0516341943588293,0.100106232688477,0.212873642061235,0.0082612558393677,0.189942899246746,-0.0424880011242924,0.0150987222454947,0,-0.327071568649693,0.412426462303813,0,0.551423695882707,0.0901752947786193
XRP,0,0,0.0975057770358522,0,-0.0409644256625683,-0.106629968658165,-0.0735423871852038,0,0,0,-0.151170263944278,0,0,-0.0881269747910479
LTC,2.78020500936029,-6.93889390390723e-18,0,0.208353285082166,0.493431147799861,-0.38060372446348,0.186954892773472,0,0,1.16811683040999,-0.776204580209376,0,0,0.187601013281848
DASH,0.761258048186372,-0.0645688076370388,0.0328561345164206,0,0.245150511244833,0,0.020029859471832,0.00647227224788475,-0.077022474087652,0,-0.0431660444619959,0.802745093924948,-0.251820559260997,-0.110823933547747
DOGE,0,0,0.206392706554708,0.947736747131612,0,0,0.0475533429529357,0,-0.0471766828532498,0,0,0,0,0
XLM,2.68047096699401,-0.300006277917903,-0.421395312900516,-0.0345506948771098,0,0,-2.77555756156289e-17,-0.104271063094823,0.0708476278623845,0,-0.802494583413431,0,0,-0.190603326908228
XMR,0.0997168068721963,-0.63298402832508,-0.0664615236211748,0.795477819477656,-0.530459897293471,0.293394975278341,0,0,0.273984672740433,-0.0324923252512014,6.93889390390723e-18,0,4.28952786384921,0.674657189780215
XEM,0,-0.52527652536519,-0.0786216684770354,0,-0.27512204229416,-0.395735524247723,-0.290283431221806,0,-0.0353900189974054,0,0,0,0,0.335938376666245
DGB,0,0,0.308102646556532,0,0,0.428844886463448,0.566923902050761,0.452518280184921,0,0,0,0,0,0
BV010082.Index,-0.480979148804229,-0.0467639850080666,0.199727160628444,0,0.0686022754519003,-0.0133935279739993,-0.00603901636897665,-0.103002886313802,-0.00174769420098476,0,0.218194335045719,1.40784111043465,0,-0.0371595162975551
CVIX.Index,0,0,-0.270475579555306,0,0.252512424910949,-0.232467744045301,0.172975113937646,0,0.107661709087314,0,0,0,0,0.122489191640301
DXY.Curncy,-0.0635705332384204,0.0141925496999297,-0.000876737892046645,0.149125446826247,-0.0886992307814623,0,-0.00140368668509024,0.00323301899557455,-0.00295875190766967,0.149836469699232,0,0,-0.168411462388045,-0.0254514333251484
SPX.Index,0.0811505601530287,0.00986854295089955,-0.0226436048361136,0,-0.000167683738602272,0.0170430376082754,0.0477480415062751,0.0138640616145014,-0.00185252727540616,0.0995520929505849,-0.106253573771775,0,0,-0.081794367014834
VIX.Index,0.87402681144749,0.135779835894968,0.0192341153560509,-0.209814955811237,-0.00531493605325588,-0.303820925065863,0.259433572124571,0,-0.0849314516533836,0,-0.749151430011259,0,-8.81776801895161,0
