,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.217182035511991,0.298052303034856,0.285437789379776,0.232694938023009,-0.115531457063069,0.362460316223293,0.0971375194239241,0.414261599895837,-0.152443485839034,0.0575235270517952,-0.0976126363431126,0.220043270931562,0.290297570357692,0.433395113661436,0,0,0
ETH,0,0,0,0,0.0125747893304262,0.180886316495344,0,0,0,0.331041902938943,0.0526231901244962,0,0.248117465020469,0,0,0,0,0
XRP,0,0,0,0,0,0.0274166680218655,0.198597678403057,0.0266173052811,0,0,0,0,-0.0297629080089396,0,0,0,0,0.0945131557104886
LTC,0.813127635579113,0,0,0,0.155222505254032,-0.0180447937380109,-0.220213250285475,0,0.129504820191957,0,0.185769650667942,0,0.00806017501784656,0,0,0,0,0
XMR,1.22339614974252,0.828947918984852,-1.07474300756066,-0.481591956080994,0,0.119833355641107,-0.435602547456869,0,-0.319896824704342,0.797773042437283,-0.411457572346442,0.544986732147969,-0.582731880160436,0,0,0,0,6.93889390390723e-18
ETC,0,0.460815583460055,0.230663609296561,0,0,0,0,0,0.023757097028427,0.860172557284628,0.00769195586646636,0,-0.050100996551465,0,0,0,0,-0.181348024678094
DASH,1.32853610730112,0.454211884776079,-0.213249752690519,-0.484155213056914,0.0602806157000384,0.445908516128222,0,0.144164538561853,0,-0.544224592101529,0,0,-0.173946686615622,0,0,0,0,0
XEM,-0.483978367991153,-0.748228670220211,0.352722348565965,0,0,0.188320643701923,0.704360010466137,0,0,0,0.274620608533424,0.154138922455183,0.131633668313823,0,-0.40001631527391,0,0,-0.00294222038272202
DOGE,0.574047370578015,-0.0581091368521988,0,0,-0.113669175008572,0.182833518904065,0,-0.00923257944227551,0,-0.258266734411617,0.144002386288491,0,0.0212792905063638,0,-0.354379206027386,0,0,-0.104932945879231
ZEC,0,-0.0716481222338789,0.0402278401857023,0.597050902179815,0.0273546378395743,0.41019710620656,-0.0710516980281204,0.0379660629744336,-1.0166362985788,0,0.627148754401471,-0.243652664287813,0,2.09041543474371,0,0,0,0.315938929245267
XLM,0,0.274504476914685,0,-0.0444190062247823,-0.0248071308500146,0.134852321255527,0,0,0.190682930961228,0.157877023690234,0,0.223308393001053,-0.0753225426482258,0,0,0,0,-0.0882659308651817
NEO,0,-0.41589295137501,1.03385432156701,0.334476455670113,0.00860355496853218,-0.246106859937467,-0.0378259019998582,-0.0237695217136578,0,0,0.467099545628115,0,0.355396078108592,0,1.1751129711036,0,0,-0.359199545149466
DGB,2.04643859285966,1.13082130615687,-1.73508433410718,-1.24224445312492,-0.807697573075414,0,-0.726773823683103,0.0807027455427112,-0.745611458329211,1.55162477005968,-0.792301771178087,1.13823483394821,0,-4.19380374114315,-2.32153251874341,4.28722943343436,0,0
BV010082.Index,0.150011556169553,0.00429672019870934,-0.057475161396504,-0.0815471610990984,-0.0180264980500017,-0.0647223366852226,0,0.0307428266617469,0,0.10385001340745,-0.0668368035129018,0.00564779762423761,-0.0314189341219057,0,-0.171606999739742,0.654170847522441,1.09609903985599,0
CVIX.Index,0,0.111710321025815,0,0,0.0243781129173497,0,0,-0.0797067225753061,0,0.0464446893723365,0,0.133554414799243,0.0425417922739667,0,0,0,0,0.0672225002543179
DXY.Curncy,0.00961793608086125,0.0102549278762762,-0.027358325149585,0.0751620469975937,-0.0203887460785779,0.0219050071078124,0.0223945517841163,0,-0.0920289807929563,-0.0623528088014959,0.0270511003429476,-0.0591089431969165,0.0117320637231957,0.126958921178721,0.0788939231331354,0,0,-0.0149626109450503
SPX.Index,0,0,-0.0129802985870976,0,0.00211640933355659,-0.005963424966025,0.00278403854616214,0.00540498662122718,0,0.00865816086226208,0,0,0,0,0,0,0,-0.0861707498935451
VIX.Index,0.799869208382739,0,1.73472347597681e-18,0.0631575062097256,1.73472347597681e-18,-0.230648211418355,-0.30113624299984,0.265668402783652,-0.110080764283906,-0.336530933173628,-0.173639809527365,0,0.086654260108842,0,1.60196668570033,0,0,0
