,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.148662085449604,0,0.0952205607234269,-3.46944695195361e-18,0.0965931425235317,0.00659581424473641,0,0,0,0.127572805664175,-0.0365191464507628,0.0961038277781578,0,0.0710242101395315,0.063760913859372,-0.177482952673302,0,0,0.0394237957104032
ETH,0,0,0.370381091335578,0.15445704894485,0,0,0.113389031100808,0,0.114632981189163,0.0453536783160445,0,0,0,0,0.175525747892322,0,0,0,0,0
XRP,-0.517733390464718,0.345995166630027,0,0,0,0.439411062027134,-0.0511779024072202,0.343365197110475,-0.0224250101133729,0,-0.0359200216119134,0,0.171917770665424,0.182337323602136,-0.0408854072501566,0,0.340483855943531,0,0,0.0952381876599042
BCH,0,0.199769789349937,0,0,0.430888516903444,0,0,0,0.204512526664841,0,0,0,0.160889342750841,0.0843120005224424,-0.0612588049127811,0,0,0,0,0
EOS,0,0,0,0.113196732375944,0,0.945335523464526,0.0354877548164341,0,0,-0.0610897739975115,0.488660798289855,0.314261854981771,-0.829654463720603,0,0.127466327865213,0,0,0,0,-0.0259877616344448
LTC,0,0.249162884733725,0,0.0984894409960649,0.0263735188570831,0,0,0,0.0460542154695728,-0.00130433146639488,0,0.0360467748028931,0,0.371907182946174,-0.132843390337442,0,0,0,0,-0.0477720947970023
ADA,0,0.168114177087662,0,0,0.146798120329609,0,0,0,0,0.171224913964352,0.314877935227891,0.080247033011959,0,0,0,0,0,0,0,0
XLM,0,0,0.739392499701719,0.0988272224851794,-0.0567669061329841,0,0.420237115239684,0,0.0460450998884472,0,0,-0.232343053203379,0,-0.084961306558968,-0.052494857026233,-0.279983689228491,-0.276191039606536,0,0,-0.208425885874924
MIOTA,0,0,0,-0.331954549866622,-0.0317380753035218,0,0.165894679616915,0.827586209891396,0,-0.277396943826486,1.05957306262959,-0.379385336949257,0,0,0.0258552912035786,0,0.141102041924185,0,0,0
TRX,0,0.881451073109104,1.30958637435786,-1.10890205932585,0.404903885628336,0,0,0,-0.348027054877532,0,0,0,0.420948570330679,0,-0.109378952118662,0,-0.172801336532732,0,0,-0.0150316505603118
NEO,0.518945462960692,-0.0226765644633624,-8.67361737988404e-19,-0.0861476366546498,0.0613797978613756,0,0.012636380447886,0,0.192713231491815,0.0958857915450673,0,0.127508245204766,0.0354778621023996,0.295700986160344,-0.00437574338720213,8.67361737988404e-19,0.0813884735042463,0,0,0.00423853102851369
XMR,0.266573664004715,0.502434594293859,0,0,0,0,0.249206548521393,-0.48377129465079,-0.54062795232207,-0.263150299600807,0.871252832189721,0,0.517097218847951,0,0.154051999577844,0.0889690311192769,-0.112762585288841,0,0,0.012803985489848
DASH,0.985526222721183,0,0.430012975618058,0,-0.0712622645329878,0,0,0,-0.0159249516853105,-0.0502319302257224,0.140668360810816,0,0,0,1.38777878078145e-17,0,-0.821124820841565,0,0,-0.0609779170735732
XEM,0,0,0.233245119051798,0,0.103110122625395,0,0,0.145045576435795,-0.229899073655903,3.46944695195361e-18,0.714471256916076,0.0520570912020155,0,0,0.0518965598314222,0,0,0,0,0
BNB,0,0,0,0.280050776021927,0,0,0,0,0.246461846517404,-0.217203018613783,0,0.560146593983349,0,0,0,0,0,0,0,0
BV010082.Index,0.255310287450348,0,0,0,-0.356274196696269,0,0,-0.209378851315973,0.107378715344447,0,0.179987862898745,0.0793238129053973,0,0,0,0,0.254533672663644,0,0,-0.31657094637301
CVIX.Index,0,0,0.63698282020402,0.177929704705057,-0.102042372669522,0,0,-0.364835670685198,0.174174089637527,0,0,0,-0.468706235071319,0,0,0.465963691337649,0,0,0,0.0994478741664921
DXY.Curncy,0,0,0.0371290836989996,-0.002278958690631,0.0438593682951947,0,-0.0138058857204857,-0.0245836975278112,0,0.0147179415696817,-0.0155670738779131,0,0,-0.035355262606249,-0.00940120621694855,0,0.0140353016699196,0,0,0.0256915999666373
SPX.Index,0,-0.0191575041709317,0.0130785539463312,0.0577666751751873,0.0255958451337317,-0.0866289025772306,0,0.0347141604887271,0.00171353233622181,0.00358750355115146,0,-0.0109974273475192,-0.00266204780745351,-0.0720708094140822,0.0235583765006032,0.0291063298053071,0,0,0,-0.0272319962823841
VIX.Index,0,0,0.620991614890325,0,-0.609218885658484,0.0638778401589331,0,-0.514271559184379,0.0961202295521398,0,0.703593742583463,0.00105010565806886,0,0,-0.43305842718046,-0.936968702507223,0,0,0,0
