,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.251031114956201,0,0,-0.029164884866175,0.192914289974286,0,-0.0225705362395376,0.0623557338397911,0.0492351370138619,0.0747894380373636,0,0.0505037423057906,0,0.040558718934523,0,0.131201039083828,0,0,-0.0747708654919761
ETH,0.257571204194374,0,0.685180694895562,0.0581592295249962,0,0,0.0431257234382185,-0.0963575613709788,0.0231520914087921,-0.0482013289818728,-0.0161146227911157,0.255190248487207,-0.328949596351437,0,0.00794606083844853,0,0,0,0,-0.0875731894769522
XRP,0,0.0528997215706197,0,0.0148536324674716,0.0333375111743753,0.353986958832902,0.0959877942867013,0,0.0636995534750794,0.104726773531427,-0.0223249530392357,0,0,0.208534403383122,-0.0161334309690911,0,0,0,0,0.0820543360790319
BCH,0,0.245398190049693,0,0,0,0.0860793302470301,0.143540850974423,0,0.0484382355352281,0,0.31695436510119,0,0,0,0,0,0,0,0,-0.0509915194640312
EOS,-1.57565405736607,0,1.47315712770942,0,0,0,0.933542351862526,-0.473975445332079,-0.314582861007958,-0.555176136956052,1.43679906410546,-6.93889390390723e-18,1.20904803258762,-1.27025398050015,0,0,0.323817689092198,0,0,-0.316321444385056
LTC,0,0,0.311503100532589,0.265702097448576,-0.0833783935826755,0,0.125394317169527,0.10681007350528,0,0,0,0.0152668067200059,0,0,-0.0154790160210368,0,0,0,0,0
ADA,0,0.244750903654396,0,0.192290043420542,0.132638576405693,-0.0779121605363737,0,0.253782207769069,0.069675755407521,0.330425960590579,-0.188204583063196,0,0.196456762293114,0,0,0,1.38777878078145e-17,0,0,0.0430145431828608
XLM,0,0,0,-0.0756490284022601,0.158726904612485,0,0.0689339747392493,0,0.0573498540522717,0.172716145710598,0.232718580025659,0.282492823377481,0,0.110622522816441,0,0,0,0,0,-0.104583582134725
MIOTA,0,0,0,0,0,0,0.340625232078063,0,0,0.100067959468132,0.110760459283102,0,0,0,0.319639428022805,0,0,0,0,0
TRX,0,0,0.70919525595945,1.0842021724855e-19,-0.00144706467120119,0,0.0672232349316094,0.201450847829847,-0.193962722250588,0,0.496689071541104,-0.365528313185909,0,0,0.0902106397273409,0,-0.48284967531329,0,0,-0.119674798047186
NEO,0,0,0,0.152259485840209,0.0826003300542257,0,0.268399336128759,0,0.0398146804442628,0,0,0.180501035787,0,0,0,0,0,0,0,0.15189475020299
DASH,0,0.454154052450981,0,0,-0.169400470392916,-0.212438482975867,0.192522273383518,0.171114970002361,0,-0.168698358910106,0.281886599417228,0,0.22499497235206,0,-0.0447936030822576,0,-0.210773057018563,0,0,0.0776469424447918
XMR,0.40742944646273,-0.863779411272441,0.773304168956542,0.00722930078271994,0,0.0119631155452921,0,0,0.0746519360453757,-0.184127070447915,-0.0734443463462108,0.410143657282509,0,0.227447998573422,0.101284090513644,0,0.124612130425529,0,0,-0.0598857412243918
XEM,0,0,0.92449965896376,-0.116359700337676,-0.0246902049327891,0,0,0.20606037727498,0,-1.38777878078145e-17,0.0998470427170868,-0.208069216773227,0.163969506226089,0,0.234201927351111,0,0,0,0,-0.217892941319602
ETC,0,0,0,-0.170062592357371,-0.133050255398135,0.494213350100557,0.0770246557065967,0,0,0.384305487032916,0.0462124789290684,0.37657492339229,0,0,0,0,0,0,0,-0.139572761189053
BV010082.Index,0,0,0,0,0,-0.0437376181761856,0.0332646105646224,0,-0.0111462934193836,0,0.00224209565877942,0,0,0,0.00278877348132894,0,0,0,0,0
CVIX.Index,0,0,0.0325313875955558,0,0.137108137662273,0.0923125944032582,-0.253885868379245,-0.0790974096313602,0.0466752149153122,0.0418680247986336,0,0,0.200476223193936,0,0,0,0,0,0,0
DXY.Curncy,0,-0.013546602326778,0,0.0156774893918158,0.00713330458250792,0.00247114919512169,0.00299179778453621,-4.33680868994202e-19,0.00638921698544053,0.00209651835975476,-0.00958185226062839,0,0,0,0,0.154384886956797,0.0314904744039986,0,0,0.0312022701430211
SPX.Index,0,0,0,0.0104823671778655,0.00202442618016554,-0.0316780744296472,-0.0539233738969382,0,0,0.0278167236195592,0,0,0,0.0554303860233065,-0.0226381101737896,0,0,0,0,-0.0903057339692233
VIX.Index,0,-0.389985092712868,1.06045088377503,-0.133142295821262,0,0,-0.45686457940158,-0.309838261526278,0.298983654518512,-0.0239072445270003,0.136591198981756,0.544706941159026,-0.902952058018678,0.115029351307587,0.0850031235089204,0,-0.941012825230348,0,-3.2730158254823,0
