,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.117691238997624,-0.0109598831291238,-0.322058334485596,0.851055868172426,0,0.118564606824923,0.0949053311855486,0.0428447504318232,0.378477882331762,0,0.0776338794224931,-0.032364406308642,0,0.671971779816537,0,0,0.0639006868496303
ETH,-0.266191227045891,0,0,0.194063174526773,0,0.287351124728501,0.386951179576087,-2.16840434497101e-19,0.231476316872901,-0.227312176281258,-0.449774039677749,-0.138651620307382,0,0.553331669122974,0.408746952585385,0,0,0.150610905028361
DASH,-2.07093252120286,0.0322428438354071,0,0,0,0.557142746648149,1.0935050856492,0.513348888594168,0.162550978498019,-0.177002987589098,0.583050763100413,1.79148368842152,-0.300713331875757,-2.24657310508625,0,0,0,-1.00364363903542
XRP,-1.21194638299785,-0.0397290202315703,0.00734661148025629,0,0.644201861742491,0,0.158336451801589,0.186962414033408,-0.0126647828620241,0.769355775135086,0,-0.114947477353989,0.0809643361587834,-0.172489760171683,0.639815658867996,0,0,0.284437611405144
LTC,0.362840379453813,0,0,0,0,0,0.165018951145653,0,0,0,0,-0.0940869932621636,0,0,0,0,0,0
XMR,0,0.628795231329095,0.21320315308638,0,0,0,-0.0138626083514023,0.141305264667792,-0.356766681633645,0.203078602444241,0,-0.320109106266105,-0.110431229750429,0.646852244257702,1.11357520519724,0,0,0
ETC,0.993557449464011,0.47064362530713,0.0946635389463817,0,0,-0.119143067380757,0,-0.0245395962493615,-0.0163536610807694,0,0.513080805160618,0.340606793199497,0,0,-0.149199475378547,0,0,-0.291760860580587
XEM,1.73927768283378,0.0135622491522469,0.279011438588971,1.38777878078145e-17,0,0.399275455737323,-0.292675252398075,0,-3.46944695195361e-18,-0.798270391236376,-0.549239290088708,-0.614373647402851,0.289633718049561,0.888018261372214,-2.09680939718529,0,0,0.459521429607746
ZEC,0,0.721069206128729,0.194694967372258,0,0,-0.88869985582489,0.118520190714988,0.509937455717811,0,0.826365190142302,-0.352177490755743,-0.652238536939177,-0.225737932955145,0,0,0,0,0.566647012111302
DOGE,1.70864204669917,0.272594988343917,0.0628127268206137,0.513481386459756,-1.00169902199565,0.111795424637262,-0.441822997782776,-0.276823323752428,-0.0152623935312404,0,-0.0942270059421405,-0.127546599523991,0.0691302372135494,0,-1.60261608921406,0,0,0
XLM,0,-0.189692555803457,-0.0928777375561468,0.178401288348889,0.574683120504352,0,0.0690837463605805,0,-0.0612205930374257,-0.378200772312245,0,-0.282587082309453,0.10347717660487,0.689016882398089,-0.275018034395186,0,0,0
NEO,0.491973075367283,0.123581817252295,0.0441531625004643,-0.852339188704915,0,-0.387587439301193,0,-0.30924759149914,0.0899209497842334,0,0,0,0,1.31938151867431,-0.000515831956205458,0,0,0.459234406481585
DGB,-1.21527416772192,0,0.181112276451539,1.94519596855386,1.69202502977653,-0.503857010141879,0,0.553481650466854,0.346166799839202,-0.543269458094957,-0.266568237559581,0.243107546454414,0,-0.516427478760416,1.21562939620043,0,0,-1.45655836627886
BV010082.Index,0,-0.0457674067466224,0.0227185096356406,0.21976075519699,-0.332056604177702,0.118005159990644,0.00535975003803385,0.0220649110992425,0.100041913324418,-0.144922520059041,0.328489505884328,0.282472391513225,-0.00938409518344712,0,0.0156153138100608,0.726409913049594,0,0
CVIX.Index,0.610735398381603,0.139649757159014,0,0.440182293389395,-0.12622953266326,-0.0131840281729959,-0.215714086396215,-0.0958520378292017,-0.0266004597413514,-0.385450932015484,-0.181744268155232,-0.120646717466646,0.0446707074809994,0.185388382986552,0,0,0,0.0525127680148339
DXY.Curncy,-0.00422238644498767,0,0.00142402223234626,0,0,-0.0130618076374075,0,-0.019717237329914,0.00825517715944354,-0.047514135075491,0.0044211344007061,0,0.0135191282371277,0.201644284978093,0.104756601223357,0,0,-0.0371210037536836
SPX.Index,0,0.0117427034305292,-0.00466901679190527,0,0,0,-0.0117281675059937,-0.000936519235418229,0,0,0.0145442852757063,0,0,0.00746998883467651,0,0,0,0
VIX.Index,0,0,0.00124152376494288,1.09793589666161,0,0,0,0.100002861032466,0.145100378089126,-0.598813865232519,0.00351561753782101,0.530307642240475,-0.270710550101148,-0.623785043816396,0,0,0,0
