,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XEM,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.031265716826308,0,0.669790495266936,-0.0340743986255887,-0.059319929470569,0.00805252405712469,0.000508753475135001,0.0179346189755462,0.00828582148411142,0.0928072466730956,0.0422331390582439,0,0,-0.0218849963058554
ETH,-6.2337520738937,0,1.87000599171322,0,0.280493480839026,-0.446036257374379,0.167767065211175,0.588869291713529,0.793696905070958,-0.0599435351183472,1.16761746346547,-0.921559925372418,0,0,0.607523759814498
XRP,0,-0.0738014715126828,0,0.555795668781324,0.0322008426574222,0.189486782549066,0.0874455327635555,-0.0822205457746436,-0.275788796388246,0,0.344421393896586,0,0,0,-0.275069289741457
LTC,0.918503796212258,0,0,0,0.0369913923146531,0.0907186333899665,0.00988513163584053,-0.0370218672744986,0.0426891885303996,0.00474632880053583,-0.0198559572103092,0,0.525238781960146,0,-0.0400740627701951
DASH,0,0,0,0,0,0.0690066180883605,0.10622617054956,0,0,-0.0754711807035435,0,0,0,0,0.197979754667867
DOGE,0,-0.0180068867661883,0.507817395916623,0.856324237929986,-0.135508050522936,0,0,1.38777878078145e-17,-0.0919057316742162,0.0695924425044816,0.695507466514712,-0.062857752139691,0,0,0.0852924407638432
XMR,-2.22044604925031e-16,0.0559827287701291,1.13966117651671,-1.55071016064136,0.15328608133107,0,0,0.247298071141893,0.885808897269324,-0.00523729085219427,-1.38532025016029,0.202512958044949,0,0,0
XEM,0,0.15595803940755,0,0,-0.220922880928791,0,0.088277929194897,0,-0.057254785222423,0.203869066525121,0,0,0,0,0
XLM,0,0.098463495276401,0,0.875549587541331,0.0212828723845383,0.0948038224600471,0.181591593041882,-0.045237727270777,0,-0.00140407703517198,0.39016050150208,-0.665394178194184,0,0,0
DGB,0,0.466221189326695,0,0,-1.88934691793283,0.570936469652494,0.455431917252227,0.92801186077676,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.259228471115504,0.0527884727049577,-0.143876400738146,0,0.0749718129949625,0,0,0,0,0,0.297433265796096
CVIX.Index,-0.753887475378531,-0.0218113242660112,0.272861690890718,-0.981243346253462,0.0697936781224531,-0.0238307129229118,0.0506952972238185,0.103921897705891,-0.12384395858879,-0.0827742689732655,-0.129695625771207,0,2.62651236208213,-2.97701892261519,2.77555756156289e-17
DXY.Curncy,0,0.0100309889434998,0,0.135353477696751,0.00079087603063906,-0.000730374835080683,-0.00115305689773909,0,0.0446198356457373,0.00648471993932718,0.0686405273158792,0,0,0,0.0178759170634956
SPX.Index,0,0.00510374311671113,0.0143910766558542,0,-0.0198252939161591,0.0139183881682966,0,0.0191405945702224,-0.00738834537282876,-0.0147670751023378,0,-0.00968163516173343,0,0,-0.0907651886305092
VIX.Index,-0.370744480913598,0.0298586911483715,0.146237372944048,0,-0.249433990320303,0.192290685690704,-0.0742401268222282,0.150673239515932,1.38777878078145e-17,-0.118521619433263,-0.0557577332876761,0.264912532358841,0,-9.43336876214043,0
