,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.794236931088455,0,0.0369920885630572,0.0250036375690689,0.0888392766484715,-0.118285889445528,0.0945461653761494,0.268913978009812,0.10363290843411,0,0.139642253264931,-1.54296247976761,0,0.00716346819777472
XRP,0,0,-0.231379736380079,-0.0419610979134464,0,0.196491145234729,0.0337861254046241,0,0.167656614125229,0.246129006603407,0,0,0,0,-0.0336918718526205
LTC,-0.226043071962478,0,0,0.00693163263045892,0,0.46954793521334,-0.0449624072063647,0.317965917629474,0,0.256792694317494,0,0,0,0.275953362082629,-0.0220317091853551
ETH,0,-11.857444239156,0,0,0,3.91184521949243,0,0,4.5312017907668,1.42028508490772,0,0,0,0,0.157181939002312
DASH,0.425825688733654,0,0,-0.0325317621478651,0,0.148252107435478,-0.349796781597705,0.211912781506565,-0.328897141373426,0.258226181458506,0,1.12697133345556,0,0,-0.140150498245371
DOGE,0.735886532585724,0.0758392982898824,0.397093751218381,0.00777507151004693,-0.177946957148721,0,0.225370129939738,0,-0.370373725137542,-0.182001670302779,0,0.251843399533289,0,-0.354425869175977,-0.142662005621832
XLM,0,0,-0.328296816056458,0,0,0.758806201986321,0,0,0.271467971335426,0,0,0.242529607335126,0,0,-0.036395937955446
XMR,0,-0.0471971409819482,0,-0.0256367397684647,2.46213793866693,-0.489545725862247,-0.300459602041005,0,0.973260713365078,-0.756731829489639,0,-1.78205927775702,3.95216179315128,0,0.516666400080626
XEM,1.41263485385162,0,0.219512932488255,0.025981944199989,-0.475356079369437,-1.04880028462041,0.91099329044788,0,0,-0.312466729272379,0,0,0,0,-0.195830148045496
DGB,-0.46091676324802,0.308501209139705,0,0.133440380581434,1.11211711131996,-0.329224452360626,0,-0.282803958258296,0.797171468753969,0,4.8056536103949,-1.42769809242992,-3.00496546206537,-0.115967002108808,0.467576807668365
BV010082.Index,0,0,0,-0.0234706383080653,0,0,-0.0664164564441691,-0.0358808148785911,0,0.0827257878602135,0,0,0,0,-0.0403143270998861
CVIX.Index,0,-0.249340007629272,0,0,0.193234264990611,0,0.116029936714144,-0.0484021757210468,-0.0229296738129882,0,0,0,0,0,0.0378681916331252
DXY.Curncy,-0.0950184137315591,0,0.0156299518653965,0.00901827214020331,-0.0120081399542451,0.0201228819414496,0.00925053260197134,0.0102198313926192,0.0582910124297085,-0.0551122487160752,0.325749999312899,0,0,0,0
SPX.Index,-0.110135102533114,0,0.100012970897793,-0.00893046621349955,-0.28381330469838,0.19874442062051,-0.141751601961646,0.0316373250651157,0,0.0403897187284913,0,0.548058681436877,-1.00191414075187,0,-0.161350905762161
VIX.Index,0.17530592593874,0,0.0154285217683398,-0.0440957537856227,-0.506241947835757,0,-0.143634943684631,0.186701022117781,-0.115262918970031,-0.0693545308811945,-3.90624547106358,0.675929142526386,-2.28051289306833,-2.79957838416616,0
