,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0552637581420053,0.0891672431358188,0.142030971005398,-0.0165034603063214,0,0,0,0,0,0.0979482755448711,0,0,0.151743701998943,0,0,0,0,0.00969822549544861
ETH,0,0,0.260703693359974,0.280234743582454,0.116281716533531,0,0.00131371489835763,0,0.0225194353045489,0.0441784860727422,-0.0686878975008444,0,0.200158081154982,0,0,0,0,0,0,0.00209629653884829
XRP,0,0.473259016152677,0,0,0.621653145211377,0.386959528487762,0,0,0,0,0.186844361735148,0.0571040366433207,0,0,0,0.385826609386036,0.409205501404871,0,0,0
BCH,0,0.855298229036575,-0.193969792680894,0,0.0746561295184131,-0.0807539011618446,0,0.18823985405945,0.0996883967100982,0.059772301423751,0,0.0843514519113526,-0.291503637626125,0.131223756649453,0.145855111390864,0.0698677566863287,0,0,0,0.0434549160931359
EOS,0,0.312084214734933,0,0,0,-0.078322037491723,0.190552366009223,0,0.229270469932811,0.0550570194975377,0.17122871744664,0,0.00848502863249006,0.265556611180657,-0.100411396807408,0,-0.113418553760816,0,0,-0.0124181305180224
XLM,0,0,0.390229464965496,0,0,0,0,0,0.140518090913528,0.182143122099318,0,0.144226423228144,0,0,0,0.122559475728812,-0.12117326251703,0,0,0.051212331751725
LTC,-0.272867366392937,0.0367905832087996,0,0.228822906499867,0.28913933447426,-0.0311759907439391,0,0.48850324572896,-0.300252052958929,0.149981234998949,0,0,0.336735059874783,0,-0.0367557908781544,0,0.164015348591718,0,-0.154265675254544,0
ADA,0.0588035506374224,0,0.303614002299937,0.478830684457719,0,0.0696921683850311,0,0,-0.306734162353893,-0.0936397550007414,0.19545724985276,0.0125479379150971,0,0,0.158885604073885,-0.229153650708318,-0.0734119561843705,0,0.296271644662423,0
XMR,0,0,0.0748733086052866,0.392094177850169,0.13257848338175,0.188854105053521,-0.0324941467648663,-0.209630114896181,0,-0.311726531858086,0,0,0.629992142820104,-6.93889390390723e-18,0,0.0958097228161931,0,0,0,0.0250689690900328
TRX,0,0,0,0.300749225408084,0,0,0.378195505362487,0,-0.379907127556089,0,0.210018228322487,0,0.425425810690768,0,0,0,0,0,0,-0.0176114440107561
MIOTA,0,-0.854343801829733,0.209360001784141,0,0.407238150587325,0,0.32121862712449,0.101093309424458,0,-0.082431545904017,0,0.614392012974418,0,0.13944507602497,0.34270998845662,0.201284985540242,0,0,0,0.0163425495734516
DASH,0,0.454612196018682,0.000292014419111019,0,0,0,0,0.0437334226398104,0.321474041826304,0,0,0,0.138502855474474,0,-0.114303551347701,-0.0695508774985637,0,0,0,-0.0308197189975037
BNB,0,0,-0.203578489175481,0,0,0,0.660917686070288,0,0.141227880109141,0.198765100380228,0,0,0,0,0,-0.0182328073075375,-0.0422560778761436,0,0,0.0184158857328606
NEO,0,0,0,0,0,0.106955204936391,0,0,0.307041538134306,0,0.214964016185198,-0.20815655039494,0,0,0.353070101138865,-0.41018371651789,0,0,0,-0.0686831050876485
ETC,0,0,-1.73472347597681e-18,0.109405955000118,0,0,0,0.493055675582753,-0.0282479123277409,0.238745496802305,6.93889390390723e-18,0,0,0.10861344487106,0,0,0,0,0,0
BV010082.Index,0,0,0.294038138715739,0,0,-0.097995535362158,0,-0.134808284122769,0.392041557426668,0,0,-0.387423886502478,-0.206153944926186,0,0,0,0.181399307332394,0,0.991537182164398,0.00703356420843754
CVIX.Index,0.242725733601615,-0.328253090420826,0.197723919711282,0,0,0,0.489866493349407,-0.517078474760524,0.189989875037922,0.0569706363814641,-0.0923563914906729,-0.304725780633611,0,0,0,0,0,0,0,0.0364581070362689
DXY.Curncy,0,0,-0.0109779185519802,-0.0162125668637852,0,0,0,0,0.0578203699588436,0,0,0,0,0,-0.0258727186888395,0,0.0396459056403794,0,0.133561152129791,0.000554841896276611
SPX.Index,0,0,-0.0175532980152458,-0.0241923640676098,0,0.0402158752241999,-0.29091020017154,0,0,0.073707072767169,0.170370678100725,0,0.0970579661727668,0.0327499352428964,0,0.216223045776917,0,0.478302531345659,0,-0.104666656567344
VIX.Index,0,0,1.12031460821873,2.77555756156289e-17,0,-0.327329421913823,-3.30273524625085,0,0,0.528961789150533,1.7500907637627,-0.532741911676394,1.17002542671657,-2.25981390397248,0.76208308618206,0.357250369307539,3.59696747643976,0,-2.5732450736828,0
