,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.166299468406015,0.163420215189975,0.225841949112239,0.127854952979116,0,0,-0.00777736059248687,-0.0821887243378625,0.130861361462162,0,0,0,0,0
ETH,0,0,-0.279661660850297,0,-0.158503179015192,0.0530643154322016,0.165040108518695,0.0581044511566494,0.344363832602393,0.0083970774328758,-0.0993124188687301,0.0576583414105244,0.129777964895437,0,0,0,0,0.204317700655613
XRP,0.168800184245614,-0.263632360399962,0,-0.420153176773831,-0.072658039529557,0.252969357227839,0.32755571045937,0,0,0,-6.93889390390723e-18,0.107976441125579,-0.202210599822714,0.159588083726667,0,0,0,0.00237999235375154
LTC,0,0,0,0,0,0,0.27642628693304,0.063774579381528,0,0.147975098515946,0,0.0345629799135241,0,0,0,0,0,0.0753698469332926
XMR,0.432926146774938,-0.449829218023203,0,0.474293437548341,0,-0.0411158536229657,-0.0137680143392184,-0.0923973880962394,0.394416089880184,0.136878617828185,-0.261792410059824,0.0642076930994989,0.152770511593111,0,0,0,0,-2.71050543121376e-20
DASH,0.966760513748088,0,0,0,-1.73472347597681e-18,0,-0.375954458845119,-0.0233402887088174,0,0,0.363609743480742,0.181765088271903,0.0373866234401548,0.17925281610781,0.301729388168887,0,0,-0.214620117509508
ETC,0.116840942573618,1.25645511925206,0,0.705342438083862,0.839119927698726,-0.0141811796209086,0,-0.0279655714558297,0.381230914837512,0,0.0493627317780335,0,-0.563508448237895,-0.919787009315198,0,0,0,-0.202839416060503
XEM,2.92102794024702,-4.54284905030926,0,3.79932593549138,-2.93926791311828,0.65888199522581,-0.839466943294626,0,4.61067923301482,1.9800916015228,-3.28626080300266,0.647849698557588,-1.01854266688215,-3.87353718525518,-2.11562666069292,13.9755253957926,0,-0.137955224984518
DOGE,-0.259113902019336,0.451211358143609,0.167831127264946,-0.0825717922068836,0.638063172690931,0,0,0.0748328445684643,0,-0.367346032321302,0.208193547036773,-0.120048280215176,0,0.413653258522864,0,0,0,-0.0625385930119507
ZEC,0.320712862275672,0,0,0,0,0,0,0,0,0,0,-0.163812203762269,0.0648885052895953,0,-0.0139387987723247,0,0,0
XLM,-0.238217965291436,-0.600768439712047,0,0.904006933510818,0,0.513220434639551,0.030969076605821,-0.162962636155231,0,0.440912893479083,0,0.0867984274909369,-0.165256042766364,-0.134539473523217,-0.334741281129958,0,0,-0.0903623276285567
NEO,0,0,0,0,1.18655913523093,-0.298235736774181,0,0.140115099971844,0,0,0.2508118521148,0,0,0,0,0,0,-0.798356065847058
DGB,0,0.215208326989872,-0.768882817342375,0,0.143983404375474,0.620911970354419,0,-0.165640955959493,0.432810177031472,0,-0.332141002865223,0.358936662989609,0,0,0,0,0,0.00181038590076046
BV010082.Index,-0.118482627636388,0,0,-0.0948143551109764,0,0.127598274967373,-0.0189345941995563,-0.0286829861119031,0.522648409434741,-0.0575965965886317,0,0,-0.110860023906517,0,0,0,0,-0.175289154662995
CVIX.Index,0,0,-0.218236697039586,0,0,0.196540523496309,0,-0.0781514073021292,-0.212270624601552,0,0,0.0458286123507926,0,0,0,0,0,0.201273458079736
DXY.Curncy,-0.0140276176103865,0.0861788415857244,-0.0972442973846406,-0.106863138796888,0.0293209293413484,0.0363819193489677,0.0130652836066623,0,-0.0611982123196391,-0.0647833112954184,0.0734356872773076,-0.000608674194949386,0,0.10547280102264,0.0622194816824845,0,0,-0.0178343437880683
SPX.Index,0.00591921740056556,0,0.046293535942215,0.0756881651700781,0,0.0319197005035049,-0.0140457613795855,-0.00988967968961592,-0.0311958956802764,-0.0603699507097506,-0.00729661054755148,0.00370169280438625,-0.0157182040342831,0.0490843955245579,-0.0302452440778256,0,0,-0.0838334602788465
VIX.Index,0,-0.729770241326559,0.445773800680876,0.409643419244224,0.097415221520943,-0.184692842229463,0,0.0148381829426509,0,-0.344441060785759,0.183991033174942,0,0,-0.206961026194712,0,0,-6.00644072011274,0
