,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.179624068202335,-0.172861825152744,0.014423863740518,0,-0.120271988543288,0,-0.226076669756211,0.199688763546351,0.0178390770630478,0.116038860081585,0.0259696113071842,0.161756036939566,0,0,0,0,0
ETH,-0.112639238328061,0,0,0,0,-0.150294006808223,0,0,0,0.133366826329427,-0.111502895021841,0.12209991249836,0.0328423753971639,-0.262021403733619,-0.437706042813795,0,0,-0.433322634282982
XRP,0,0.152921397329545,0,0,-0.246599725301405,-0.121460971938207,0,0.204812014083078,0,0.0879465228479089,0.0631133988112791,-0.000930263534345185,0.129175154238453,-0.0507468358151245,-0.0885634717827997,0,0,0.255070054193644
LTC,0.107699572806051,0.145191720626499,0,0,0,0.251556361739744,-0.325400988050918,-0.15890567191921,0.191631688037182,0.0338694956184624,0.138130612901013,-0.0995467416256595,0,0,0,0,0,0
XMR,0,-0.0869827467407085,0,0.30918339356992,0,0.0287832232807795,0,0.478561697125719,0,0.037711687511469,0.0357779379454182,0.0521483447782331,0.123481413433886,0,-0.283356951415619,0,0,0.261410033236003
ETC,0,0.944238895968427,-1.22820436234064,0.249600312768142,-0.822269202621916,0,0.711087264677189,1.03786765734467,0.498373095653693,-0.0454886840800696,0.261034786788781,0.218621943595138,6.93889390390723e-18,1.93661149661086,0,0,0,0.988119879653801
DASH,0,-0.275104619870901,0,0.0100877306862621,-0.0878289993004166,0.368553357314545,0,0,0,0.203384961639301,-0.0652406140995991,-0.0843465853517521,-0.0203110457649822,-1.20112189420302,0.152484776067082,0,0,0
XEM,-1.18906254584495,-0.130423148906059,0,-0.194365969884575,0.550643461528467,-0.0791368474292367,0.157492807286205,0,0.303052312661435,0,0.185920875352307,-0.0602151123371898,0.165405783168484,-0.0964997780493613,0.615042543788729,0,0,-0.392670673957281
DOGE,0,-0.12482638926745,0,0.292870089344036,0,-0.0205317539314847,0,0,0,-0.044996136755932,-0.0236026577119724,0.113474663902564,0,0,0,0,0,-0.259237696958758
XLM,0,1.2934816245815,-0.572629856367386,0,1.45757126564977,-0.152364449556057,1.46719235706614,0,0,0,0,0.309537261992695,0,0,0,0,0,-0.130805603855325
ZEC,2.95609618216524,0.728428886651126,1.71586703996521,0.183525558706622,0.456540640429314,0.196464764854112,0.476576969171584,0.78345507330495,0,-0.185591001072125,0,0.132430802834022,0,0.910199797992435,0.254270669798844,-0.22146135538983,0,0
NEO,0,0,0.140253702341243,-1.46606066070987,1.43967953486994,0.446672665205451,-0.775335369083384,-2.11084783464903,0.982089857713439,-4.33680868994202e-19,0,0,0.419028779008466,-1.71510020142614,1.91414349528253,-2.57589855458852,0,-0.971945197665695
DGB,1.65468704848417,0.729399088114225,0,0.420330116268753,-0.0245260220140637,0.305657858947187,0,0.259308120144596,0,-0.011930040983244,-0.0843180427587379,0,0,0,0.884613496777853,0,0,0.369786883117367
BV010082.Index,0,0,0,0,0.0873816766119081,0.176710069979513,-0.349059957187965,-0.0951813454290853,0,0.0542614991793363,-0.0261906291148596,-0.0640400392139564,0,0,-0.210747787645168,0,0,-1.73472347597681e-18
CVIX.Index,-0.293768330517618,0,-0.0639549080481226,0.420471514325642,-0.757245274276194,0.0758611136508619,0,0.376639636924596,0,0.0114642834047694,0.107007843408568,0.0776279048050695,-0.107659393616813,0.342810438892358,0,1.71820320432218,-0.321683253038048,0.350740081256431
DXY.Curncy,0,-0.0318727733152212,0,-0.0452461720115375,8.67361737988404e-19,-0.00844955765142014,-0.0288550789907935,0,0.0760242319129969,0.00677804595839951,0.00926648798088607,-0.00437886684520507,0.0248988815526398,0,0.13996133985596,0,0,-0.0203770589354167
SPX.Index,0,0.0226430321270402,0.0263755976478933,0,0,0,0.0227576646579562,-0.0175768416611045,0,0,0.00246256833788462,0.00604239405574548,0.0140437574055864,-0.0639001033153344,0,0,0,-0.0149101968920522
VIX.Index,0,-0.361096601282125,0.893124906314683,0,0.712033850437694,0,0,-0.191220281728607,0,-0.126503970222875,-0.134520424008675,0.0840173579751007,0,-0.221448159734249,0,0,0,0
