,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0231255454331377,0,1.09885606346673,-0.121865803350512,0.0163546064607952,-0.0376626201143618,0.235078624548177,0,0,-0.113676527819041,0,0,0,0.0982731084985587
ETH,0,0,0,0.666385810696885,0,-0.415464811693053,-0.0872459269965369,-0.20739707253136,-0.401147656898153,0.271315486369491,0,0,0,0,-0.176931040148381
XRP,0,0,0,0,0,0.120003430969748,0,0,0.128471547989867,1.73472347597681e-18,0,0,0,0,0
LTC,0.791022933173991,-0.0032492064941874,0,0,0.0268393756166085,-0.0934154661772879,0.082969813935379,-0.102074554448079,0.0351904590715294,0,0,0,0,0,-0.0289466836701072
DOGE,0,0,-0.593910346317094,0,0,0,1.9291771139153,0,-0.0510311693518319,0.211133611293344,0,0,0,0,0.34198378972617
DASH,0.715950392798519,-0.198806272210823,-0.31194826221157,0,0.130254777938793,0,-0.203318907155585,0,0.235654133147367,0.316782724545929,-0.371624580330277,0,0,0,0.310196224120691
XLM,0,0,0.722824142732736,0.102079449741177,0.248737557541203,-0.0502820776018277,0,0,0.139888066958441,-0.28166757852121,0,0,0,0,0
XMR,0.320133510547219,-0.121489382005535,0,-0.175177615397869,-0.25549835679155,0.36432182312261,1.08108407265612,0,-0.497312460178978,0.038353478246653,0,-2.09200228894509,0,0,0
XEM,-0.228627357515272,-0.248645571028742,-0.146357539745196,0,-0.382384934655536,0.72116208016272,1.6750494432215,-1.17477680256378,0,0,0,-5.20551008176303,0,0,-0.39980221781174
DGB,0,0,1.62344612527004,0,0.68292472458696,0.196285443996823,-2.57155368760401,0,0.365473279131008,0,0,-0.196557701504153,0,0,-0.16536874322318
BV010082.Index,0,0,-8.67361737988404e-19,-0.0228745837051638,0.0512876660391926,0,-0.0247434419330567,-0.0854465389754152,0.0017802827247911,-0.0289446535554477,0,-0.164767201160354,-0.204981065565136,-1.43149013122914,-0.377046031471157
CVIX.Index,-0.0843879958022837,-0.0528171885837199,0,0,-0.020562342115708,0,0.0946461277880406,0,-0.115541132843588,-0.0170699582886669,-0.37836172888019,0,0,0,-0.0258561768727702
DXY.Curncy,-0.130216980009002,0.0355727742803666,0,0,0.00463218156209883,0,0,0,-0.00359282469623687,0.0528609058287415,0,0,0,0,0
SPX.Index,0.0488784726920569,-0.00801047463540608,0,0,0.00487938247980262,-0.00978191132144979,0.0241263679114256,-0.0454422571789658,-0.0155137810895709,-0.0072831936526247,-0.120831361699811,0,-0.20699057438772,0,-0.185643213242423
VIX.Index,0.123259408593417,-0.0186853496339033,0,0,0.0177354279494295,0,0.165282517026265,-0.247680222361096,-0.0719271596348831,-0.0420324810941335,-0.636345525304343,0,-0.957938243653038,-5.24017121794145,0
