,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0888292896300603,0,0,0,-0.0577123934918337,0,0.0611201187193171,0,0,0,0,0,0,0,0.0239934235613463
ETH,0,0,0,0,-0.104895666592263,0,0,0.0683569673378608,0,0.15709467371384,0,0.619595126283522,0.128243478965074,0,0,0.171742167488892
XRP,0,0.0822425737759243,0,0,0,-0.0302867361193931,0,0,0.322736291173667,0.598832289504794,-0.205978168023194,-0.94467798936214,0,0,0,0.192479086960138
LTC,0.464865717971536,-0.0464241320668979,-0.0636160981957868,0,0.0532842188413391,-0.0106932309119603,0.148145107351606,0,0.0420990576433894,1.73472347597681e-18,0,0,0.0360429402055357,0,0,-0.0177045675970161
ETC,0,0,-0.492440327682488,0,0,0,1.62398281911154,-0.125305093959057,0.664386828059957,0,0.502050828353173,0,0,0,0,-0.0657384785758847
XMR,-2.97074596618015,0,0.703893445378034,-0.00128831555872579,0.0743628156719682,0,0,0.913456797972496,-3.75967142340762,0.356447841785104,-0.0107921305704733,-1.1179381644548,1.75137871104365,0,0,0.0146599516888112
DASH,0,-0.368119235694919,0.342160599857615,0.124541631491505,0,0,0,0.123370269371571,0,-0.224924018672264,0.0955298879682874,0.118990888418086,0.203935556999436,0,0,-6.93889390390723e-18
XEM,5.81147089562334,0.474961845100768,-0.424402816321495,0,-0.0259873119795113,0.430971363436304,0.0173272991611896,0,1.06067189737632,0,-0.219891035546501,1.05554473165794,-1.72178115368827,0,0,0.282954937778128
DOGE,0,0.0242639201738108,0.113302802178556,0,-0.0137042248645778,-0.221857557050278,0.078209383288922,0.151893401329444,0,0.101656699002961,-0.0664610479545707,-0.419272227713463,0.445578548792634,0,0,0
XLM,0,-0.310695354686557,0.763689247704528,0,0.137761632435974,0.107070830516855,-1.69033878194949,0,0.988422843530903,0,0.228074040236691,1.05421947598142,0.127829207879163,0,0,0.0255476839266024
DGB,0,-0.691911111457146,-0.474122136587722,0,-0.152316811143534,0,1.21754064582375,0.295754798348083,0,0.401124675680283,0,0,0,0,0,0
BV010082.Index,0,0.0612345090498835,-0.0797719942128928,0.0631288153546775,0,-0.0578938465238485,0,0,0,-0.0185405502016481,0,0,0.23949582611958,0,0,-0.160301093040734
CVIX.Index,0.837653841036781,0.0803896487049143,-0.242253551366772,0.178994452964423,-0.0296240440594374,0.0180751955016718,0.0112557662864831,-0.272517181982241,0.843265652996572,0.164783461667181,-0.176100120199094,0.262551813295461,0,2.80426253447749,0,0.240079013900002
DXY.Curncy,0,-0.000448788807966521,-0.00312091151764325,0,0.0122647526526813,0.00210295556946683,-0.012036101505929,0.0163130780645431,0,0,0.0314900688733578,0,0.0732188874071263,0,0,0
SPX.Index,0,-0.0261014457121927,0.00701132870212086,0,0,0.0164498917353095,0,0,0,0,0.0072514164732944,0,-0.0371599992510203,0,0,-0.0615422818445157
VIX.Index,0,0.120158375068329,0,0.980956465979614,0,0.150886197118011,-0.482295082744607,0.0625910320342511,0.871032739237631,-0.197926763987353,-0.0444952759945263,-0.252853350866905,0,0,-3.29270855177929,0
