,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0658815260489579,0.966506453794888,-0.175713578328824,0,0.0655949744562781,0.0702178535986683,0,0.0538867333980816,-0.0122667667509047,0,0,0,0,0,0,0
ETH,0.303758319289785,0,0,0,0.242115370598344,0.0342083160977688,0.404966775469045,-0.0320526013128509,-0.691914744067465,0.327740935797533,0.0410001161317884,0.0109754994568582,-0.142349298423029,0,0,0,0,0.235237527490299
XRP,0.263994291984086,0.0864435729618513,0,0,0,0.272565836114628,0,-0.0843169200254368,0,0.100540605844538,-0.106387313382987,-0.0367645812393517,0,0,0,0,0,-0.124758877435696
LTC,0.747322799346112,0,0.00408174282391792,0,-0.0183979425703384,0,0.107683718815116,0,0.0177230085675862,-0.0380181187272554,-0.00504540161135559,0.00197376462783045,0,0,0.02141280142392,0,0,-0.0210669489210493
XMR,-1.07539510918609,0.240961652515862,-0.316248190833452,0,0,0.599934514114213,0.194807562086751,-0.0672958198459796,0,0,-0.0419940967146378,-0.0241742143843669,0,0,0,0,0,-0.221207507461979
ETC,-0.0846277581065341,0.732134637578971,0.19543694484232,0,-0.043556280153344,0,-0.475554878191561,0.312024829207628,-0.0393959408056605,-0.192154813079811,-0.055372289411368,0.0153347769714361,0.887128648943729,0,-0.452736740107411,0,-1.77390532956076,0
DASH,0,0,-0.136072181366499,0,0.372122465926497,0,0,0,0,0,-0.0764537380140807,-0.0938242595492371,0,0,0,0,0,0
XEM,0,0,0.406583683381452,0,0.242673249562244,0.580591305060342,0.0511963780536258,0,0.691308015487191,-0.0600559341020305,0.116027145651653,3.8281747045022e-05,0,0,0.332293356436431,0,0,-0.188792635146521
DOGE,0,0,0,0,-0.0885166109879265,0,0.128054800027031,0.0550767186352837,0,0,0.00543308932748616,-0.0063422261683812,-0.0931436801539247,0,0,0,0,0.0895291739828051
XLM,0,0.164683179327155,1.04169389902535,-0.767137470375546,0,-0.122361317569239,-0.0157196449897322,0,0.801288737993322,0,0.030919121292206,0,0.576237199381643,0,0,0,0,0.224690408707782
NEO,0,6.41784040307343,-3.40555182926042,0,-0.0898144034842081,-1.93616475443209,-3.90862735828732,0,2.21032459817943,0.275598278351747,0,-0.289586648312192,0,0,-1.54086140970714,0,0,-0.00277400676264015
ZEC,0,0,-2.02876760985694,0,2.38439025631966,1.22919524833848,-7.73923393773633,-0.131383512634492,-0.0213401543885751,0,-0.604496551900135,0,-3.16536960744049,0,2.11378769923873,0,0,-1.7148286844045
DGB,0,0,-0.212709088549026,0,-0.0155151509370743,0.358605142899231,0,-0.178838360550124,0,0.208401710470247,0.0358387423156261,-0.0297749445031992,0,0,0.61456975789598,0,0,-0.343017196399276
BV010082.Index,0,0.107651950199569,-0.00043616231363132,0,0.0698731553618903,0,0,0.0275095459241335,-0.153933897827753,-0.0848800956371179,0.0126318109897239,-0.000323740589567667,-0.0881845102468723,0,-0.0070221127336545,0,0,-0.0592864914279765
CVIX.Index,0,0,0.0932170150111499,0,-0.0898098653786897,-0.281672248523561,0,0.270876348100318,-0.092936627328697,0.00997599071828661,-0.0117831248750467,0.0128973535122343,0.313702632765219,0,0,0,-2.37640154189942,0.0538261628760684
DXY.Curncy,0,0.0116815272411182,0,0,-0.0167199215577005,0.0238182005799364,0.023766171535798,0.0162734997771182,-0.0169028375962404,-0.00503490180982933,0.00217865091876272,-0.00201897055318487,-0.0710824206354249,0.0199636327446196,0,0,0,-0.0557733095276632
SPX.Index,0.04959124995566,-0.0745827957979209,0.0449366265212939,-0.0605690864328591,-0.00839304989483542,-0.0291869797911836,0,0.0541626413843485,-0.039803269987572,0.000588655554468997,0,0.000186044193030615,0.0494931230622803,0,-0.0971056772808402,0,0,-0.0196703240876631
VIX.Index,-0.151478959097281,0,0,0,-0.0371555015897152,0,0,0,0,-0.0613530178058966,0.0279185172239144,-0.0380351431657833,-0.512600506863144,0,1.91457909386422,0,0,0
