,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.113500625378064,0.0158668287438813,0.200331588060851,0,0,-2.16840434497101e-19,-0.0383557743746384,0.014105757295773,0.209215203166127,-0.0948295546940791,0.0840625774669053,-0.0156726515657294,-0.060679654370116,-0.167384435517928,-0.188592618349578,0,0,0.0302376102376924
ETH,0,0,0.227426442124668,0,0.131953818915854,0.0998298765844444,0.045190544395979,-0.0218681362917553,0.366182702898615,0.104957639778212,0,0.0824959764360676,-0.0321142513592929,0.0513451659744939,0.110812410782374,0,-0.0593005915799413,0,0,0.0297574547638079
XRP,0.00203298363725,0.157629048548085,0,0,0.0680176422298806,0,0.0660231405181573,0.0826765294363332,0,0.105228760141981,0,0,0,-0.060379107877926,0,0,-0.215333342171798,0,0,0
LTC,0,0,0,0,0.416320373729723,0.105733363546896,0.28357427262521,-0.158890214221434,0,-0.0393609353168152,0.431138876516119,0,0,0,0,0,0,0,0,0
EOS,0.929326954234131,0,0.44902222809198,0.324063480010525,0,-0.056454463084111,0,0.090098279711515,0.167339914957573,0,0,0.353716048466585,-0.153385408288698,0.0901256653199014,0.26287641230418,0,0.322428768965919,0,0,-0.0373880227088867
BCH,0,0.281599197373178,0,0.264377160521547,0.101604372016324,0,-0.015054710982452,0.115530960248897,0,0.146807289213747,0,0,0.236630204604008,-0.286013673465159,0,0,0,0,0,-0.0984992736661102
BNB,0,0,0.762550115476011,1.41358571709925,0.138575510185948,-0.483103154838645,0,0.108576685145689,0,-0.332579796811328,0,0,-6.93889390390723e-18,0.0917724412588023,0,0,0.268549928621652,0,0,-0.180239229829004
XLM,0,0,0,-1.38777878078145e-17,0.169545651174049,0.252379724027926,0,0,0,-0.326369934114135,0,0,0.255397369012288,0.328377875828269,0,0,0,0,0,0.0346778246065173
TRX,0,0.822280384158868,0,-0.569447311715771,0.357092116087318,0,-0.0771457236728826,0,0,-0.285107483559925,0.477156689498283,0,0.319480882504695,0.0914626024060296,-0.10830507281886,0.365151809791516,0.0439082830665875,-0.176859994823653,0,0.068972624921558
ADA,0.589385045544609,0.696085014319736,-0.723403512745885,0,0,0,-0.1007937326477,-0.114015762166169,0,0,0,0.260184880748867,0.49833782027652,-0.1588361793336,0.218347787076053,0,0,0,0,0.0156106787826007
BSV,0,0,0,0.276410118918251,0,0.0068392859814152,0,0,0.23717338094246,0.144687667299304,0,0,0.0187803477428552,0.113612273493867,0.0345617050201732,0,0,0,0,0
XMR,0,0,0,0.343090137219399,0.0759500811961558,0.0119684216057646,0.0197629981474677,0.175116897021025,0,-3.46944695195361e-18,0,0,0.190828931058857,0,-0.208795170548355,0,-0.0227635628593614,0,1.31639004756664,0.0534854688382799
MIOTA,0.262166707691176,0,0,0,-0.281228762775068,0,0.0209035331660101,0.0793850515614699,0.0524652657034392,0.273442070332264,0.412904234661825,0.390729619063143,0,0.175116837775205,-0.0212054258379394,0,0,0,0,-0.030106870484097
DASH,0,0.109046099757587,0,0,0.0985161434480576,0,0.190889276067266,0.0519466241111036,0,0,0,0,-0.105744392850884,0,0.0890536024861329,0,-0.227171937262597,0,0,0
MKR,-0.748733198289227,0,0.81083643743316,-1.51151762387605,0,0.620136369945358,0.482339102718584,-0.253017606543873,-1.34679984002175,-0.0564212376130082,2.6969944641055,1.18647628842148,-0.947209048360996,0.34577302098599,0,0.336539033819343,0.86118947375284,0,0,0.197772224423567
BV010082.Index,0,0,-0.257105222621656,0.13508873242383,0,-0.161962629834877,-0.0619052632078334,0,0.225911765368166,0.186455233055604,0,0.0861263782168509,-0.419638185573878,-0.1265306199553,0.233105852756878,0,0,0,0,-0.21817236293573
CVIX.Index,-2.20143880052486,-0.357552388456542,0,0,0.769260029527435,-0.193569442630827,0.0555983020231198,-0.0101271324922788,0.00985410002363903,0.114672004170567,0.701549198306987,-0.473692245672266,0.345150888184959,-0.242964019462527,-0.0885504657694329,-0.626900350054829,0,2.01810704643563,0,0
DXY.Curncy,0,0,0,0.00856643665619176,0,-0.00809444353749019,0.0246038410535545,0.00890991166398272,-0.0297151721546928,-0.00930344000257454,0,0,-0.0458141588259917,0,0.00462987381012526,0.0516682447016809,0,0,0,0.00739341730593365
SPX.Index,0,0,0,0,0,0,0,0,0,-0.0390274273942784,0,0.116559538648374,-0.0308683805259786,0,0.0137461273763251,0,0,0,0,-0.0786487637890569
VIX.Index,0,1.6713595220008,-1.61434169256447,0,-0.0628554002701209,0,0,0.156818455576385,0.236794288487912,0,0,0,-0.675348666746112,-0.593825322010536,0.139275748952414,-1.78949428259356,1.15025695816443,0,-1.52619976758189,0
