,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,XMR,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.341006478967478,0,0.0885216249825286,0,0,-0.00993251523162771,0,6.93889390390723e-18,0,0.0486772888505067,0,0,0.151520193085965,0.0389108303143367,0,-0.0970803156887311,0,0,0
ETH,0.136329321230659,0,0,0.0934684430745098,0.0465080444498069,-0.150588556437527,-0.100650733167995,0,0.0741621851497267,0.451818537429864,-0.0438736009929924,0,0,0.327223843187666,0.106289381808045,0,0.193588513174229,0,0,-0.0404192298606398
XRP,0,0,0,0,0,0,-0.138911483224095,0,0.0807330019736252,0.784993651399685,0,0,-0.039503547453684,0.103358351943604,0.0370084556065198,0,0,0,0,0.0360591794026978
BCH,0.179925535944699,0.286779758071611,0,0,-0.238336762179927,0.381246393966414,-0.274588727369068,0.268504758236248,0.114295858377769,0,-0.0385744555934027,0.0903210659710025,0.516829478507641,-0.100086320890768,-0.0891205490701719,0,0,0,0,-0.121305358493573
EOS,-0.993668284392123,1.09313419853058,-1.12189746854125,-0.971484290820785,0,0.869317971808988,-0.826913655844469,0.166625355574581,-0.227943126772169,1.96347827000437,0,0.38131692642578,1.09986166031019,-0.0359364983804578,0,-0.669682257650576,-0.78160840210442,0.395260278561572,0,0.159765264179555
LTC,0,0,0,0.593705666173888,0,0,0,0.0427382376822993,0.0888581448295898,0,0,-0.0553245591075486,0,0.216564994779733,0,0,0,0,0,1.38777878078145e-17
XLM,-0.158987836971869,-0.681967516080934,0.855138343901353,-0.0825436214202381,0,-0.0597187897588533,0,0.305301583659107,0,0,-0.154766895144876,0.077673516241774,0.734581935927328,0.351416699737184,0,0,0,0,0,0.0498088075065324
ADA,0,0,0,0.371194220855956,0.0586877037967009,0.127629206714211,0,0,0,0,0.0328404133494677,0.00644977401506047,0,-0.0531324125537221,0.449236885682355,0,0,0,0,0.035987433337248
MIOTA,-0.522723070327059,0,0,0.504556758877919,0,0.655207329073662,0,-0.0108564175782166,0,0,0.422300607594183,0,0,-0.195329769485771,0,0,0.0817415900342245,0,0,0.195735730854429
TRX,0,0,0.520972192045168,0.166424864666836,0.136003592789524,0.00337678022561522,0.0692674119065284,0,0.0271998984675798,0,0,0,0,-0.0491781383245256,0,0,0,0,0,0
NEO,0,0,0,0.223827574948167,0.118017407438564,0,0.0703754917246703,0.460096517694609,0,0,0,0.182538183727247,0,-0.437384183121412,0.234714025776408,0,0.521030613808043,0,0,0.0189994201129355
XMR,0.399839168128642,0,0,0,-0.122760931291019,0.927773343885229,0.17114701018107,0,1.38777878078145e-17,0,0.231144800082844,0,-0.598811109392718,-0.021987670910604,0.178949633766726,0.111447116440548,0,0,0,0
DASH,0,-0.269910444307468,-0.512538568856966,0.866192125225429,0.296092419929512,0,0.417351628393711,-0.291329266594942,-0.237423487278339,0,0.0267474074125721,-0.0172414651264173,0,0,0.31758057926714,0,0,0,0,0.0895915558989566
ETC,0,0.517795589637661,0,0,0,0.271650812593673,0,0.0917355391411934,0,0,0,0,0,0,0.0648278890632005,0,0.534588519176352,0,0,0
XEM,0,1.14677924273093,1.07689275368157,-0.276604659959354,0,0,0.205927292505266,0.889278957809927,0,-1.83186713134353,0.0910554217793225,0.190511591694747,0,0,0,0,-0.192149841911994,0,0,0.0624193814789507
BV010082.Index,0,0,0,0,0,0,0.0199749675290739,0,0,0,0,0.0217750116841208,0,0,0.00325606588955183,0,-0.262858135718276,0,0,-0.0115263478552578
CVIX.Index,1.73472347597681e-18,0.910339375982877,-0.121395664048731,-0.251521242812258,-0.29201597006955,0.108502153204295,-0.0948770763404903,0,0.18386297490233,0,0,0.0115791043455136,0,-0.102345548653282,0,0,0,2.93047267474389,0,0.0553746562617953
DXY.Curncy,-0.048364799113754,-0.0415646275738782,0,0,-0.00790060948702182,0.100164851887892,0,-0.0131410913295319,-0.0756720749714354,0,0.0165482006489072,0,0.057208749491084,-0.0312089081221575,0,0,0.118739133007927,0,0,0.0161786577213236
SPX.Index,0.0415984007915571,-0.0154223315002401,0,0.0285625948641157,-0.0120851047753028,0.0475681677940351,1.0842021724855e-19,0,-0.0786463398089306,0,0.0280398422948664,-0.0210098234840442,0.024264005550721,-0.0394852701692851,0,0,0.00551761407347442,0,0,-0.0814213371114065
VIX.Index,0,-0.0647512404457715,-0.0771418404262563,0,-0.152138022601112,0,0,0,-0.196719309759913,-0.406777407659139,0.232691895123879,-0.302418756347751,0.195913498350515,-0.125895226429262,0.311922080360384,0,0.381074903853675,0,-7.77705677585188,0
