,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00253201337495029,0,0.046509961948467,0.0303497563246522,0.139954934925689,0.142426539999908,0,0,-0.0498255113490352,0.0235772763092523,0,0.127758921789107,0.00982898733643431,0,0,0,0,0,0.0144830495238279
ETH,0,0,0.176391468229169,0,0.00594308053106474,0.155305123119399,0.0989661825389702,0.0197016714452929,0.0755280806230251,-0.0272535945075689,0.0557046030351302,0.235745013656193,0,0.0778842079374801,0,0,-0.0344639868268642,0,0,-0.0262440524439361
XRP,0,0.268508351100388,0,0.0651863240555129,0.0228842272627754,0.0286747282619653,0,0,0,0.0548618043959586,0.105426412523727,0.134146137658314,0,0.0700089274301429,0,0,0,0,0,-0.00270573875171532
BCH,0,0,0,0,0.217611930359159,0.145064853629133,0,0.190818279268949,0.0671324201885197,0.0269091275056491,0.0426971133102332,0,0.0929820946303016,0,0.0902478410132773,0,0,0,0,0
BSV,0,0.0640941937671091,1.01202341858221,1.45865063855129,0,0.1569204092078,0.151973046352501,0,0,-0.514795705673556,0,0,-1.53951849393237,0,0,0,0.587746291332871,0,0,-0.032128329822644
LTC,0,0.2460898081979,0,0,0.0283419087869596,0,0.34227054478133,0,0.154653600303399,0.154680830233636,0,0.00903278180062625,0,0,0,0,0,0,0,-0.0162665271876181
EOS,0,0,0.0551924895103245,0.0387500203992512,0.0936695643299333,0.334205382598259,0,0.0705862071300763,0.283242605224203,0,0,0.23734991373459,0,-0.155400370981682,0.0660238067320436,0,0,0,0,-0.054482099272992
BNB,0,0.127488146863551,0,0.300303677959575,-0.0251395278295595,0,0,0,0,0,0.171091546046343,-0.00000000000000000346944695195361,0,0.144098576805133,0.0728575815545752,0,0,0,0,-0.00158348358548
ADA,0,0.241837426834264,0,-0.0670694912101472,0,0,0.239459711676452,0,0,0.048064513886605,0.247699663972202,0.202848792309635,0,0,0,0,0,0,0,-0.0428772645886491
ETC,0,0,-0.341123135995881,0.203256677254887,0,0.0358038114342935,0,0,0.523645529630087,0,0.135772200254992,0,0,0.159379762261314,0.471320096005777,0,0,0,0,0
XMR,0,0,0,0,-0.0706207897365342,0.365440827814234,0,0.0742687602631211,0.420224494824388,-0.0244850322605477,0,0,0.146605940089386,0.0721776807738611,0.0437716644364505,0,0,0,0,0
TRX,0,0,0.288578495564802,0,-0.0233574868333582,0.184083645816344,0.0828254959897765,0,0.33188919917983,-0.000000000000000000433680868994202,0.0429861069259148,0,0,0.0263865805366027,0.103699860732353,0,0,0,0,0
XLM,0,0,0,0.0680660535652303,-0.000000000000000000433680868994202,0.0355783768306108,0.00000000000000000346944695195361,0,0.201312889467408,0,0,0,0,0.0130923219384401,0.161462280591042,0,0,0,0,0.000000000000000000216840434497101
XTZ,0.574332716765314,0,0,0.00700522146999986,-0.0659281567444381,0.0839269877108949,0.35461156865554,0.399809376305705,-0.448202717020758,-0.0463320211322271,0.132796318234597,0,0.192814282454711,0,0.0350644471682474,0,0,0,0,-0.0531550491655981
DASH,0,0,0,-0.163771844381739,0.31528709242203,0,0.150522130192842,0,-1.10380607482336,0.139780636755947,0.858054906573288,0.456711197476257,-0.0514987688262805,-0.0012346708387856,0,-0.550049797900772,0.575079106574054,0,0,-0.248899025846975
BV010082.INDEX,0,0,0,-0.157369323359045,0.0610641447938556,0,-0.137383816652061,0,0.0784679785546566,0.141472055280932,0.0528033002325877,0,0,0,-0.0587003046421779,0,-0.131211291884425,0,0,-0.152899290197641
CVIX.INDEX,0,0,0,0,0.0474328211656762,-0.164024239148385,-0.00760936355830763,0,0.633742405393961,-0.343503981444939,0.349133805166735,-0.459572658730777,-0.0840252326784958,-0.116126941591187,0.159053037327495,0,0,0,0,-0.167499332913176
DXY.INDEX,0,0,0,0.0178503530298603,0,-0.0653134575820658,0,0,0,0.0160440013301004,0,0.0263185648480973,0.0208949310493189,0.00541901509630469,-0.00378967883665212,0.0264856620111453,0,0,0,-0.00232435696826397
SPX.INDEX,0,0,0,0,-0.00565674628181187,0.0258240164395272,0,0,0,0.0245272144558863,0,0.0532028876043022,0.00271368872540662,0,-0.00796398732952288,0.043621770470561,0,0,0,-0.0912551265397584
VIX.INDEX,0,0.0843876001548539,0.0000000000000000277555756156289,-0.249219096016022,0.0531432297243668,0.00000000000000000346944695195361,0,0.58624378169678,0,0.406381828521534,-0.330039388232409,0,-0.19113273960784,0.0623704864469266,-0.313181592508477,-0.963985606680269,-0.193001487537793,0,-4.40710917955014,0
