,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0238402125185499,0,0.136668392934425,0.0701539699506366,0,0.203539018079916,0.060821865189798,0.0785361693976675,0.112568502449354,0.136094845137048,0,0,0,0.0352273747941639,0,0,0,0,0
ETH,0,0,0,0.0961428628023028,0,0.167778133411379,0,0.105562843296068,0,0.0414627666627347,0,0.369866848535383,0,0.208741641622728,0,0,0,0,0,0
XRP,0,0.108706990765881,0,0.110189787904341,0,0.216061413088041,0.0538117666806073,0.0524379150578182,0,0,0,0.0759803452158866,0,0.107279017006885,0,0,0,0,0,0.00989304974771665
BCH,0.09491936436877,0,0,0,0.164745371630681,0.168115049791888,0,0,0,0.128945916018969,0.269030976985995,0,0.301672665798716,-0.0394585988008152,0.0650949602084606,-0.0838415427112129,0,0,0,0.00953660829725999
BSV,0,0,0.473793888896682,0,0,0,0,0.579196322119726,-0.299509111764179,0.372342302371009,0,0.307573078466695,-0.857162296442342,0.102181679782855,0.25579020591452,0,0.132524470426374,0,-0.702980965397686,-0.229982363562235
LTC,0,0.0505638283609035,0.0406967801117613,0,0,0,0.337156358221831,0,0.281370808401988,0.0655095497795285,0,0.166958386537407,0,0,0,0,0,0,0,-0.0163527016435075
EOS,0,0,0.407324968910145,0,-0.0000000000000000000033881317890172,0,0,0.208739463092626,-0.000000000000000000867361737988404,0.0898525125410117,0.131842868885174,0.278137521113744,0,-0.165381251614118,0.0878270623357033,-0.100694051525815,0,0,0,-0.035657360074144
BNB,0.149974596376978,0.146805844727014,0,0.226178817084416,0.0257142360082956,0,0,0,0,0.0369653629190922,0.202882009912537,0.0719268453232859,0,0.112090501651116,0,0,0,0,0,0
ADA,0,0.140489489325708,0,0.00925928255774551,0,0.283806572837623,0,0.163881670562136,0,0,0,0.199774417207398,0,0.117804079530829,0,0,0,0,0,0
ETC,-0.26076720317528,0,0,0.527403171168827,0.361316574400691,0.310116067693119,-0.660733398459698,0.122508826446562,0.668363500039584,0,0,-0.018995059149275,0,-0.14519489241072,0.0569043162196955,-0.0970503481084935,0,0,0.175267419340395,0
XMR,0.0734171814345478,0,0,0.0718017640374017,0,0,0.0440477996844439,0.138609349032249,0.384793350677654,0,0,0.121021648220636,0,0.0616004926768095,0,0,-0.0130816825499847,0,0,0.000000000000000000433680868994202
TRX,0,0.038751435918946,0.314086710863422,0.0557250003230504,0,0.178423535758479,0.102257725179588,0,0.27352444579646,0.00553744266187773,0,0,0,0.0515670952961945,0.045154754439044,0,-0.00665066423572345,0,0,0.0128817482245973
XLM,0.099983363903964,0,0,0.133510772356717,0,0,0,0.318176143553648,0.0825665508151283,0,0.0518483332581883,0,0,0.00000000000000000346944695195361,0.0318249578156617,0,0,0,0,0
XTZ,0,0.292604285853287,0,0.0906659869099487,0,0,0,0.301533505684179,0,-0.0308855981957251,0,0,0.184864294188592,0,0.248462368563721,-0.276379419409537,0,0,0,-0.0167047739271115
DASH,0,0,0,0,0.666130481936012,0,0.134142635716684,0,0,-0.128631360198337,0,0,0,0.109167499673458,0,0,0.0592967907668814,0,0,0.0502134308691158
BV010082.INDEX,0,1.42046086147331,-0.825091246067143,-0.210744524752392,0.261686969443932,-0.0000000000000000138777878078145,-1.60720163174745,-0.531485511870039,0.399251209804219,1.04138611423318,-0.0231938480273739,0,0,-0.241338490328999,-0.132524814547181,0,0.0595808433366655,1.61648853938557,0,-0.150716602577977
CVIX.INDEX,0,-0.398939567342619,0,-0.532511598393113,0.0316887149016553,0.782710566702802,-0.794249752683434,0,0.499195978620052,0.439736917043231,0,0,0,0,0.095685925879092,0.316358814284589,0,0,-1.69980852158867,0
DXY.INDEX,0,0,-0.035571107925529,0,0.00831767617156814,-0.0135748471463017,0,0,0,0,0,0.0185826256580322,0.0311726521157467,-0.0101086255880207,0.00272563082094809,0.0610771087902775,-0.0243679047995472,0,0,0.00452489259480651
SPX.INDEX,0,0.0543370733884457,-0.0139098317803679,-0.0598995285936327,0.000343275314098015,0,0.061176989285216,0.0496001094665569,0,0.0257580941439243,0,0,-0.130845670779821,0.0684511304949267,-0.117887265405912,0,-0.0563544227965458,0,0,-0.281801528828783
VIX.INDEX,0,0,-0.210719100063553,-0.0652317846204461,0.364191709431704,0,0,0,0,0.0000000000000000277555756156289,0.132840473820584,0,-0.0682729699046487,0.253569989957631,-0.653845041162915,-0.193219198664332,-0.0352164470519713,0,-3.08408239373986,0
