BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0495508217847196,0,0.00467772005139415,0,0,0,0,0,0.0407559618946867,0,0.0130718636028765,0.720094797244691,0,0,0,0,0,0,0
0,0,0.027936870943945,6.93889390390723e-18,0.0446306387410409,0,0,0.0702342807813126,0.209616543433073,0.0485384819159443,0.103806116260281,0,0.454917897722752,0.0808375963576216,0,0,0,0,0,0
0,0.191958447229872,0,0,0,0.262611769911008,0,0.33868264685505,0,-0.0144301486966028,-0.435204937937183,0.0204608628839514,0,0.171028222260742,-0.0712864654373631,0,0,0,0,0.110627930956023
0,0,0.114254443235346,0,0,-0.0624595964762474,0,0,0.011492725617816,0,0.0385349404383269,0.0581610878403027,0.553681223972406,0.0405088846362966,0.0854112780748811,0,0,0,0,0
0,0.38099760371926,-0.0389654208402598,0.019527020172869,0,-0.253044746207127,0,0,-0.0204615882887135,0.482143536816992,0,0.0305257338807137,0.0464189663664309,0,0.0634347078996384,0,0,0,0,0.0315163020323045
0,0,0,0,-0.0153664010535154,0,0,0.328738815097932,0.0475553017577974,0.151850396266604,-0.124801234409035,0,0,-0.089745352511282,0.179876351952967,0,0,0,0,0.0771623704746914
0,0.41620819843022,0,0.00433225689423187,0,0.0444448583683129,0,0,0.122357025303648,0,0.0962016342360709,0.00400122108875265,0.203326108499361,0.146127095314274,0.022167672318401,0,0,0,0,-0.065431433719281
0.0426551529954667,0.177985445876585,0,0.0771530198396656,0,0,0,0,0,0.279540706480669,0.117140983971542,0.00909551948550419,0,0,0.139922258661262,0,0,0,0,0
0,0.194813672203736,0,-0.121632751553246,0,0,0.49917403011449,0,0,0.0623201942252218,0.0856204680770352,0.0207176421406678,0.179647483773807,0.0576473355387384,0.0667858794775162,0,-0.425535052649579,0,0,-0.107777302660255
0,0.153844098975448,0.0930437699458344,0,0.203191512711438,0.00663432282294899,0.0937739100568399,0.0265044578233578,0.0583428669550249,0,0.0312920366607197,0.0238267000604081,0,0.0687528898330904,0.139409314326046,0,0,0,0,0
0,0.0656224431000707,-0.0608457457733631,0.334006611502668,0.0472319142382012,0,-0.0707336236636941,0.348956079517503,0.0742028674302955,0,0,-0.0162270677265394,0,0.109958139074805,-0.0631292470577161,0,0,0,0,0.199318850759454
0,0,-0.0771549917595867,0.530614010748524,-0.269471586011745,-0.636114467262473,0,0.913788815443306,0,0,-0.487912694496884,0,0,-0.0746952739195654,0,0,0,0,0,0.214679750279227
0.414467835377254,0,0,0.0414033455527342,0.00100701653340113,0,0.0653175048966689,0,0.0603035077277146,0,0.0179326010424678,0.0412369623127867,0,0,0.0288395461812885,0,0,0,0,0
0,0.0841015147577632,-0.0123075052376702,0.088080542312612,0.209505086371729,0,-0.246977087015683,0.0702049090592054,0.438156308762996,0,-0.0179660542784801,0,0,0,0.248351201645381,0,0,0,0,-0.00998742734254968
0,0,0.198037943120625,0,0.264366917976843,0.0401405233069735,0,0.184740948314586,0.212616687170125,0.156060692928401,0,-0.0295599980865745,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.0670517645173806,0.0936322242652133,-0.0817906523506102,0,0,0,0,0,0.0143610293093434,0,0,-0.0921896730998201,0,0,0,0,-0.0212579792825063
0.0105444592018405,0,-0.0132430238632164,0,-0.00379256645158761,0.0103992738668484,0,0,0.0100536471317385,-0.0116357598337873,0.00224339924483357,0.00171611314385389,0,0.00633836284333474,-0.0106427653210427,0,0,0,0,0.00926038627527347
0,0.00317953890859765,0.00594523920770016,0,0.00516381239698725,-0.0271180285868104,0,0,0.00677819922880857,0.015889347850652,0,-0.0178550029478526,0,0,-0.0171316604457575,0,-0.0487943188261015,0,0,-0.0854432172595328
-0.339564139877435,-0.107916760304889,0.114243232881972,-0.179561147186202,-0.00436607247899579,0,0,0,0.153897856882622,-0.083942920166549,0.114307215369477,-0.040314095178472,0,0.0673492995125296,0,0,0,0,-5.23037068945365,0
