,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.109794528635012,0.37745693864879,0,0,0,0,0,0,0,0,0.3246981038796,-0.287375537357016,0.168526712398896,0,0,0.0163048187624867,0,0,0
ETH,0.374987605220033,0,-0.0600111981625278,0,0.00659522592044217,0,0,0.120016735726146,0,0.0983335398601993,0.337398420077598,0,-0.0366423383592469,0,0,0,0.0774411907414576,0,0,0.0414866316691091
XRP,0.0664253707974237,0,0,0,0.182016180882733,0.254800147604633,0.0000000000000000138777878078145,0,0.0406416412229613,0.0609578853692637,0,0.0960549420485524,0.0622860889163756,-0.0294785549748403,0.0121217042684564,0,0,0,0,0.0240192544628265
BCH,0,0.0602552004379611,0,0,0.2047067045111,0.219775463998183,0.399709476728709,0,0,-0.00000000000000000346944695195361,0.040758655029305,0.0200653111977772,-0.0026494541226181,0,0,0,0,0,0,-0.0211980588816649
BSV,0,0.381059213751575,0.149022950307718,0,0,0.259864511568993,0,0,-0.0519131839954423,0,0,0.138115980296918,-0.0184117272900805,0,0,0,0,0,0,0.00508020970469148
LTC,0.102498764296251,0.11275848265438,0,0,0.0819676881960125,0,0.197723899616424,0.0473408288403479,0.0537912311755774,0.0353797316358978,-0.0671496598459476,0.106520748572521,0,0.133548630009379,0,0,0,0,0,0
EOS,0.0158917266740687,0,0,0.113798816952964,0.175106238652669,0.196841732794939,0,0,0.0592498164451211,0.169065068280849,0.0294710325304787,0.194465128077427,0,0.00258882731722178,0,0,0,0,0,0
BNB,0,0.1409007980027,0,0.245420999767302,0,0,0,0,0.117621562676244,0,0,0.101477948086679,0,-0.0673550671464807,0.0404114260764445,0,0,0,0,-0.0250612294268198
ADA,-0.731388977096698,0.35934796415746,0.233705019743416,0,0,0.355049540104157,0,-0.0423702130028511,0,0.106676526866376,-0.381661630811341,0.489348708363463,0.00000000000000000173472347597681,0.472104419775341,-0.170246947947418,1.92482818689446,-0.0938881100071662,0,0,0.0362703237648386
ETC,0,0.154074695976171,0.66035621341552,0,0.122479463079829,0.332002784129193,0,0,-0.120577678123792,0,0.359574461805152,0,0,0.0649186946448719,-0.0144489469144335,0,0,0,0,0
XMR,0,0,0,0,0,0,-0.0635191916955479,0.357522970607624,-0.00506913081159969,0.080762846950771,0,0.0000000000000000138777878078145,0,0,0.573796746860248,0,-0.0697917560907888,0,0,0.0144345047832375
TRX,0,0.107013214063804,0.134159264747844,0,0.0987842350204946,0,0.68870463198472,0,0,-0.29948967000993,0.176155973946071,0,0.127615462722712,0.0214126460929443,0.0298282631447583,0,0.030171761155426,0,0,0
XLM,-0.274570048545926,0,0,0.345731827601969,0.171757975249546,-0.090875821766529,0,-0.290981095432337,0.313817548229765,0.0663604504666106,0.00379452428283598,0.157788921021246,0,0.194632439255731,0,0,0.0000000000000000000271050543121376,0,0.039575501223718,0.0300781755563593
XTZ,0,-0.0896377166734212,0,0,0.159108076991816,0,0,0.305739579885511,0.20987299627813,0,0,-0.164327449685053,0.301411277141585,0,0,0,-0.0579126653952583,0,0,0.0172119325137249
DASH,0,0,0.206411967184197,0.280557310920727,-0.0452635428991323,0,0.172253376738808,0.0170955826319458,0.0309983160649362,0.0315999034744709,0.0189588147348925,0.0118598204222946,0,0.0686338767788076,0,0,0.0707606498421823,0,0,0
BV010082.INDEX,0,-0.0135076695516355,0,0,0,0,0,0,0.0187386286813589,0.0337970015205222,0.0267116976651123,0.00520268018757285,0,0,0,0,0,0,0,0
CVIX.INDEX,0.852068232360721,0.85851386486552,0,-1.76589971424383,0.0426843646711241,-0.206055533821825,0,0,-0.0582828557856912,0.782357305217825,-0.261784007976913,0.0984430139741259,0.0789067224233014,0,0.128748246117449,0,0,0,0,-0.154603771039442
DXY.INDEX,0.054038592633186,-0.0342930491278412,0.0696730691540607,-0.0253518546391326,0,0,-0.0281638082561055,0.0130800123996561,0.01026593522196,-0.0444331849098912,0,0.0269999734254504,0.0140600712408932,0.0173579597386524,-0.0665947406668665,0,0.0107430633040356,0,0,0.00761551276616325
SPX.INDEX,0.128169898051123,0,-0.0548393367256452,0.0175929046470985,-0.0617959222064406,-0.00000000000000000173472347597681,0,0.103328571122818,0.00000000000000000173472347597681,0,0,-0.1554521717056,0.0564144796062665,0,0.031986432995257,0.398759220988584,0,0,0,-0.1511459041552
VIX.INDEX,0,0,-0.333600816755298,0,-0.533256606518628,0,0,0,0.522656282834291,0,0,-0.482069980262444,0.116846475221841,0,0,0,-0.214493981155397,0,-3.76342478275552,0
