BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0281184093617176,0,0,0.000564699960149579,0,0,0.0269558980054437,0.00909117162900611,0,0.0189088262597481,0.015085373330153,0.773653663791194,0,0,0,0,0,0,0
0,0,0.0523676564984924,0,0.060565457550923,0,0,0,0.298108368819693,0,0.126653092844575,0,0.364678242717927,0.114463073260698,0,0,0,0,0,0
0,0.517212618358154,0,0,-0.0988958013110136,0.215425096877593,0,0,0.192997199590606,0,-0.403822504795808,0.0353451146631323,0,0.0536523805503954,-0.00516951752967525,0,0,0,0,0.133846101836062
0.344803969154226,0.000452682997864207,0.0564955186992751,0,0,0.0240142359189218,0.110179590774751,0,0.085477744870559,0.000833871704769352,0,-0.0067814883633062,0,0.160371654394379,0,0,0,0,0,0
0,0.362473949046727,0,0.31537593131747,0,-0.201386259099743,0,0,0,0.171044037825894,0.0458613519942572,0.0604895910271809,0,6.93889390390723e-18,0.0221874584940853,0,0,0,0,0.0488991295726153
0.232117232435417,0,0,0.420911789658864,-0.332852996274071,0,0.244367335675427,0.217528338429526,0,0.270751866732936,-0.0580020041406243,0.0323098810021928,0,-0.310517716817683,0.0244850951552595,0,0,0,0,0.120662030613749
0,0,0.0162547979888135,0.318891799615375,-0.114352738928631,0.0336862848402172,0,0,0.0521135697212931,0.336330849757008,0,0.019085382374443,0.336392471381434,-0.115726958818665,0,0,-1.38777878078145e-17,0,0,0.0382390278697412
0,0.114501893138411,0,0,-0.0225806452745808,0.146377594863572,0.186009615747327,0,0.199642779756047,0,0.0860922246873207,0,0,0.249212364426802,0.0918272719991998,0,0,0,0,-0.0251538279782777
0,0.0551462398237957,0.000792997568429521,0,0,0.0233744459445525,0.230293677868616,0.141730062114923,0,0.300347488358629,0.00589057802352102,-0.0128336169432554,0.32749585560531,0,-0.0207433805633194,0,-0.308451268565132,0,0,-0.0411293948160205
0,0.0837107304232774,0,0,0,0,0.328617679569902,0.183970354295876,0,0,0.064155491624715,0.029869324203046,0,0.0815243192442171,0.0886783663352504,0,0,0,0,0
0,0,-0.0142163167556982,0.133193448743553,0.210504981717409,0.307272047493442,-0.274903623489773,0.48132373022396,0,0.0113798026948465,0,-0.17649816917502,0,0.167756420978124,-0.316805939057413,0,0,0,0,0.12530139571026
0,0,-0.0755020466929359,0.527763706796809,-0.376592088114943,-0.658815584987831,0,0.905441947376969,0,0,-0.448105356772794,0,0,-0.100512036371744,-3.46944695195361e-18,0,0,0,0,0.195808712344542
0.741388558780374,0.0858452778365985,0.0149578130280207,0,0,0,0.0305001850324568,0,0.033460165370124,0,0,0,0,0.000231183898782975,0,0,0,0,0,0
0,8.67361737988404e-19,-0.0331895376367712,0.129683994082862,0.146778590571302,0,0,0.0435985656979848,0.176110256918925,0.0739810591107453,-0.0300781752667198,0.103182331247848,0.10261088316137,0,0.261178740663756,0,0,0,0,0
0,0,0.497191022133358,0.289189288045272,0.575732218885514,2.16840434497101e-19,-1.30888077662948,0.512238954715921,0,0.362496351318158,0,-0.0293346474695617,0,0,0,0,0,0,0,0.26793209063201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.106536155851113,0,0,-0.021613684066141,0.0799567639646405,0,0,-0.0889338655490781,0,0.0989303419889725,0.0305511138587938,-0.00654650083567284,0,0.0395725614043594,-0.104134223335108,0,0,0,0,0.0262818159449303
-0.0020306367376416,0.0131120846003336,-0.0106359497820975,0.0173948885755403,-0.0140918817921181,0.00605242934920537,0,-0.00358228205624374,0,0.0063203812602546,0.00317536419541473,0,0,0.00280656767337284,-0.00940927866495497,0,0.026964148133932,0,0,0.0122770872687458
0,0.00102696037650707,0.00422583998818816,-0.00951843115011205,0.0155570565309392,-0.0131512369193445,-0.00743763469242716,0,0,0,0.00496278968891674,-0.0150137407398412,0,0,-0.00219100417760271,0.239085893936594,-0.0240776742133168,0,0,-0.0988892295395578
0,0,0.113785763925652,-0.300277244747223,0,-0.057620126857465,-0.000771673042476892,0,0,-0.225601984171077,0.131345635080394,-0.0265633610698716,0,0.0916936338002237,0.030762623625695,0,0,0,-6.13675055435147,0
