,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0848341567254157,0,0.302926156661754,0,0,0.050002455996207,0.0868956626623042,0,0.0504121367676496,0,0.118204748916179,0,0.0858598051251783,0.038008378159819,0,0,0,0,0
ETH,0,0,0.0680560783225816,0.197486967743828,0.0914512689687067,0,0.0949967581689587,0,0,0,0.235435006300452,0.0331190656857302,0,0.238498187940006,0.0387000550063753,0,0,0,0,0
XRP,0,0.14557176110335,0,0,0,0,0.0451958224613321,0.273583402461129,0.249593248753153,-0.113920882034606,0,0.202924364786469,-0.00000000000000000693889390390723,0,0,0,-0.010192874135244,0,0,0.0102874938949321
BCH,0.0189201811072164,0.358345174536298,0.118975837606842,0,0.247910480301762,0,0,-0.0474872808691345,0.0290704039922023,0.0640770438345099,0,0.150442087752921,0,0.0912039390115856,-0.0130122671532119,0,0.0232998697656893,0,0,0
BSV,0,0,0,0.470094215048748,0,0,0.0752562465298992,0,0,0.256150625306461,0.080081358386936,0,0.052479044704234,-0.000951249322317827,0.150890155328858,-0.0382329304842831,0,0,0,-0.10411629422197
LTC,0,0.214957303879651,0,0.049622582795148,0,0,0.170925313057743,0.19796683414132,0.0639741111847905,0,0,0,0,0.0753292114741548,0.0628527542242131,0,0,0,0,0.00584500192675177
EOS,0,0.29275167984131,0,0.199414481770342,0.0665573581694275,0,0,0.111978460203578,0,0.195358138082466,0,0.0296828388565142,0,0,0,0,0,0,0,0
BNB,0.154919770305439,0.27756810107702,0,0.133943638135392,-0.0000000000000000138777878078145,0,0,0,0.122908009002834,0,0.184223797721733,0,0.0806274857558387,0,0.0746967202831937,0,-0.0185642972124649,0,0,0
ADA,0,0.00716391077306877,0.0371143385367396,0.096435650989523,0,0.523801744826052,0,0.178113112779508,0,-0.0194104317068917,0,0,0,0.153602579964441,0,0,0,0,0,0
ETC,0,0.128833402962783,0,0.0803502647885728,0.00140953424823069,0.279525560121171,0.177749368747732,0,0,0,0.295291585020486,0,0,0,0.0200391771619195,0.119763521324704,0.0853251515234823,0,0,0
XMR,0.0803770860788234,0.249883204920029,0,0,0.0479525880607962,0,0,0.130195106388446,0.149404301659916,0.064714653846895,0,0.171239572894879,0,0,0,0,-0.0137705967540125,0,0,0
TRX,0.0121945296644226,0,0,0.367014978496346,0,0,0,0.0586936934144948,0,0.105312847684096,0.165730288417844,0,0,0.207436795307754,0,0,0,0,0,0.00937678970485415
XLM,0,0.0533323841849886,0.183181604732357,0.101568843567674,-0.0000000000000000277555756156289,0,0,0.12872382036089,0.0883585022188876,0.145405179408062,0.0535188532251623,0,0,0.0439450720345034,-0.0162621347689587,0,0,0,0,0
XTZ,0.143493939199561,0.713246995231093,0,-0.0988018497007152,0,0,0,0.268159523863382,0.228588309515923,-0.426850173872717,0.23755305358634,0,0,0,0.0936545684553536,-0.0453856909150792,-0.0245233268432706,0,-0.0726983496047336,-0.043327274894102
DASH,0,0.133493510190915,0,0,-0.00420828567269446,0,0.0000000000000000277555756156289,0.338521779566042,-0.000000000000000000216840434497101,0.105026998606525,0,0,-0.0075179145044258,0.255322811645412,0,0,0.0672214568526451,-0.364946355337604,0.223122827879141,0
BV010082.INDEX,0,0,0,0,0.365143990151084,0,-0.623124987882254,-0.966016570870624,0.207268972981576,0.495600824199923,0,0.621486209529899,0.568279149174066,-0.603505452235876,0,0,0.0944538757104874,0,0,0
CVIX.INDEX,0,0,0.000000000000000000867361737988404,0,-0.146184922702709,0.651694977445878,-1.0535122409065,0,0.0000000000000000277555756156289,0,-0.661214532786547,0,0,0.551141579629992,0.501954441883265,0.466144825153518,0,0,-1.21645099448859,0.0843375390626853
DXY.INDEX,0.0848714651752259,0,-0.190542433714328,0,-0.00107919145086307,0,0,0.00106132651208262,0,0,0.0240392495070772,0,0.0504578249021204,0.00716465088770592,0,0,-0.0230412198502965,0,-0.0309422995133943,-0.0106187359442293
SPX.INDEX,0,0,0,0,-0.181425530986798,0,0,0,0,0,-0.348115141697814,0.359504664500828,0,0,0.170602097568489,0.20075210315103,-0.0218630067773303,0,0,-0.219325371846854
VIX.INDEX,0,1.68444830166407,-0.281234813457003,0.027608327934426,0,0,0,-1.60216785826675,0.688781659913184,-1.09560210396073,-0.181057921810995,0.982635483893199,0.500255949759321,-1.089791237133,0.326238653133403,0,0.192780455023487,0,-1.52375985668121,0
