BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0459067452202454,0.00610932231383109,0.0103415809678022,0,0,0,0,0.0138364274814365,0,0,0.00954885120594125,0.791050391652069,0,1.73472347597681e-18,0,0,0,0,-0.00648587100104802
0,0,0.0481574238718073,0,0.0491436697785422,0,0,3.46944695195361e-18,0.291819776361675,0,0.125683868489444,0,0.398427136955034,0.114943699911809,-0.00387665633615928,0,0,0,0,0
0,0.19872707603064,0,0,0,0.261861627907537,0,0.32286033191126,0,0,-0.437792661526248,0.0234788789375293,0.0311442966207437,0.162508132241159,-0.0765235967743193,0,0,0,0,0.150479193851263
0.56219378740495,0.102099322086006,0.0738368331001998,0,0,0,0,-0.0182436176364561,0,0,0,0.0139605790773264,0,0.0407631638018,0,0,0,0,0,0
0,0.168406745373173,0,0,0,0,0,0.0190559536050827,2.16840434497101e-19,0.0661607931902445,0.0952091407494687,0.0708082546161259,0.0987467061861434,0.198612826508529,0.0118825077985641,0,0,0,0,0.0222531748151401
0,0,0,-0.0015501368477717,-0.137284922442851,0,0.140997561923347,0.104590680667573,0,0.552219103317271,0,0,0,-0.148759490370378,0.113578708104687,0,0,0,0,0.0136733117188458
0,0.188144379362544,0.0525874531592513,0.00388633319810487,0,0,0,0,0.288960710659457,0.145986174542318,0.160925945897165,0.0269335316591592,0.0439316792381128,0.121402928863842,0,0,0,0,0,0
-2.16840434497101e-19,0.0828562823063853,0.172397012991228,0.116995636411859,-0.147556697405586,0.0299416159036547,0,0,0,0.341166042935442,0.134825290165125,0.0171366602584669,0,-0.0301693735151395,0.0829165837878839,0,-0.476773170382742,0,0,0
0,0.280284924072532,-0.0143094706372736,0,-0.00249470962578102,0,0.45565093548622,0,0,0.315182528797133,0.0825882583859532,-0.00932971097471808,0,0.110262369377607,0,0,-0.140312553422834,0,0,-0.0337930329336686
0,0.309382233466397,0.100109790749999,0,0.18495553753656,0,0.117732589781813,0,0,0,0.0314576156916165,0.0503848462033271,0,0.0686078411811646,0.10295875488197,0,0,0,0,0
0,0.0530658337163113,-0.031477130972048,0.357342935080892,0,-1.73472347597681e-18,0,0.279327395537975,0.0644796513719379,0,0,-0.0235929402957403,0,0.136486779287961,-0.155841462878336,0,0,0,0,0.169343869073327
0,0,-0.067410176660618,0.537666187315045,-0.393157945307245,-0.647874185672457,0.0812862536576087,0.806597053720836,0,0,-0.437726201195567,0,0,-0.0727445088910007,0,0,0,0,0,0.184610540604328
0.82891200217785,0.0307830228892486,0.0148638693780356,0,0,0,0.0377532163490737,0.00393554722311528,0.0261657821263566,0,0.0194798092693977,0.00975995308583279,0,0,0,0,0,0,0,0
0,0.0915763510754822,-0.0365805389029613,0.218719357421576,0.0628093981239925,0,0,0.211400801246831,0.0960492128865928,0,-0.0234203113015906,0.108598929221429,0,0,0.228359333736923,0,0,0,0,0
0,0,0.559502126924439,0.121149122901161,0.631495765929424,-1.73472347597681e-18,-1.18747795590568,0.494543331112624,0,0.285801209090228,0,-0.0204693441732919,0,0,0,0,0,0,0,0.11200302002404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0314143284944369,0,0.107780302199815,-0.0711347257311756,0,-0.012725657061069,0.0541598269902214,0,0.0161871446394881,0.0222075691123794,-0.123483355873145,0.0342839665722494,-0.122157887281697,0,0,0,0,0.053259521958954
-0.0116306741899094,0.00938759976859682,-0.0131465556903197,0.00215153531172566,-0.00672339683476246,0.00411417634349776,0,0,0.014533652534193,0.00560937040815524,0.00466280938572016,0,0,0,-0.00718186833606399,0,0.0404533242789628,0,0,0.00768639163132019
0,0.0209113308308852,0.00589637147669694,0,0,-0.0330937634444035,0,0,0,0,0.00518826190923461,-0.0166992342751041,0,0,-0.00449468930552362,0,-0.0202287817284637,0,0,-0.0817464841418489
-0.00383664367310871,-0.413818302900268,0.0437965322548708,0,0,0,0,-0.0694935857447698,0,0,0.0915798288172031,-0.0668229995094402,0,0.17000672505441,-0.00427628508157835,0,0,0,-3.97481992398235,0
