BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0174011352765361,0.0085690438736759,0,0,0,0.00702857097505581,0,0,0,0.017709408078211,0.0104828746114428,0.941931001376101,0,0,0,0,0,0,1.0842021724855e-19
0,0,0.0232731194446172,0,0.0726782445727491,0.0373113190758337,0.05795209637571,0.0771546290756896,0,0.0527784027246828,0.036186238854445,0.0549808026265324,0.366319894050374,0.11833981165859,-0.0296818825913184,0,0,0,0,-0.0614127816781848
0,0.582428210820898,0,0,0,0.222077326195629,0,0,0.155274072112296,0,-0.467281414144811,0,0,0.0184752570357386,0,0,0,0,0,0
0.206700082344212,0.315652243341889,0,0,0.0255548058499595,-0.0751553727970243,0,0,0,0.420358927586418,0.251303026066567,-0.178364039742205,0,0.140152549330012,-0.0135239414680474,0,-0.0814099214477208,0,0,0.0910455084008277
0,0.0327407417847327,0,0.477550913579477,0,-0.162989479455113,0.164802929056286,0,0,0.154706106715449,0,0,0,-0.166248571256018,0.109499965496614,0,0.437773376283097,0,0,-0.186432933753414
0,0.435470894052299,0.0476148841440536,0,-0.00310682719253707,0,0.167929442033746,0,0.221170930829199,0.323672908759677,0,-0.0421502145884441,0,-0.0724665687570873,0.200644220917756,0,-0.156439545583925,0,0,0.0143654623402322
0,0,0.0587606330390589,0.0890355092859414,-0.0617375732530409,0.211053400102423,0,0.214052179688925,0.00740744932676262,0.119419265461422,0.107929070423721,-0.0424600079129764,0.18738888720719,0.0243286740986918,-0.0499788057868057,0,-0.158352990943385,0,0,0
0,0.148179466277685,0,0,0.000148374154948326,-0.0129673040873628,0,0,0.46101670285671,0.0325710014448073,0,0.182233392691192,0,0.120903725172832,0.103234707377138,0,0,0,0,-0.0392517454646322
0,0.0802844670585375,0.0213266771527063,0,0,0,0.280804119609906,0.422415405970907,0,0.185675639901409,0,0,0,0,-0.0399089520751223,0,0,0,0,0
0,0,0.0640203202718727,0.185786382334148,0.0400410561857942,0,0.181966387789694,0.252880539176857,0,0,0,0.174907092289215,0,0.0819953879613313,0.0277404326678622,0,0,0,0,0
0,0,-0.100328147034181,0.351301226036385,0.169073485891361,0.0519644270489532,0.108643850682178,0,0,0,0,0.121071817111529,0,0.0113664944073817,0.0385583833108885,0,0,0,0,-0.12308044905293
0,0,-0.132988758366043,0,0.193869380109037,0.22231320641997,-0.244431952008071,0,-0.101483377001972,0.209073931835712,-0.0404710868774886,0,0.381516948725277,-0.186550145101373,0,0,-0.517770633236267,0,0,-0.165876293051333
0.77834849430607,0.0593970680257333,0.0127917069907636,0,-0.00522528709041753,0,0.0542487183292464,2.71050543121376e-20,0.00123324465846259,0,0,0,0,0,0.00389906976818127,0,0,0,0,0
0.19704777210504,0.0928961901641622,0,0.0230855127483013,0.205801931268421,0,0,0.0997129476108914,0,0.139439346341869,-0.0547182974739295,0,0,0,0.024755552651441,0,-0.703830230529522,0,0,0
0,0,0.501768036559595,0,0.442198367553261,0.0874274339167883,-1.4111142059161,0.62468636659199,0,0.578371752722109,0,0,0,0,0,0,0,0,0,0.553862754678666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0831052507656607,0,0,0,0.0960764862641894,0.0357066270754577,-0.0669849501640332,-0.0395248611803151,0,0.00265833567116215,0,0,0,0,-0.12183656101079,0,0,0,0,0.0647217974120853
0,0.017775893887156,-0.00889530490674614,0.0145674461731066,-0.00784783502196614,-0.00495239486515128,0,0,0.00039582673265848,0,-0.00176292422335952,0.00560725178166023,0,0,-0.00783426536102925,0,0.0890223436260789,0,0,0
0,0,-0.00735023164504721,0.0459416177826015,0.0084368451379044,0,0,0,0,0.0300613180733165,-0.0142220499271682,0.0100495573669238,0.0114168052233163,-0.0195897267662552,-0.0136689554253035,0,-0.0272837632448303,-0.229092791313538,0,-0.0682888876439281
0,0,-0.135185246420333,0.664012556419386,0.0676301271989477,-2.16840434497101e-19,0.059136737499342,0,1.73472347597681e-18,-0.321705818608099,-0.315033156793395,0,0,0,0.100119193489667,0,0,0,-3.68261176444125,0
