,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0,0,0.141601382721588,0,0.390880144152915,0.0863812415426953,0,0.213505310551394,0.16774875584804,-0.228986036758774,0,0,0,0,0,0,-0.00384193622507975
ETH,0.108790268589439,0,0,0.183074841733758,0.0713267322191326,0.150499229269159,0,0.19255726191452,0,0.0360428005839168,0.11522842894673,0.0699765474408829,0.0499325041596772,0,0,0,0,0,0,0
XRP,0,0,0,0,0.0929516600767331,0.151765257967004,0.0399381973603452,0,0.0457597167299585,0.0674524706971432,0,0.187676612081415,0.0188781798998317,0.00266934969113532,0.0740935552773493,0,0,0,0,0
BCH,0.0529302274299253,0.160169021455268,0,0,0.201160525377685,0.482741312958223,0.0792246350429726,0,0,0.139387215603846,0,0,-0.0534505193150784,0,0,0,0,0,0,0
BSV,0,0.441310938005754,0,0.210205016578737,0,0.320113455747339,0,0,-0.0730145474734298,0,0,0.00591552339206913,0,0,0,0,0,0,0,-0.0313486798732565
LTC,0.0852847966574796,0.438508331400193,0,-0.00000000000000000346944695195361,0.0929385362326079,0,0.0928810409495193,0,0,0.0923743720939475,0,0.038788246436178,0,0,0,0,0,0,0,0
EOS,0,0,0,0.0265052431139769,0.0632013831828778,0.322878039184139,0,0,0.0542836044584212,0.140391432247153,0.0527946050607508,0.177340107480015,0,0.0310172022716662,0.0759399420403692,0,0,0,0,0.0328079644267413
BNB,0.144371585881292,0.315913280774426,0,0.0773559833601309,0.088102686876155,0.0108740590958384,0,0,0,0.0106388297535157,0,-0.00000000000000000346944695195361,0.044617476934752,0.0775353682525086,0.0539356281258131,0,0,0,0,0.026379953932257
ADA,-0.105079692436821,0.534522341873491,0.186141474654793,0,0,0,-0.0910941127430747,0,0,0,0,0.345798376014558,0.332648106441192,0.1154763987219,0,0,-0.0668144562278812,0,0,0
ETC,0,-0.00000000000000000346944695195361,0,0.347001787724045,0,0,0.293599016931325,0.183838847532314,-0.0306301396523009,0,0.196273325169359,0,0,0.0423026944411572,0.118160554868858,0,0,0,0,-0.0417777754845704
XMR,0,0.400106546592471,0,0,-0.0494676155360321,0,0,0.309320153059262,-0.00206774550200692,-0.0371294956606215,0,0.0352510433260433,0,0.24046403686029,0,0,0,0,0,0.045737236771676
TRX,0,0.0707659174278623,0.0728661837187162,0.407020247321864,0,0,0.499678424059611,0,-0.112457045139228,0,0.0453761331291332,0,0.0817271895526693,0,0.0366865653288851,0,0,0,0,-0.033446349388958
XLM,0,0,0,0,0.141779018893658,0.167327099392402,0,-0.0451830105084303,0.268534638699147,0.163045157974003,0.0951262696864642,0,0,0,0.130635661284795,0,0,0,0,-0.0213254106733651
XTZ,0.159556318238955,0,0,0,0,0,0,0,-0.0446349364240397,0.566655247045327,0,0,0.395499149276392,0,0,0,-0.196783493792192,0,0,0.0301528606395352
DASH,0.0462448871108894,0.00000000000000000693889390390723,0,0,0,0,0.191235640614448,0.0760565314534257,0.0223647079140079,0.186033953494907,0,0,0.281047046565979,0.0192055037494963,0,0,0,0,0,0.0225520498076858
BV010082.INDEX,0.0331993291736172,0,0,0,0.00202915431189441,0,0,0,0,-0.0425487952808935,0.00188418795056423,0,0.15148477456715,0.148861157259781,-0.256596330611265,0,0.0367647717959808,0,0.0251767691832302,0.0265196835929584
CVIX.INDEX,0,0.619006762011818,-0.702458863082132,0,0,0,0,0,-0.197240855350754,0.613409230147791,-0.474118263688829,0.14643943553939,0.156776276618114,-0.52502506388205,0.181359298569994,0,0,0,0,-0.100834493616174
DXY.INDEX,0,-0.0604015962539307,0.00397869269182592,0,0,0,-0.0177014486083486,0,0.0440383653107767,-0.0381794480329353,0,0.0468090694922701,0.0128470927122108,0.0127583611611778,-0.0149517272391778,0,0.0355939291923643,0,-0.22251218312805,-0.0127219047009525
SPX.INDEX,0.00484385918030317,0,0,0.0586815862158193,-0.0744765608546544,0,0,0.0760810879245818,0.0936843163806619,0.0371036283809712,-0.0117042503315724,-0.167176368546827,0,0,-0.0179254600199801,0.160117484074409,0,0,0,-0.173443582718756
VIX.INDEX,0,0,0,0.0258543637396722,0,0,0,0.907694100751872,0.403400943229217,0.188769773892275,-0.216291950851001,-0.650450201509519,0,-0.369083153595353,-0.309954308353529,0,-0.324232522050236,0,-4.20133291471583,0
