BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.000739880728731762,0.00549667446831722,0,0.00312298664903456,0,0,0,0,0,0.0173322641503852,0.0142970747143052,0.959023035582552,0.00817567398885205,0,0,0,0,0,0
0,0,0.0237475940842886,0,0.0605209902745188,0.019695871909118,0.0569093476103373,0.102800127706627,0.0386544221037285,0.0179467476229561,0.0490660483012734,-0.00455274400403603,0.318854614377149,0,0,0,0,0,0,-0.090415058225543
0,0.451545387173944,0,0,-0.0517919862078914,0.187161119327255,0.0565665176295191,0,0.165574485128639,0,-0.426861680424913,0.0465518160352672,0,0.0879268824206947,0,0,0,0,0,0.115435485131024
0.278893338571117,0.313794652880416,0,0,0,0.0209918502889474,0.0404168799667108,0,0.202409984194218,0,0.0551747821104402,0.00717349398746223,0,0.14691373146645,0.105061221352998,0,0,0,0,0.0405180287598312
0,0,0.0163886907100914,0.411662741749314,0,-0.377289445517398,0.124077999393698,0,0,0.468115081285424,6.93889390390723e-18,0.0408751514112046,0,-0.221710271467524,0.114992533914174,0,0.461288153455674,0,0,-0.194831101145576
0.112629212908454,0,-1.38777878078145e-17,0.571576624970445,-0.601474594564066,0,0.178898389048696,0,0,0.545690183610931,0,0.291713854752894,0,-0.285677402645375,0,0,0,0,0,0.268122058614078
0,0,0.0551712363190284,0.354033366396226,-0.0149318681926963,0.0316137174193633,0,0,0.200558873159036,0.200979925188852,0,0,0,0,0,0,-0.1775411499565,0,0,0
-0.184880685609564,0.442515431541991,-0.057104490453139,0,0,0.0756680991616917,0.311766061772031,0,0.182171306074785,0,0.0545790227077854,-0.0132939000282252,0,0.164505231198028,0.092533548385722,0,0,0,0,-0.0649770354143373
0,0.196402122891509,0.0241661092067173,0,0,0.0326601784227555,0.163048233969469,0.335480509400519,0,0.19150166055802,0.02232580971272,0,0.116117168939297,0.0066999873339524,-0.0405520056416815,0,0,0,0,-0.0214202971686734
0,0.370300589345013,0,-0.0124552882869654,0.19641840972646,0.223958902743696,0.1598755542699,0,-0.0205662629106822,0,0,-0.0685575062860622,0,0.0680171467653014,0.0259182347850496,0,0,0,0,0
0,0,-0.0570817680697761,0.204256575171239,0,0.154921330934839,-0.267266418999231,0.349642887346537,0,0.239802572200246,0,-0.115477643647349,0,0.131099571864872,-0.116136450117404,0,0,0,0,0.148903849636988
0,0,-0.188976548842191,0.366187543545878,-0.717593367418861,-0.818924360941276,-0.011384641938189,1.53133973607567,-0.57806504543076,0,-0.22298332990679,0,0.861954655791688,-0.146045591488147,0,0,0,0,0,0.379763893062675
0.768036031043912,0.0582087995917613,0.0143373512291152,0,-0.00365459406459571,0,0.044354084759126,0,0.0136482202218845,0,0,0,0,0,0.00231841969297856,0,0,0,0,0
0.1275607862793,0,0.029473150276866,0,0.203738416121976,0,0,0.173064173964434,0,0.0625232638652871,-0.0252824056398196,0.0122556773012176,0,0,0.00476033152655442,0,-0.755881937960609,0,0,0
0,0,0.40059873701594,0.599474210614894,0.508554341450959,0,-1.33358553105157,0.573309978466694,0,0.374665646674261,0,0,0,0.0173723497306506,0,0,0,0,0,0.645463810151689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0832423552432771,0,0,0,0.114917970392753,0,-0.0464107740308165,-0.048242263982612,0,0,-0.0047355079900743,-0.0360191201353261,0,0.0505608361661777,-0.105448664841083,0,0,0,0,0.0128737100251788
0,0,-0.0110342800444419,0.0148465912762124,-0.0104409251534717,0,0,-0.00264517839704298,0.0124782642182331,0.00492988723678589,0,0.00502532431783336,0,0.0028709958109554,-0.00773185959789934,0,0.0623952906308948,0,0,0.00448181476255469
0,0,0.00608950111196852,0,0.0188527065493612,-0.00623203086808714,-0.0166263854192513,0,0,0,0,-0.0125442859435924,0,0,-0.0138605922155384,0,-0.0712474899220689,0,0,-0.0810530312430545
0,-0.268873007028804,0.0643219141173235,-0.0971406986184235,6.93889390390723e-18,-0.0122374696160348,0,0,0,0,0,3.46944695195361e-18,0,0.219025146383836,-0.0443909671500292,0,0,0,-4.12175855678366,0
