,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0466217668283674,0,0.170245886921759,0.180873472407179,0,0.0829630179883847,0.110047772985058,0,0,0.141594115283756,0,0,0.0762287295965535,0,0,0,0,0,0
ETH,0,0,0,0.146735141466748,0,0.220087537940388,0,0,0.128216698517094,0.00851559925036379,0,0.215863133439305,0,0.223128737666934,0.0747468445909785,0,0,0,0,0
XRP,0,0.1372157938075,0,0,0,0,0,0.0494997300327262,0.288156962941102,0,0,0.169838899500233,0.134940555486569,0.0500174071637839,0,0,-0.0166579016239479,0,0,0.00602483992931887
BCH,0.17149114276047,0.14441366642583,0,0,0.161329163070506,0.138500637122067,0,0.0700644899790413,0.00138927274070275,0.205698090516171,0.0585671057010023,0.113388911069075,0,0.00348670570116213,0,0,0,0,0,0
BSV,0,0,0,0.201183868250562,0,0,0.585879023714395,0.23832496877187,-0.359198709514461,0.192718272494865,0,0,0,0,0.164493916636839,0,0.0528541338867863,0,0,-0.0281241770171242
LTC,0,0,0.106863880370411,0,0.0479954831389782,0,0.262082534553249,0,0.345654370706151,0.0833718507717026,0,0.0724897505720414,0,0,0,0,0,0,0,-0.0133974809079282
EOS,0,0.225789027079858,0,0.225133187332701,0.181588271418496,0.0830079052934913,0,0,0.102397541093809,0.0150815111884497,0.105994378370249,0.147694044797576,0,-0.198665962669138,0.0944834151263958,0,0,0,0,0
BNB,0,0.00059503693143539,0.0161282519069573,0.203923101977032,0,0.0810370794811213,0,0,0,0,0.25557798752406,0.309440279955352,0,0.104285955209181,0.00945863617079248,-0.155371256965143,0,0,0,-0.0341789516520614
ADA,0,0,0,0.0907560044605808,0,0.322890460684087,0,0.112859351799622,0,0,0.059553665409805,0.177700975362282,0,0.119895254504876,0.066354010381758,0,0,0,0,0
ETC,0,0.0000000000000000277555756156289,0,0,0.114569313703866,0.00489048036073269,0.258611393716651,0,0.220680431888448,0,0,0.245999057744816,0.113526310969178,-0.0815749052042335,0.0869671891892657,0,0.147358580303811,0,0,-0.0297731297326311
XMR,0.0870514286602507,0,0,0,0,0,0.176547397360872,0.0446532282608668,0.325082322794315,0,0,0.129370484522443,0.0623901439234043,0.0938857861621872,0,-0.0229891595840524,-0.0453047355811852,0,0,0
TRX,0,0.1641495595883,0,0.0602500616022747,0.0308954559369827,0.0177322317833349,0,0,0.177253278644047,0.255651157163074,0.148181553629352,0,0,0.0387369623168624,0.0758880766521194,0,-0.00105306151023797,0,0,0
XLM,0.0830234601393858,0,0,0.149887348015645,0.00000000000000000010842021724855,-0.0175623656709482,0,0.0200260956605602,0,0.262736416898276,0.141350733808338,0,0,0.0774964787287378,0.00905634251987399,0,0,0,0,-0.0219924545882576
XTZ,0,0.350518142336192,0,0,0,0,0,0.516227068185068,0,-0.126330924249304,0.127353605616551,0,0.162181947558816,0,0.0440303202009282,-0.110838655286285,0,0,0,0
DASH,0,0,0,0,0.0615249207569213,0,0.265279403476152,0,0,0.242140600616001,0,0.0661324495212457,0,0.201775472627771,0,0,0,0,0,0
BV010082.INDEX,0,0.736757140956871,0,0,0.0509190596937318,0,-0.545105450612984,-1.01519788110208,0,0.857726366555382,0,0,0,-0.248774219828868,0,0,0.0298797432849649,0,0,-0.0737570117657197
CVIX.INDEX,0,-0.337688888603583,-0.464343262921041,-0.0566257323905428,0,0.586093691208514,-0.353085274537797,0,0,0,0.0000000000000000138777878078145,0,0,0.744817224258143,0.128179864534409,0.609271757073942,0,0,-1.14305829207731,0.294765157591518
DXY.INDEX,0.0264809245329479,0.0121770460428903,-0.16163762811969,0,0.0434500486630639,0,0,0,0,0.00694300288050125,0,0,0.0314563227024288,0.0345199779612218,0,0,-0.0278781842770775,0,-0.0270566321208358,-0.0101935133712105
SPX.INDEX,0.064949104108396,0.280885958423373,0,-0.125583559101296,-0.170524576344604,-0.130550397526398,0,0,0,0,-0.113617616812587,0.144901476815717,-0.243625625232143,0.0712998503346039,0.177309386370056,0.275426130542885,-0.0100902967902025,0,0,-0.195810445299722
VIX.INDEX,-0.431556267455369,0.646438887466944,0,-0.192235898747481,-0.131068164140099,-0.807029126651066,0,0,0,-0.495635551900282,-0.0962268877160427,0.344133233469864,0,0.526071561179845,0.158049505402168,0.300712794628107,0.119197095197499,0,-1.80982832967837,0
