BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0481362382730731,0,0.00119891518378207,0,0,0,0,0,0.0264434591776603,0,0.0175829107866969,0.749591680695895,0,0,0,0,0,0,0
0,0,0.00990993673407163,0,0.0479743200769824,0,0,0.101820521532133,0.192077596068793,0,0.0761321194612316,0,0.550841250565817,0.0694697047985146,0,0,0,0,0,0
0,0.198803317095593,0,0.104225638527882,0,0.238804273484543,0,0.355365023916975,0,-0.034364224270234,-0.479960615820662,0.0252915146390358,0,0.166990406068891,-0.075090672457207,0,0,0,0,0.188795444049973
0,0,0,0,0.306565239843025,0,0,-0.17409178916696,0.252465155959234,-0.19330936159009,0.0799503488086454,-0.0138823527805549,0,0.0662363270513706,0,0,0,0,0,-0.100344108999939
0,0.225445337222779,0,0.0263441286864348,0,-0.0672115792326596,0,0.0459113172706914,1.73472347597681e-18,0.217079066354834,0.132934686978229,0.0625280656980358,0.0291535665120207,0,0.186081000655623,0,0,0,0,0
0,0,0,-0.0157770476750226,-0.638760818042025,0,0.261523511859061,0.162750493948155,0,0.386045640211859,0,0.0172997649955338,0,-3.46944695195361e-18,0.287861413258378,0,0,0,0,0.0401365562738295
0,0.380937010727518,0,0.0597102446463551,0.0380607430388328,0.0644717762448561,0,0,0.170387221688239,0,0.0607237021040527,0.00172157190957471,0,0.0117615435630151,0,0,0,0,0,-0.0317188479922023
0.0881818092284274,0.17789325139387,0.0495941108374858,0.110621484951502,-0.0218813381090132,0.0548525548788258,0,0,3.46944695195361e-18,0.289471798217789,0.143245771641207,0,0,-0.100416305894591,0.0606614408189722,0,0,0,0,8.67361737988404e-19
0,0.403370597352889,0,-0.0316171896924832,0.0597850911240543,0,0.342124043672623,0,0,0,0.0372703370813408,0.0179488342517729,0.242300876867264,0.122463669867313,0.0579276116065943,0,0,0,0,0
0,0.117175765685724,0.0862325368850103,0,0.22357744994916,0.00418496314564798,0.107805953501212,0.102225844589714,0.0123120303371847,0,0,0.0127814335915827,0,0,0.114342673519002,0,0,0,0,0
0,0.247043891491392,-0.0317278989508083,0.227367519701957,0,0.0101546106018259,-0.0442853432354728,0.40459903654261,0,0,0,-0.0151895389282993,0,0.161005485320292,-0.120376049819698,0,0,0,0,0.254341642208811
0,0,-0.0720894384985398,0.403498155891663,-0.344328026898461,-0.63315450712557,0.109687512840172,0.800034953773114,0,0,-0.473050234905134,0,0,-0.0373389965093435,0,0,0,0,0,0.159569872745458
0.803130375790823,0,0,0.00916557509632462,0,0,0.0223051810519831,0,0.0386767928147499,0,0.0301723004479603,0.0146921819324071,0,0,0,0,0,0,0,0
0,0.15971573587154,0.033458965820197,0.117592467178576,0.218895712629623,0.0587222559464795,-0.169294578997269,0,0.336119153174441,0.0972840755049422,0,-0.0462854376285502,0,0,0,0,0,0,0,0.0470656286597582
0,0,0.189819064040761,0.0495741815692565,0.37881366989661,0.13892798014096,0,0.305137938381261,0,0.0475104174154325,-0.0978478031473674,-0.00722713700632804,0,0.0878779650171862,0,0,0,0,0,0.0501449729510342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0434333862732791,-0.0136785766936593,6.93889390390723e-18,0.0553466354093504,-0.100905524600042,0.0919750476521767,0,0.0455604210242806,0,-0.0016995505605245,0.029992285157524,-0.151149269532648,0.0391159493605708,-0.0274258665913552,0,0,0,0,0.0433877832874543
0,0,-0.0114147308653869,0.00692739232044605,0,0.0118129054912904,0,0.00604155483530315,0.00258809158128755,0,-0.00660731708741388,0.000496315252469381,0,0.0018646167895181,-0.00951986072265943,0,0,0,0,0.00878592917922883
0,0,-1.0842021724855e-19,0,-0.0143566464706422,-0.0343325226398251,0.013301805120994,-0.00471663724635424,0.010747958780344,0.0159387944096931,0.00801277965992631,-0.0217213449630667,0,0,0,0,-0.0236686946276939,0,0,-0.0802567743025495
0,-0.159922495098129,0.0972203309087389,0,0,0,-0.56024027241341,0.197232278479937,0.121169110544731,-0.157602921057215,0.163207706078072,-0.033240096394906,0,0,0,0,-0.0997193276824745,0,-3.4408305747572,0
