,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0571125743247686,0,0.32878922546292,0.00000000000000000173472347597681,0,0.0572597973986247,0.0943606748016052,0,0.0369175676237268,0,0.116824694226076,0,0.0688136968571826,0.0662300515832289,0,0.0134297611800949,0,0,-0.00465661643351363
ETH,0,0,0,0.133921736007,0.0847512827189216,0,0.130515493395546,0.233592601061237,0,0.0846466742460377,0.0593772615490818,0,0,0.233779405876025,0.0140823581813043,0,0,0,0,0
XRP,0,0.0000000000000000138777878078145,0,0,0,0,0,0.271591120119625,0.236214273847717,0,0,0.281697121222152,0,0,0,0,0,0,0,0.0176565078592555
BCH,0.00286286505008891,0.360253715508909,0.0559784463624092,0,0.245740773174056,0,0,-0.0467633718591823,0,0.0935766549906895,0.0840001757367391,0.142462041786557,0,0.106839195263393,-0.0443203675533976,0,0.0238541809557552,0,0,0
BSV,0,0,0,0.475301413092022,0,0,0.0628447568035267,0,0.0417960014504511,0.204284978383143,0.135270759229178,0,0.0157559684992052,0.000000000000000000433680868994202,0.142206058392584,-0.0266837208589164,0.017729573593177,0,0,-0.105443137040954
LTC,0,0.256839671184867,0,0.114734838614095,0,0,0.0311550151973386,0.243842237566336,0,0,0,0,0,0.0868230881294801,0.0751026029093973,0,0,0,0,0.0126459657458761
EOS,0,0.365977075366876,0,0,0.082361957301595,0,0,0,0,0.118706770711866,0.0834661762948389,0.0839781601536134,0.180607932207014,0,0.0318248543560439,0,0,0,0,-0.0129744278288615
BNB,0.0907790927733199,0.287639683740436,0,0.180397326374889,0,0,0,0,0.219454275667941,0,0.118152095974803,0,0.0337745918893945,0,0.0756160001828654,0,-0.0261863534266671,0,0,0
ADA,0,0,0.0950736843511264,0,0,0.271852816664041,0.139646722221565,0.0535567209718766,0,-0.011808200135773,0.0891106390007495,0,0.000000000000000000216840434497101,0.305809765103549,0,0,0,0,0,-0.00000000000000000173472347597681
ETC,0,-0.00000000000000000346944695195361,0,0.0669804213582008,0.0167913790783526,0.539762988226866,0.117308962394925,0,0,0,0.254287842972602,0,0,0,0.00738295676193004,0.116046628777501,0.0145722979266743,0,0,-0.0348961712746217
XMR,0,0.144022453810171,0,0,0.0688565198990073,0,0.0993190123512389,0.165599317671343,0.0659651872650455,0.0633450426905031,0,0.0575837994580696,0.182390591671932,0,0.0943441907105935,0,-0.0230106841098653,0,0,0
TRX,0.0523180049704559,0,0,0.217034404180803,0,0,0,0.077008273145999,0,0.166399058255757,0.161724982555079,0,0.0833178746677188,0.193303021953199,0,0,0,0,0,0
XLM,0,0,0.33272809475864,0,0,0,0,0.12506814510785,0.0535367852793635,0.192157289218721,0.112415822713403,0,0,0.0332324377444082,-0.00538579643595593,0,0.0128916644947559,0,0,0.0269998308994603
XTZ,0,0.780757728065192,0,0,-0.000000000000000000867361737988404,0,0,0.440499925255375,0,-0.130027827077996,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0.369606852437659,0,0.168516114000146,0,0,0,0.271598020689656,0,0,0.0438983892837276,-0.277125420691592,0.137727885542567,0
BV010082.INDEX,0,0,0,-0.440304172311882,0.465340555928538,0.53156042417758,-1.4586937425944,-0.140663536367135,0.18189117323947,0.868240963529607,0,0.247672209927853,0.431825119121132,-0.591517689377531,-0.0268034043824217,0,0,0,0.0640299738496533,0
CVIX.INDEX,0,0,0,0,-0.0555155127350519,0,-0.690004915503098,0,0.00000000000000000693889390390723,0,-0.276862336096897,0,0,0.596059500697492,0.179619890837504,0.524233019456045,0,0,-1.30692250310011,0.198306166011154
DXY.INDEX,0.0267326189058997,0,-0.185213232738443,0,-0.00871708220826437,0,0,0,0,0,0.0428022778247024,0,0.0583553878381313,0.0337777889479931,0,0,-0.0138080461190042,0,-0.0195970919874375,-0.00578568266456585
SPX.INDEX,0,0,0,-0.212618812594082,-0.121051989407265,0,0,0,0,0,-0.0556272275746417,0.12784790201017,0.299629908177985,0,0.0344889861778226,0.231875345619211,-0.045489930856955,0,0,-0.206597749322777
VIX.INDEX,0,0.86677067405278,-0.521226083222382,0.16578675266611,0,0,0,-1.66720898748536,0.408910590384969,0,-0.202901891844773,1.08075325100854,0.603752416624634,-1.13449481627285,0.473994283397774,0.431649342796728,0.193782460059847,0,-2.08380550348213,0
