BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0490784158998322,0,0.00408648870236167,0,0,0,0,0,0.0410907227406582,0,0.0130689122496713,0.722652896519322,0,0,0,0,0,0,0
0,0,0.00371848095363281,0,0.0603797407675744,0.0212141522279668,0,0.183654090824968,0.10649421495988,0.0068917962855035,0.0568730118117548,0,0.580672428644793,0.0737967933593321,-0.0375829357719532,0,0,0,0,0
0,0.252154500180722,0,0,0,0.252275444278922,0,0.43253346499362,-0.0531849694966301,-0.0953821518957594,-0.462389578604692,0.0289212079126081,0.17942151498981,0.15186017154349,-0.0673421083082387,0,0,0,0,0.217293414418546
0.164236759403881,0,0,0,0.326231898874192,0.0182765042870519,0,-0.182490567777038,0.159476008940116,-0.206899924223079,0.0844167011816544,-0.0372473249686718,0,0.0866885964101255,0,0,0,0,0,-0.0917864023626514
0,0.466109607663059,-0.109431977842611,0.0392136760402718,0,-0.0837565178387685,0,0,-0.114819328982572,0.369758854279591,0,0.0392200778332807,0.0586852789868465,1.73472347597681e-18,0.0835330801112538,0,0,0,0,0.0280792109511234
0,0,0,0,-0.0153664010535154,0,0,0.328738815097932,0.0475553017577975,0.151850396266604,-0.124801234409035,0,0,-0.089745352511282,0.179876351952967,0,0,0,0,0.0771623704746913
0,0.447954620391795,8.67361737988404e-19,0.0397438045795091,-1.73472347597681e-18,0.0367906267066068,0,0,0.155583983445109,0.0594266524708485,0.0818299669636941,0,0,0.0146949395243582,0,0,0,0,0,-0.144644333533772
0.0426551529954663,0.177985445876585,0,0.0771530198396656,0,0,0,0,0,0.279540706480669,0.117140983971542,0.00909551948550435,0,0,0.139922258661262,0,0,0,0,0
0,0.192376260052432,6.63263818496095e-06,-0.117995066002664,0,0,0.506786150687617,0,0,0.0463223532169087,0.079948686454926,0.0320753010340458,0.245330471102671,0.0566869008356653,0.0693753391257079,0,-0.551352952607914,0,0,-0.027080808643296
0,0.0922639032913525,0.0705717013790546,0.0441681385573959,0.224192487847003,0.039116800677429,0.0821989309842387,0.0811305300907121,0.0935023992367601,0,0,0.0226790216474812,0,0.0638915503060682,0.135749893133449,0,0,0,0,0
0,0.247394009562186,-0.034039643863357,0.244204633856728,0,0.0140490919082473,-0.0501915722756915,0.411384226184648,-8.67361737988404e-19,0,0,-0.015720029786288,0,0.159221224890794,-0.127898886449908,0,0,0,0,0.258901273750968
0,0,-0.077154991759587,0.530614010748524,-0.269471586011745,-0.636114467262473,0,0.913788815443307,0,0,-0.487912694496884,0,0,-0.0746952739195652,2.16840434497101e-19,0,0,0,0,0.214679750279228
0.414467835377253,0,0,0.0414033455527342,0.00100701653340119,0,0.0653175048966693,-1.73472347597681e-18,0.0603035077277147,0,0.0179326010424678,0.0412369623127868,0,0,0.0288395461812885,0,0,0,0,0
0,0.134074346256112,0.0526071607975046,0.069804835012577,0.221436174460354,0.0189706497644402,-0.157593968863444,0,0.34702071028276,0.109802616679531,0.0275260611854985,-0.0398499685522572,0,0,0,0,0,0,0,0
0,0,0.166661570226973,0.144231319983041,0.392987646571698,0.0874004717357799,0,0.293077146509802,0,0.117870094955504,-0.0850091881660905,-0.036844905832202,0,1.73472347597681e-18,0,0,0,0,0,0.0248265025648673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73472347597681e-18,0,0,-0.067051485631917,0.093633031786718,-0.081790970997479,0,0,0,0,0,0.0143611425317299,0,0,-0.0921903435445068,0,0,0,0,-0.021257815885382
0,-0.00243187690412452,-0.013348653395809,0.00518037975991425,0,0.0117879555884023,0,0.00807844329712988,0.0062754201294002,0,-0.00748293255532433,0.000522380279867915,0,0.00278225501153372,-0.00995120757534441,0,-0.00480087549480011,0,0,0.0103553572260113
0,0,0.00467267999208107,0,0,-0.0198209143659271,0.0133619313729267,0,0.00814479654841645,0.0115926253804466,0.00162993976660142,-0.0212313026003552,0,0,-0.0201008527909698,0,-0.0278363864233162,0,0,-0.078448147893017
-0.195777867551699,-0.36896218467528,0,0,0.0311851099719662,0,0,0,0.0581335990598436,-0.0748858184380155,0.118119470064824,-0.0569273162335851,0,0.161055423368419,0,0,0,0,-3.46063211731051,0
