,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0,0.030961240107508,0.455267176637158,0,0.195425322408713,0,0,0.300238050551888,0.0509717208568738,-0.221631251736335,0.10902358924077,0,0,0.0414925839434706,0,0,0
ETH,0.193224880173474,0,0,0.276129279006654,0.104600355882165,0,0,0.0646705689751425,0.00000000000000000173472347597681,0.0871564241324576,0.13941571402836,0.0199229498730934,0,0,0,0,0,0,0,0.0204648072133686
XRP,0.0465759582997889,0,0,0,0.182264071855047,0.15850783245757,0,0,0.0463258941745536,0.0564339366435469,0,0.149596735605065,0.0234418145667228,0,0.0791737943140395,0,-0.0269821478041774,0,0,0.0204101709953146
BCH,0.12287676908749,0.0458368570386092,-0.0124499223369287,0,0.206747603822242,0.233557885345843,0.342291799654006,0,0,0,0.00116787922238317,0,0,0,0.0637783435894774,0,0,0,0,-0.0217214512971307
BSV,0.00908626197142463,0.0903330439101252,0,0,0,0.323631324569811,0,0,0,0,0,0.277596737966243,0,0,0,0,0,0,0,0
LTC,0.186965262040839,0.101040527125842,0,0,0.109843812473107,0,0.124741404994593,0,0.053568110883879,0.0793525228261198,0,0.0543947111408379,-0.0184609863189634,0,0.15069200448934,0,0,0,0,0
EOS,0.000000000000000000867361737988404,0,0,0.0326098536709583,0.204170392006566,0.301879437180132,0,0,0.0772931089937596,0.0989966334404621,0.0842223597510464,0.127289742700964,0,0.00000000000000000693889390390723,0.0661170874376501,0,0,0,0,0.0294494928176219
BNB,0.0200139643774111,0.0511289453943961,0.127956712154798,0.557336692342278,-0.00244736354096521,0,-0.000000000000000000433680868994202,0,0.0108130005751544,0,-0.0155558312818833,0,0,-0.0468260524132604,0.198088499580965,0,0,0,0,0
ADA,0,0.172678679932232,0,0,0.12067254083829,0.280219323385622,0,0,0,0.387220160566387,0,0,-0.0104836446457313,0.211402833761348,0,0,0.18337383230295,0,0,0
ETC,-0.347500715321171,0,0.520257619956598,0.522919860929671,0,0,0,0,0.0066702818493119,0,0.479971786130566,0,0.131503701734155,0,0,0,-0.102216731891482,0,0,0.000000000000000000433680868994202
XMR,0,0,0,0,-0.0139841126148466,0,-0.399247358945356,0.336207024720755,-0.0668644207121115,0.125207354996943,0,-0.00000000000000000010842021724855,0.0900643790944001,0.00000000000000000173472347597681,0.979760529010359,0,0,0,0,0.041463962278023
TRX,0,0.119737778851442,0.073988296222083,0.427728755256509,-0.032349396856852,0,0.453375238720387,-0.0376517462611204,-0.117035191474387,0,0.0855517616576878,0,0.101186399205309,0.0659735867143234,0,0,0,0,-0.331478879871665,0
XLM,-0.240654126825246,0,0,0.467363205119297,0.0830208412688098,0,0.115572204923462,-0.38508137897484,0.333506449346238,0.117015298219024,0,0.143929679312041,0,0.143795421409402,0,0,0,0,0.123728371513322,0.0537582893981817
XTZ,0.0894357727172257,-0.433830847487062,0.0434380034243018,0.0674907857414203,0.261631951515969,0,0,0.451368642013133,0.251929903010639,-0.0000000000000000138777878078145,0,-0.323711582539902,0.311315424080825,0,0.327921980965635,0,-0.363308024853481,0,0,0.066154545089931
DASH,0,0,0,0.489956772922779,-0.0246712421921764,0,0.0576162069671163,0.0255049089343708,0.0418782450753876,0.0229973558403236,0.133018463392183,0,0.0258458556186132,0,0,0,0.0820643907849641,0,0,0
BV010082.INDEX,0.0151692551661981,0,0,0.000000000000000000867361737988404,0,0,0,0,0.00362703557077473,0.0685454631148297,0.0522323473836395,0,-0.0367472120759413,0,-0.00263702669230741,0,-0.0135911925833076,0,0,-0.0232595311118603
CVIX.INDEX,0.531701428934098,0.400692766283142,0,-0.310752396266382,0,-0.991895139522751,0,0.543548076126176,-0.294668861011689,0.669651415332332,-0.230906055683876,0,0,-0.126067184396568,0,0,0,0,0,-0.154661311770172
DXY.INDEX,0,-0.00942575664393327,0.0266153530413788,0,-0.0133722380773065,0,-0.0184259554105901,0,0.0133511830249341,-0.0466021426065969,-0.0733217453293931,0.0664993587369893,0.0173894564269382,0.0170521816679554,0,0,0.0351758471378772,0,-0.0271496396951779,0
SPX.INDEX,0,0,-0.100374259075385,0.104884897961665,-0.0569401518340584,0,0,0.0693884842763102,0.077062949472678,0.0184328569137248,0,-0.173388165728831,0.0491173763104963,0,0,0.159037319162022,0.00724464656365163,0,0,-0.155831826438179
VIX.INDEX,0,0,-0.485115811294499,0,-0.538140246291702,0,0.535861200720915,0,0.600231907850325,0,0,-0.727304598254763,0.128152577317909,0,0,0,-0.089697131098204,0,-4.81447188423481,0
