,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0422221484412782,0,0.390204690446264,0,0,0.0889943096635399,0.116759857878633,0,0,0,0.0282287982319056,0,0.107715782157107,0.0333370953000383,0,0,0,0,0
ETH,0,0,0,0.278856865722681,0.0734686294299048,0,0,0.0100742027399099,0,0.0557757558556031,0.272360865347581,0,0,0.267364510448101,0.0132019321933953,0,0,0,0,0.0131747623851688
XRP,0,0.16792554802082,0,0,0,0,0,0.26332722498544,0.251037787384504,-0.0722438058693468,0,0.191440484769829,0,0,0,0,-0.0121982115393886,0,0,0.0136379471051887
BCH,0.0445126719253349,0.427878857237911,0,0,0.273298249181118,0,0,0,0,0.0361229221558377,0,0.148463974495262,0,0.0597816513664628,0,0,0,0,0,0.0181427191522151
BSV,0,0,-0.0988521388672172,0.477842901515696,0,0,0.0313047266063698,0.105393003650451,-0.0671877880583847,0.319252806517519,0.134831060866706,0,0,0,0.145681829758191,-0.0410385112912001,0.00164128870422058,0,0,-0.0893263875145057
LTC,0,0,0,0,0.0901073493904147,0,0.367238913748821,0.0383607115634725,0.129205746033061,0,0,0.287145658446107,0,0,0.0418351573007923,0,0.0682194213112821,0,0,-0.0302011329239487
EOS,0.032728626704835,0.326096256966127,0,0.0928747737978315,0.101181983326136,0.101113206372894,0,0,0.0459321960923589,0.139369664542033,0,0.047812282062639,0.107753252605859,-0.0637315799238233,0.0238327969982026,0,-0.00942066522747998,0,0,-0.0156868913642608
BNB,0.262597927799911,0.204005889686047,0.16220967487743,0.189145883647431,0,0,0,0,0.0755236308483089,-0.0870139068844008,0.131734990669686,0,0.0858481306436988,0,0.0841135911173667,-0.0453085182239559,-0.0408394945729073,0,-0.0372469805586157,0
ADA,0,0,0,0.0410607311955292,0,0.508992258703458,0,0.194600310797454,0,0,0,0.0960332169909868,0,0.132214141018865,0,0,0,0,0,0
ETC,0,0,0,0,0,0.697207347643679,0.181250816139969,0,0,0,0.187919358454329,0,0.0776985385907467,-0.0663435557377695,-0.0106088281357785,0.0661544911685032,0.109755336473516,0,0.168282369287004,-0.000523056953277833
XMR,0,0.177369142139601,0,0,0.096435256909505,0,0.167547265541857,0.143815284241785,0,0.03139143676598,0,0.151167234782467,0,0.100998635936295,0,0,0,0,0,0
TRX,0,0.0438902916957651,0,0,0.0724814201461095,0.0683139313320348,0,0.0638423640116453,0.239916497596312,0.25187938475406,0.152322138639709,0,0,0.0617754495239538,0.02473083423125,0,0,0,0,0
XLM,0,0,0,0.248076100765771,0,0,0.0647511239651068,0.159922654465402,0.0343506418037787,0.102516446938133,0,0.0374921580312458,0,0.090470368712593,-0.015479554226664,0,0,0,0,0
XTZ,0,0.595376641581995,0,0,0,0,0,0.125694727484752,0,-0.356475163327313,0.396610622950416,0,0.378847686829774,0,0.0386664477798765,-0.0445206992830933,0,0,0,-0.00215884338743028
DASH,0,0,0,0,0,-0.00000000000000000693889390390723,0.119861496137552,0.243534455064304,0,0.267168260248829,0,0,0,0.194703676567356,0,-0.0240904098630625,0,0,0,0
BV010082.INDEX,0,0,0.0340034114232561,0,0.482787818898358,0,-1.1749672017562,-0.764242799516153,0.332294285420625,0.572775984345736,0,0.444264107023975,0.681273368151134,-0.560511220646632,0,0,0.0353488997244285,0,0,-0.0220590760855494
CVIX.INDEX,0,0,0,-1.05624851550321,-0.010070739457007,0.429443773421255,0,0,0,0,-0.359350653922493,0,0,0.494221652499169,0.492731446267153,0.589704986262146,0,0,-1.31697287038365,0.252248322332503
DXY.INDEX,0.0546681073319534,0,-0.244066170920665,0,0,0,0.0147762723194231,-0.00000000000000000173472347597681,0,0,0.0153294919462594,0.0413108228571439,0.0534705289353863,0,0.0287586982146434,-0.000000000000000000433680868994202,-0.0270610512147557,0,-0.0323119291316159,-0.00999358470848444
SPX.INDEX,0,0,0,-0.112474844064019,-0.0948396817558303,0,0,0,0,0,-0.314755067317441,0.359664167040908,0,0,0.172013251763697,0.206977896903241,-0.00463344747617281,-0.373328287476097,0,-0.217578112008468
VIX.INDEX,0,0,0,0,0,0,0,-0.420802670255825,0,-1.3888065970608,-0.194914230159648,0.887153315103394,0.656983956612044,0,0.327795863142254,0.0196508058890297,0.0965894451226852,0,-1.48949563423624,0
