,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0708442348599014,0,0,0.0392516099900644,0.0706439877425447,0.138377013356097,0,-0.00000000000000000346944695195361,0,0,0,0.139831106456688,0,0,0,0,0,0,0
ETH,0,0,0.178541365306097,0,0,0.240468690754571,0.0778883863568671,0.123303882699585,0.113974876196815,-0.0259694500910081,0.108084017469176,0.0946492754314004,0,0,0,0,0,0,0,0
XRP,0,0.360219006684357,0,0.0933095409223436,0.00817320569770586,0,0,0,0,0,0.186361709079593,0.169096996443665,0.0558549410097475,0.129474092332129,-0.00000000000000000173472347597681,0,0,0,0,0.0889622837228525
BCH,0,0,0,0,0.221954228389406,0.329887085909747,0,0,0,0.168898300213495,0.263096460069713,-0.185332907427562,0.364941518331869,-0.116038296672978,-0.0737631221878619,0,0,0,0,0
BSV,0,0,1.36240835152476,1.25051109361939,0,0.0474846655015004,0.264435317496667,0.839339910355802,-0.175847808889463,-0.278757541319099,0,0,-2.2880651972574,-0.478891079052425,-0.153395935058104,1.59343578220685,0.364177012026377,0,-0.77693169416548,0
LTC,0,0.435954497376038,0,0.0401658099289736,0.0373956970226363,0,0.178640463351676,0,0.0956044516552284,0.102513668147957,0.0457977903593409,0,0,0,0.0150485841302123,0,0,0,0,0
EOS,0.394504429656673,0,0,0,0.0596347983119065,0.0769427183521628,0,0.232879865759778,0.223610034228042,0,0,0.0944395037243993,0,0,0.00776114417253061,0,0,0,0,-0.0577941570673846
BNB,0,-0.00000000000000000693889390390723,0,0,-0.0023658802773777,0.22539779687454,0,0,0.0627303829261905,0.0879753582247562,0.164669056080398,0.178638550647443,0,-0.000000000000000000867361737988404,0.0618839166242221,0,0,0,0,0.0159645444160103
ADA,0,0.0486395300537035,0.197122017876561,-0.0403572346298076,0,0,0.211444168480574,0,0,0.117746234126387,0.220417885239773,0.302795673959313,0,0,0,0,0,0,0,-0.0138494832881905
ETC,-0.167557424142139,-0.00551608319146099,-0.521644740409551,0.283304002503755,0.0179759020288762,0,-0.00570089416047031,-0.0563229750581097,0.584068199552769,0,0.401067333360015,0,0,0,0.418595046533459,0.570386882591642,0,0,0,0.0238267019663591
XMR,0.0137304803026869,0.365176961103911,0,0.0491409844661276,-0.0755982648475228,0,0,0.112622658586765,0.138786747237261,0,0,0,0,0.0307114041609727,0.158745024867029,0,0,0,0,0.013296233273434
TRX,0.25698732072865,0.210277160109531,0.258390281541133,0,0,0,0,0,0.298103240246819,0.067690581298892,-0.163999388526408,0,0.181963353004112,0,0.118611826061482,-0.114291064295466,0,0,0,0.0539180902771207
XLM,0.358394954533858,0,0.631197083065612,0.0800422704958595,-0.0728253505158678,-0.187091947096527,0,0.0954561693641251,0,-0.107201334544554,0,0.12797195627241,0,0,0.016772499795602,0,0,0,0,-0.127413180849972
XTZ,0,0,0,0,-0.076116016884606,0.122047154848908,0.536901318648072,0.34371979954793,0.200253361707848,0,0.0786275288746571,-0.405468206054623,0,0,0.0771162702536673,0,0,0,0,-0.0723029341258986
DASH,0,0,0.257475351811327,-0.112057533680313,0.188241251484324,0,0.814821782644246,0.479286014264664,-0.610483811780523,0.125413092788388,0.0433939938610284,0,-0.462606163287086,-0.12427910083077,0,0,0.774128874489676,0,0,0.0536771980932823
BV010082.INDEX,0,0,0.0307718298522871,0.0685366264948253,0.0491445436975092,-0.438514647141267,0,0.132814927639156,-0.0591012806102961,-0.00000000000000000173472347597681,0,0,0.266524028741808,-0.0366209840675386,0.0110735665510434,0,0.150825440437176,0,0.490564386637889,-0.0096238692348189
CVIX.INDEX,0.418498166315287,0,0.0762723215236027,-0.167278577107879,-0.001578715547649,-0.104991062507962,0.424963812083885,0,0.230288381109745,-0.126543197217585,0.323877175120215,-0.646571215751823,0,-0.178411098744546,0.0976024694234069,0.988392179179124,0,0,0,0
DXY.INDEX,0.0348561285918162,0,0,0.0138436830612556,0,-0.0591994516164548,0,0,-0.00956815567336239,0.00684294540271716,0.000402402951725387,0,0.024814750575226,0.00638572529679334,0,0.0454874851713813,-0.0279782496542895,0,0,0.00257942521936692
SPX.INDEX,0.015705340667231,0,0,0.0024076110299111,0.0038383873366177,0,0,0.0260931122228822,0,-0.00203123144657609,-0.0267029656990807,0,0.0123725570170935,-0.00310587839692594,-0.000982660047259635,0.123851615550384,0.0115907742016941,0,0,-0.0589004472985533
VIX.INDEX,0,0,0.18186730138343,-0.292160299380255,0.0960310676479362,0,0,0.802608633780747,0,0.376307621929145,-0.498271898477,0,0,0.109846761754736,-0.334864978272779,-0.624594981231562,0.577947761884521,0,-1.4310258180021,0
