,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0855176071800062,0,0,0.00000000000000000693889390390723,0,0,0.0993594474657587,0.0744580401903486,0,0,0.290921241322095,-0.165894736837925,0.17151952549879,0,0,0,0,0,0
ETH,0.172872968361009,0,0,0.285660542151532,0.098111862435254,0.0533173573697528,0,0.071117926773117,0,0.087826401201505,0.108057148679408,-0.00000000000000000346944695195361,0,-0.00000000000000000693889390390723,0,0,0,0,0,0.0191880953374523
XRP,0.0755564849837961,0,0,0,0.178018877566177,0.16225403725456,0,0,0.042848728263906,0.0571941057306527,0,0.13793673263563,0.0534859269312565,0,0.054749974429571,0,0,0,0,0.0289799336082506
BCH,0,0.0735337421910039,-0.0185873443261733,0,0.197324061892739,0.24164170692731,0.403972649253058,0,0,0.00057534613262188,0.0204414499451314,0.0264960434377064,0,0,0,0,0,0,0,-0.0204655399876583
BSV,0,0.380422657315926,0,0,0,0.206545356486926,0.113262051601229,0,-0.0630493716276532,0,0.0827569062101375,0.15186062685457,-0.0213703177016439,0,0,0,0,0,0,0
LTC,0.104231575310542,0,0,0,0.108475287215309,0,0.11304166294726,0.196996999678984,0.0358182439634813,0,0,0.169354004954226,0,0.107216375589416,0,0,0,0,0,0
EOS,0.0158879467391643,0,0,0.113820349246781,0.17509579685407,0.196824701060559,0,0,0.0592503220006619,0.169081502229512,0.0294499451337699,0.19446883103968,0,0.00259676839767475,0,0,0,0,0,0
BNB,0.0804269256538147,0.0789456963480823,0,0.56958508066907,0.0348172280044772,0,0,0,0.021482000195095,0,0,0,0,0,0,0,0,0,0,0
ADA,0.0587058996638259,0,0.421189750313899,0,0,0.809684419307309,0,-0.0366639923949138,0,0.300622138236918,-0.0340777824954615,0.0000000000000000138777878078145,0,0.154116088480153,-0.332079120547445,0.406127591706972,0.182585085784105,0,0,0
ETC,0,0,0.453793329183789,0.364736394598183,0.00497546203352951,0,0,0,0,0,0.406807197985644,0,0.176536840914438,0.0133422624271458,0,0,0,0,0,0
XMR,0,0,0,0,-0.026084873177753,0,-0.12209264740814,0.350604870336178,-0.0351084308427439,0.154293891509668,0,0,0.0289095920780311,0,0.675365460568887,0,0.0296025969491748,0,0,0.028797762555891
TRX,0,0.183845110347779,0.103039751706081,0.315865349452794,-0.0229145042833749,0,0.495570164334121,-0.0210919058287864,-0.13139551584329,0,0.0499767455460109,0,0.0961876631150382,0.0781905107084946,0,0,0,0,-0.206746524299277,0
XLM,0,0,0,0.772973462323839,0.0588485679840868,-0.27594086305187,0,-0.306774404321418,0.312016266647742,0.0719614797314761,-0.022024549874795,0.0699435881655575,0,0.150443860151821,0,0,0,0,0,0.0401065989325422
XTZ,0.0655718868283048,-0.378017999058878,0.0405217551520213,0.0492343184953849,0.268536364051438,0,0,0.420703627216306,0.268294556827854,0.0417479036262711,0,-0.308188768559864,0.317632689363894,0,0.199077142233368,0,-0.351933132968752,0,0,0.0663541393935685
DASH,0,0,0,0.415865031549429,0,0,0.00745431218744191,0.0356414981451817,0.0492004865390975,0.05746682972808,0.139206949150634,0,0.0550622238503027,0,0,0,0.0657192786010753,0,0,0
BV010082.INDEX,0,0,0,0.0182018212218653,0,0,0,0,0,0.0403733674648962,0.0549242815784797,0,-0.0224254954251934,0,0,0,-0.0155068998654331,0,0,-0.022534309618776
CVIX.INDEX,0.350746319504968,0.603251975073396,0,-1.12815261829377,0.17349586020829,-0.209962184214634,0,0.711207422078555,-0.261555430924403,0.685329290877905,-0.618442586668246,0,0.101475652114901,-0.224397650253969,0,0,0,0,0,-0.177567581290567
DXY.INDEX,0,-0.0144310832741084,0.0416101492474391,0,-0.021573553045556,0,-0.0182449785564449,0,0.017033161175286,-0.0496459481578829,-0.0572457801876242,0.0552653331952791,0.0181815528815078,0.0202311317734906,0,0,0.0398378609265741,0,-0.06776223184584,0
SPX.INDEX,0,0,-0.10665925084338,0,-0.0183419446696192,-0.06107685028331,0,0.106651071922695,0.0448992750457387,0,0,-0.0866288712762319,0.0845191874993835,0,0,0.479487603346842,0,0,0,-0.150815218942745
VIX.INDEX,0.946021127091434,0,-0.115105593074238,0,-0.586583209040326,-0.254929147003122,0,0,0.548698122336321,0,0,-0.852494362157768,0.0410339540624083,0.139918814156979,0.0000000000000000555111512312578,0,-0.0830072693293876,0,-4.26789276891476,0
