BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0611249827368587,0.0422523732533288,0.0320467050262399,0,0,0.0145910365975516,0.00062839459119241,0.0237967749275755,0.018349587817005,0,0,0.690030857873564,0,-0.000593147066793213,0,0,0,0,0
0.417717894203614,0,0.0799372114326165,0,0,0,0,0.090186106525206,0,0.118003212466693,0.0899000325658633,0.0278547365596164,0,0.0571460743463322,-0.01647230802813,0,0.0996491368396781,0,0,-0.0452156946342432
0,0.38767718651482,0,-0.66641403437842,-0.31122284868997,0,0,0,0.309586391789704,0.316581485604989,-0.101390945620188,-0.240295988385668,0.364547636619041,0,0.114678197261693,0,0,0,0,-0.00581326938737771
0.298594033241675,0.288553960129426,-0.124056709591735,0,0,-0.0640207007153531,0,-0.063082372613154,0.0616486530797866,0.391631878374306,0.199311084856478,0,0,0.164397033614197,0,0,0,0,0,0.0873153908305974
0,0,0,0.185609231071556,0,-0.415654778521387,0.168318992029295,0.418893250982604,-0.146479645837564,0.389605797029355,0,0,0,-0.243248842847393,0.115882219576424,0,0.788416202513185,0,0,-0.165198216969041
0,0.131823349353466,0.137226143202227,0.00755275319407579,0,0,0.402744082377358,0,0,0.36447936992894,0.0577129828410957,-0.0927254326394965,0,0,0.179471618217599,0,0,0,0,0.0272087758799097
0,0,0,0.178310066864934,-0.0327657357820969,0.158137575330263,0,0,0.417423112147438,0,0.0219322365565725,-8.67361737988404e-19,0.0787163542088356,0,0.0220871085976025,0,0,0,0,0
0,0.521235110972962,-8.67361737988404e-19,0,0.169005489218303,-3.46944695195361e-18,0,0,0.0451748706437152,0.149346935276051,0,0.0669632632759659,0,0.162623079215846,0.0773229855870669,0,0,0,0,0
-0.155042006088103,0.267558765951646,0.0215210362413468,0,0,0.175649626955639,0.142735568018767,0.241316310660589,0,0.108178520215361,0.0850189832070909,0.133878418674555,0,0.169008547140742,-0.0701935372274228,-0.426506117617128,-0.120640186979735,0,0,-0.0925787774001191
0.37717394618603,0,0.118659632035167,0.0786433143374704,0.115024978620802,0.202865148216407,0,0,0.117072710582588,0,0.0513843729756505,-0.0374162654536888,0,0,0,0,0,0,0,0
0,0,0.0262565270059649,0.132996421673866,0,0,0,0.266653241649339,0.10770734804805,-3.46944695195361e-18,0,-0.0554078358408424,0,0,0.241343455436585,0,0,0,0,-0.149680014599837
0,-0.135718037251926,-1.02116897818169,-0.712913917133854,0,0.110323122749954,0.279484611146851,0,1.23929550138467,0,0,0,0,0,0.10526277047198,0,0,0,0,-0.391576978776979
0.864456704472977,0.00112060954694741,0.0360373260004854,0,-0.0251955097800341,-0.00624141613259123,0.0152793588847441,0.0326129386784683,0.00414361554947141,0,0.00402885183725818,0.00283075021631315,0,0,0,0,0,0,0,0
0,0,0.115852510243387,0.0539037968790735,0,0,0.118429826333712,0.262004128744675,0,0.0247589936363988,0,-0.0328816594089437,0,0,0.282371481751606,0,-0.40307707055558,0,0,0
0,0,0.490574717174545,0.522684564731742,0.695697111393214,0.435592728431295,-1.10161772686703,0.771665013042008,-0.538526968576043,0,-0.437903897182285,0.116809526366285,0,0,0,0,0,0,0,0.270293048193809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0751940658692649,0.139786979891598,0,0.0323726392339573,0.0995102756720475,0.0274504326629657,0,-0.183250571684464,-0.101237755463315,0.0103590994107822,-0.122464385734859,0.0560159947826167,0,-0.0365246067294935,-0.0259026260190456,0,0,0,0,0.0393709806839957
-0.0100885116633473,0.0253654704948829,-0.00854088225336486,0.0121058536762324,-0.00585653668418218,-0.0115797211316408,0,-0.00227549948203772,0.0189729379938893,0,0.00133513109332643,-0.00607152310970967,0,0,0.00333619168892653,0,0.0470244449352927,0,0,0.00952385524236543
0,0,0,0.0227877838833426,0.0105915174723112,0,-0.0148433887484991,0,0,0,0,0.0132770809639209,0,8.67361737988404e-19,-0.013646904105406,0,-0.0585846945878125,0,0,-0.0836289625216559
0,0,-0.154282168493258,0.541945250987151,0.00751421023058939,0,0,0,0,0,-0.313316512190589,0,0,0,0,0,0,0,-3.15065453663939,0
