,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.175716005870759,0,0,0.0901511563244319,0,0,0.200469975586199,0,0,0.124442705079564,0.040859805117229,0.0619319584856616,0,0.0503125250614314,0.083173770812237,0.0547570417259042,0,0,0.0472007135041829
ETH,0,0,0.0110469776548886,0,0.0865711329098184,0.112872213884897,0.229858024126981,0.14309976839798,0,0.0118712703389451,0.101950605282693,0,0,0.222193496954141,0.0431902188717644,0.0141629294245304,-0.0115647896199727,0,0,0.0255631977121517
XRP,0,0,0,0,0,0,0.18680341173378,0.297870506440063,0.224141445746605,-0.0930758039603342,0,0.212562258344522,0,0,0.0113511935626777,0,-0.00549969021693486,0,0,0.00550068492860779
BCH,0.0610700587340664,0.461451795014029,0.124162343971911,0,0.278769482224707,0,0,-0.0828518300194824,0,0,0,0.120042957729214,0,0.020724515832509,-0.0095784647339385,0,0,0,0,0
BSV,0,0,0,0.568245385098548,0,0,0,0,0,0.115530809594371,0,0,0.0865196479968926,0.170300400823488,0.175144184299799,0,0.0144972733489623,0,0,-0.00977494868459091
LTC,0,0,0.207556000794036,0,0.0656569455830593,0,0.304706974817749,0.069291103622426,0,0.0564501638763262,0,0.0193810645472944,0,0.153565548098215,0,0,0.0231482884946125,0,0,0.00808364527416302
EOS,0,0.403804741061572,0,0.0671171609656723,0,0,0,0,0,0.107531549518498,0,0.0977888026104775,0.174364958595918,0,0,0,0,0,0,0
BNB,0.221598017301405,0.251812539135373,0,0.112235088627545,0.0809380169800829,0,0,0,0.203363855543658,0,0,0,0,0.0237800434726182,0.019989569463872,0,0,0,0,0
ADA,0,0.122667846580298,0.32200039937043,0,0,0,0.0483688747875765,0,0,-0.0257004095252692,0.175078669130895,0,0.0532966965630743,0.252874286547121,0,0,0.0119747922732285,0,0,0
ETC,0,0.0000000000000000138777878078145,0,-0.000000000000000000433680868994202,0.0462297326216582,0.571414310182427,0.223414363429614,0,0,0,0.157704492165949,0,0,0,0.000101602270282508,-0.224331369412258,0.023172324305547,0,0.143727045763315,-0.0131497274993958
XMR,0.0703083695043564,0.22764799145127,0.210999919656704,-0.0352781114866556,0,0,0,0.206992578668674,0,0.0991935608318991,0,0,0.0885332783861241,0,0.0897961404130043,0,0,0,-0.0663440230890991,0.0447348580267206
TRX,0,0,0.176414796799125,0.225349011817358,0,0,0.0375376852383993,0,0,0.0318852586969384,0,0,0.284079369425572,0.0696259136644006,0.0657160856668946,0,0,0,0,0
XLM,0,0,0.388515124850669,0.192371078320645,0,0,0,0.0132844418678286,0.0827562675300676,0.143643601588478,0,0.0027269181934485,0,0.0560083733248644,0,0,0,0,0,-0.0121440436531924
XTZ,0.176186852220669,0.718537994236451,0,-0.173319494858774,0,0,0,0.279954685703259,0.121210622552178,-0.251025462102096,0.0242515977879341,0,0.114810308837897,0,0.125159782946342,0,-0.0999774969796113,0,-0.0394303169826657,0
DASH,0,0.0959905454881569,0,0,0,0,0,0.155265572259547,-0.0876510562115282,0.160673585241943,0.0316126865038039,0,0,0.451480052086313,0,0,0,0,0.185698685590595,0.0554325289976019
BV010082.INDEX,0.0248879206260797,0.700125800004968,-0.327474915025541,0,0,0,0,-0.236079403029049,0,0,-0.134091901587469,0.348546529800002,0.0916315317494387,0,-0.723845660161128,0,0.116655471391041,0,0.708292914233167,0.128984995637193
CVIX.INDEX,0,0,-0.559716044119006,-0.0722257332281641,-0.309340582446129,0.274809658066539,-1.41887958990323,0,0,0,-0.650525675394115,0.495422463728692,0.279968755735767,1.07611314941729,0.493449902073809,0.327777289048469,0,0,-1.40407820370819,0
DXY.INDEX,0,0,-0.153779663395641,0,-0.00230042446157525,0,0,0.0798674463778077,0,0,0,0.0452501103517329,0.0424177025882034,0.00682193551627673,0,0,-0.00409499351536546,0,-0.0492862971616005,-0.0331322774715362
SPX.INDEX,0,0,0,-0.288879246235677,0,0,0,-0.12582321856073,0,0.0663323358225069,-0.224566056204535,0.0912146560085256,0.129434376512573,0.0718154713805644,0.0461570904885163,0.215169355025387,0.0110493249995481,0,0,-0.192317208900218
VIX.INDEX,0,0,0,-0.14629311316948,0.571170756545356,0,0.408422217141542,-0.805908043073707,0.693147042522537,-0.151895797815667,-0.628731615558026,0.182257438021831,0.518305502464335,-1.062530048549,0.369004850188482,0.570797186598533,0.259034245024188,0,-1.71329145894198,0
