,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.158650061648242,0,0,0.0483454759325749,0,0,0.144889003241225,0,0,0.126789755218537,0.0805228560300194,0.133627200719963,0.0335516834815563,0,0,0,0,0,0.0412626092595054
ETH,0.073500141804782,0,0,0.281170085647,0.0910931107788231,0,0,0.126463942205756,0,0,0.0504704848015443,0.239584395983666,0,0.0229302045071355,0,0,0,0,0,0.00780063085563561
XRP,0,0,0,0,0.0557689292478734,0,0,0.200363288924426,0.0391495022458282,0.0272703482371367,0.206594707073793,0.265319338047179,0,0.0696198755618968,0.0495445306455505,0,0.0628043083000943,0,0,-0.0109864799676005
BCH,-0.0748049952354257,0.347366622035196,0,0,0.234690584454783,0.348473079939015,0,-0.0692857530846923,0.0494733688677136,0.186141381985475,0,0.00876774238524495,0,0.035704915593661,-0.117979081699989,0.201496078772997,0,0,0,0
BSV,0,0,0,0.528456970608508,0,0,0,0,0.00981033732548982,0.138051232722764,0.304443885008608,-0.0000000000000000138777878078145,0,0.0605988228873542,0.153128129316571,0,0,0,0,-0.0593275440203963
LTC,0.0135119162896322,0.0663808544076934,0,0.100594241217634,0.0739111903532174,0,0.240904056312536,0.0978634097003268,0,0.0575135943854895,0.0668510109870205,0.0574121885115404,0.0898479261057673,0,0,0,0,0,0,-0.0304239786026728
EOS,0,0.352955628000436,0,0.0150725475979566,0,0.0578471155320854,0,0,0.0697437978110591,0.171237892534276,0.0682494488115926,0.0705329174414376,0.0946421529524055,-0.00000000000000000010842021724855,0,0,0,0,0,0
BNB,0.358580860247627,0,0,0.0349559360070795,0.0631453613003367,0.0781396377226632,0,0,0.131622760832202,0.0354275229064053,0,0,0,-0.000000000000000000433680868994202,0.250631712276767,0,0,0,0,0.0717353295697463
ADA,0.146089552446529,0.192781215222269,0,0,-0.0604720865357779,0,0,0,0,-0.0224449766923555,0.00264459225078762,0.0357867027413376,0.299312445137087,0.295874399419924,0.151248512277374,0,0,0,0,0
ETC,0,0,0,0,0,0.541127222020285,0.423709320993133,0,0,0,0,0,0,0.0419898734586198,0,0,0,0,0,0
XMR,0.0737699936648809,0.0307744996919093,0.134342536527465,0,0.0364912359602221,0,0.27221496172578,0.279265551991294,0,0,0,0.0856905734769111,0.0374731218115529,0,0,0,0,0,0,0.0472759577785155
TRX,0.0459137452886069,0,0.115547168656478,0.120446577810288,0,0.179373091679218,0,0.168182742989788,0.151007066116564,0.178175365286887,0,0,0.0197413038997524,0.0349996284965881,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0.116174217729117,0.0557949847176696,0.110146841646266,0.166346222343106,0,0.290500952247712,0,0,0.0526103343472285,0,0,0,0,-0.0115450912599444
XTZ,0,0.33533371435098,0.139514074212947,0,0,0.149162370901662,0.0488352285862157,0.204280318182871,-0.243405105681133,0.0201669061092918,0,0,0.257223184654728,0,0.078622373631282,0,0,0,0,0
DASH,0,0,0,0,0.140155122389288,0,0,0.249603064699424,0.0643841478524835,0,0,0.227202358559945,-0.097753226962104,0.235284641096204,0,0,0,0,0,0.0498917537405736
BV010082.INDEX,0.0703540934466907,0,0,-0.074964583206223,0.0942629754964718,0,-0.250581281044947,0,0,0,-0.00178222362075438,0.134905952429777,0.0556605428943107,0.0514008378752548,-0.201455207905856,0,0.0582816646279744,0,0,0.0623033102754639
CVIX.INDEX,0,0,-0.12660637922112,-0.389740362554597,-0.297014682487077,0,0,0.420785420830366,-0.0804127452182,0,0,0.135493519776281,0,0.434041436683129,0,-1.1624071412613,0,0,0.1680318269249,-0.10816446135935
DXY.INDEX,-0.017099823718726,0,0,0,0,-0.054455290723283,0,0,-0.0059441172002174,-0.00338207854285511,0,0.0414305167677352,0.0514997622531871,-0.0148650233922238,0,0,0.030805051619455,0,-0.213980284930911,-0.0523144217660635
SPX.INDEX,0,0,0,-0.318895660282822,0,0.477811239074174,0,0,0.126958628537119,-0.0453945689515159,-0.453272442657537,0,0,0.115438176351145,-0.0850459184556739,-0.0409700462838706,-0.0384753631163205,0,0,-0.135938341217942
VIX.INDEX,0.210913469982723,0,-0.310732729906272,-0.0444065860493736,0,0.437300923233701,0,-0.984869681684377,0.0764790698364732,0,0,0.434457096294405,0.387737902339351,-0.549115937646292,0,0,0,0,-1.45207013593499,0
