BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0.0016687322895483,0.05005815227886,0.0370744905209459,0,0,0.00663311944232857,0.0257813123214838,0,0.024948112242957,0,0.00396646245158389,0.719338017059858,0,0,0,0,0,0,0
0,0,0.0177573456478646,0,0.024100691183987,0.079736143304863,0,0.0941018848037448,0,0.000549476585593206,0.0618891361314306,0.0467841550783451,0.489801558960992,0.179895202161015,-0.0449770244025557,0,0,0,0,-0.0135210638324391
0,0.598555264628332,0,-0.409007312306781,-0.348058436713701,-0.0737469296270497,0.111484028270052,0,0.0463764604350187,0.485160019897515,-0.211640394334169,-0.345312204036976,0.389437844579906,0,0.126976405415878,0,0,0,0,0
0.459099158162412,0.0318238859134132,-0.157626466505344,0,0,-0.0599019610688271,4.33680868994202e-19,0,0,0.417002696420544,0.229521471447019,0.0383913282269146,0,0.18441087834268,-3.46944695195361e-18,0,0,0,0,0.107155681652401
0,0,0.0253057747320718,0.274326609180518,0,-0.158897274737329,0.12358828165813,0.467436521702416,-0.157427573390224,0,-0.00591089560967664,0.048157921218707,0,-0.214353035779732,0.0683464262312561,0,0.499821756453719,0,0,-0.115870846095105
0,0.287702406681567,0.0506353998969105,-0.0336191797281154,0,0,0.152387357379863,0.280509769886008,0.0910710756141898,0.313156614352886,0,-0.106871625440571,0,-0.0615627782952892,0.180367322958207,0,0,0,0,0.0661485519559538
0,0,0.037356481997609,0.25305967985044,-0.0413147994460208,0.149534978379337,0,0.0804425588779257,0.381758955251199,0,0,0,0,0,0,0,-0.0175650615246905,0,0,0
0,0.557891990086002,0.0403224993000443,0,0,0,0,0,0.151246072328585,0.0784587063389388,0.000267592591233524,0,0,0,0.155562044191014,0,0,0,0,-0.0277195364216113
0,0,0.071953906305163,0.112666253334555,0,0.190953484389558,0.144455686899878,0.246100779516747,0,0.0915583028771799,0.0826390012174165,0.150032825314569,0,0.216786883900891,-0.0826033537181846,0,0,0,0,-0.0884185581411162
0.505048559970925,0.121125632098984,0.000853775754062274,0.107086735454194,0,0.318532196999798,0,0,6.93889390390723e-18,0,0.0371584089569423,-0.0139165087755296,0,0,0,0,0,0,0,0
0,0,-0.0751821493530531,0.0662611762072049,0,0,0,0.206676225241865,0,0,0,-0.0306378433646939,0,0.0697298020382972,0.107132452568491,0,0,0,0,-0.0400767550726447
0,0,0,-1.08372933795514,0,-0.219501971316475,0,0,1.54980787567721,0,0.173466065163495,0,0,0.549065888723626,0,0,0,0,0,-0.0430990395632651
0.75408084570481,0.0443379345318033,0.0270571394319426,0,0,0,0.0370705149049167,0.0107315209950822,0.013022678139535,0,0,0,0,0,0,0,0,0,0,0
0.24326492563653,0,-0.105693802263887,0,0.000574401455544583,0,0.0182688516528711,0.414094058143616,0,0.115586121155408,0,-0.0131965833405398,0,0,0.284523680709053,0,-0.111536409976946,0,0,0
0,0,0.398821500949048,0.329660163498364,0.620734932657925,0.24903913326814,-1.19432862379166,0.721340678794598,0,0,-0.351336579517504,-3.46944695195361e-18,0,0.279855189399937,0,0,0,0,0,0.631161093225844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0626365159580816,0,0,0,0.114360619466813,0.0465243650201971,0,-0.0520706749463154,-0.0427309492557439,0,-0.135884392023549,0.00728924914938834,0,0,-0.0849716294392775,0,0,0,0,0.0161636858152219
-0.016319347799407,0.0255047306785003,-0.010640368976653,4.33680868994202e-19,-0.00711385426396819,-0.0179387539172238,0,0,0.0197115120156026,0.0139302481754984,0.00237760555939643,-0.00787994170989103,0,0.00166304264093507,-0.000131269018704781,0,0.107697568228112,0,0,-0.0073128614797605
0,0,0.00279566371482785,0.028954433682325,0,0,0,0,-0.02388864089318,0,-0.00124971349617592,0.0201444578242997,0,0,-0.00681492014889777,0,-0.0399106606113738,0,0,-0.0895918062754515
0,0,-0.11211296150838,0.619518767834514,0.0428346798575124,0,0.109421432274983,0,-0.157541059590585,-0.382687509936457,-0.266701514426877,0.113221936384366,0,0.096892174321389,0.0300045626304328,0,0,0,-3.81808177769962,0
