BTC,ETH,BNB,DOT,ADA,XRP,LTC,LINK,BCH,XLM,UNI,DOGE,WBTC,ATOM,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
0,0,0.00719619890950434,0,0,0,0,0,-2.16840434497101e-19,0,0.0206780794786599,0.0162520809517341,0.949929548980916,0.00650529043407704,0,0,0,0,0,0
0,0,0.0153672522347766,0,0.0465075230572413,0.0746921070752815,0.0337051815134755,0.12060403185174,0.043608739615139,0,0.0612954317812235,-0.0366578716435624,0.372837340445383,0.107618271625714,-0.0385950416602858,0,0,0,0,-0.0593182039589825
0.223485224573943,0.707131228473656,0,0,0,0.106436177978978,0.287462379871358,-0.221745159101663,0,0.122009080503938,-0.497537394152459,0.0579978370656125,0,-0.0583599452753351,0.0889773480754252,0,0,0,0,0.0569812271588692
0.220518122764348,0,0,0,0,-0.02786759272651,0,0,0,0.369549246315604,0.296026368539973,-0.0304564175537502,0,0.171812896191333,-0.0754050635732827,0,-0.282028991118435,0,0,0.000732207273935009
0,0,0.00958282597660391,0.502884818120114,0,-0.197179177007502,0.204825130696977,0,0,0.0455339535654515,-0.0728964236495203,0.272157119200131,0,-0.0925690263257186,0.157135856787472,0,0.921369470693945,0,0,-0.192548640950625
0,0.059199713390593,0.110283108418964,-3.46944695195361e-18,-0.123850263118429,0,0.115546582424165,0,0.19176182833431,0.54721175027572,0.108404017730713,0.00967031931659597,0,-0.0817734657053532,0.152097664041299,0,0,0,0,0.0897358856860186
0,0.19905596052695,0.0392382928223784,0.172605716920294,0,0.187315458073858,0,0.0969297164436858,0.067954561531707,0.134823252423654,0.0474128455652195,-0.0952955383620785,0.0667212594384902,0,-0.0116023575002346,0,-0.237845531748317,0,0,0
-0.119700424581571,0.306903746348551,0,0,0,0,0.046948701430647,0,0.447527394284366,0,0.122664774181931,-0.0423709138318942,0,0.155942700834029,0.116912779472364,0,0,0,0,-0.0478533947603734
0,0.0699800469992102,0.0134006852611478,0,0,0,0.300370559947857,0.419032496166931,0,0.186515625450264,0,0.00331363470765604,0,0,-0.0408525782941264,0,0,0,0,0
0,0.255789795965212,0.0284929922696646,0,0.154729459352272,0,0.344498560313893,0.040491114577396,0,0,-0.00436259626243724,0.0780697306043316,0,0.0706438935926799,0.0296444910333074,0,0,0,0,-0.0129668910703838
0,0.437347082896729,-0.105287973524606,0.18373455659078,0,0.223204437966284,0.265256402205682,-0.0578223167718241,0,-0.285452739560737,0,0,0,0.0470359127196284,0.0742106596439085,0,0,0,0,-0.142636613012651
0.59105508328727,0,-0.149063872833903,-0.137007716193877,0,0.190029625378942,-0.289863853920973,0.209622496698811,-0.271424825900668,0.337506134207671,0.03919881332138,0,0,-0.277987379178069,0,0,-0.684609069509741,0,0,-0.078503448646354
0.780648207291632,0.0528311725953067,0.0141004327801363,0,-0.00566750092450047,0,0.0500979998937643,0,0.00570493425219832,0,0,0.00198152486316717,0,0,0.00389852775880616,0,0,0,0,0
0.231185892890071,0.0766471911249551,-0.00267231611822444,0,0.204986698444001,0,0,0.0939955038757235,0,0.143374627982156,-0.0496769842481986,0,0,0,0.0374127465540458,0,-0.698877193789466,0,0,0
0,0,0.48271689446538,0,0.404109496111235,0.0600918131609052,-1.39082722610704,0.633036439277016,0,0.682610108119019,0,-0.099892660949256,0,0,0,0,0,0,0,0.382143334143155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0840903923435806,0,0,0,0.0930718859990565,0.0158736868551664,-0.0746645613278136,-0.0489481452835202,0,0.0647169645743354,0,-0.0264719817354608,0,0,-0.122306299766193,0,0,0,0,0.0706305797808928
0,0,-0.00664633044928712,0.014646697037425,-0.00586998573516637,-0.0050037188840412,0,0,0,0,-0.000905770297643949,0.00832378949196007,0,0.00366131991757092,-0.0101179883725437,0,0.0614738999253625,0,0,0.00558091133574225
0,0,0,0.0373471257407602,0,0,0,0,0,0,0,0.00919605588093871,0,0,-0.00793277915500404,0,-0.0235661939343162,0,0,-0.0839277751162095
0,0,-0.0559186225507169,0.537577591025338,0.105267853836666,0,0,-0.0657824289722243,0,-0.169567532728882,-0.296792990913807,0.0334809506697535,0,0,0,0,0,0,-3.4449287171378,0
