date,name,lambda
2015-02-01,DGB,0.00317852476194402
2015-02-02,DGB,0.00115044233498112
2015-02-03,DGB,0.00134471327809846
2015-02-04,DGB,0.00247531386141046
2015-02-05,DGB,0.00249234500839108
2015-02-06,LTC,0
2015-02-07,LTC,0.00261779660177609
2015-02-08,LTC,0.00170380126782536
2015-02-09,DGB,0.00224141632993276
2015-02-10,LTC,0.00232410811937467
2015-02-11,BTC,0.00156288896609198
2015-02-12,LTC,0.00235910619766977
2015-02-13,DGB,0.000935722111976797
2015-02-14,LTC,0.00145357848788144
2015-02-15,DGB,0.00107373043063526
2015-02-16,LTC,0.00160783120061828
2015-02-17,BTC,0
2015-02-18,LTC,0.00385040307323256
2015-02-19,DGB,0.00286443589409149
2015-02-20,DGB,0.00203281961499996
2015-02-21,DGB,0.00253114880361959
2015-02-22,DGB,0.00111106940678812
2015-02-23,BTC,0.000977654508239161
2015-02-24,XLM,0.00180439060774988
2015-02-25,DGB,0.00179357620410335
2015-02-26,XLM,0.00311184852557063
2015-02-27,LTC,0.00350838073422702
2015-02-28,LTC,0.00156022501240734
2015-03-01,DASH,0.00295647843097422
2015-03-02,LTC,0.00498073402653318
2015-03-03,LTC,0.00186441687609564
2015-03-04,XRP,0.00180849108025117
2015-03-05,LTC,0.00466006537466638
2015-03-06,LTC,0.0045248727888361
2015-03-07,XLM,0.00440762801992238
2015-03-08,XLM,0.00439032512465649
2015-03-09,XLM,0.00267182394109808
2015-03-10,XLM,0.000607417251534557
2015-03-11,XLM,0.00241680577245041
2015-03-12,XLM,0.00246146702826448
2015-03-13,XLM,0.00133189513252682
2015-03-14,DASH,0.000582724220770145
2015-03-15,XMR,0.0015718137674142
2015-03-16,XLM,0.00416181184687569
2015-03-17,DASH,0.000591486576653934
2015-03-18,LTC,0.00323447372529511
2015-03-19,LTC,0.000488176735980498
2015-03-20,DOGE,0.00252014135300038
2015-03-21,DGB,0.00105320225879914
2015-03-22,DGB,0.00115042175582872
2015-03-23,DOGE,0.00320804205726726
2015-03-24,DGB,0.00160780597055939
2015-03-25,XRP,0.000757969455880953
2015-03-26,LTC,0.00161814940530292
2015-03-27,XRP,0
2015-03-28,XRP,0.00162365987492264
2015-03-29,XRP,6.3395462369043e-05
2015-03-30,XLM,0.00213199601434729
2015-03-31,XLM,0.00338011502154767
2015-04-01,XLM,0.00190207060169395
2015-04-02,DOGE,0
2015-04-03,DOGE,0
2015-04-04,DGB,0.00452562605662134
2015-04-05,XLM,0.0024776187967438
2015-04-06,XLM,0.00392283341318593
2015-04-07,XRP,0.000630434556730661
2015-04-08,BTC,0.00209427010946536
2015-04-09,XEM,0.00285265640872568
2015-04-10,XLM,0.00157568322873294
2015-04-11,DOGE,0.00240294002691223
2015-04-12,DASH,0.00286731279909993
2015-04-13,DASH,0.00352379873314058
2015-04-14,XLM,0.00162040189845275
2015-04-15,XMR,0.00043863558142807
2015-04-16,XRP,0.00414266988625312
2015-04-17,XRP,0.00356439198363852
2015-04-18,XEM,0.00341367648931414
2015-04-19,XLM,0.0016852436702786
2015-04-20,XEM,0.00220304416373405
2015-04-21,XLM,0.00173620858893788
2015-04-22,XEM,0.00161253388403032
2015-04-23,XEM,0.00197211379951458
2015-04-24,XEM,0.00196492569311693
2015-04-25,DGB,0.00149702873819647
2015-04-26,XEM,0.0019852496642872
