date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,OKB,VET,DOT,WBTC,CEL,THETA,SNX,AAVE,UNI,AVAX,LUNA,FIL,SOL,MATIC,ICP
2015-02-19,1.807972,3.557374,11.821312,3.81882,0.623005,2.196466,6.988732,23.838956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,1.175511,1.412349,11.744603,2.304841,0.622963,2.250608,7.309393,25.933062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,1.175511,1.412349,11.744603,1.881775,0.623007,2.636075,6.547875,22.761579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,1.175511,3.193921,11.744603,6.194141,1.196376,2.506464,6.547875,37.259822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,1.833881,1.416973,12.399722,6.19431,1.196406,4.474343,9.397737,34.419573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,1.21773,1.226258,11.744603,6.811774,1.169488,4.474337,5.94282,25.14329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,1.22445,1.226258,10.545949,1.675016,1.16949,4.341915,8.917832,34.216658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,1.216889,1.364756,10.833051,2.13914,0.940922,2.578449,9.181109,2.840695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,1.216889,1.070284,10.833051,4.667678,0.94094,2.682436,8.801116,2.626061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,1.241978,1.273102,12.237173,4.620932,0.940944,2.682436,1.536931,11.815546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,1.132283,1.273102,10.833051,1.890622,0.94093,4.092136,3.898372,10.23394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,1.132283,1.173635,10.833051,1.708128,0.940936,2.59796,1.382019,10.233999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,1.132283,2.937961,11.830465,2.152013,0.932763,1.983282,7.237067,7.439702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,1.17123,2.878844,10.417232,0.959811,0.900208,1.617101,1.132422,8.93138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,1.17123,2.66587,10.417232,1.708173,0.688662,1.617128,1.132422,7.744482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,1.17123,2.585471,10.417232,0.95982,0.688687,1.617145,1.132422,9.175862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,1.17123,2.66587,3.578282,5.4846,0.733529,1.617113,1.419125,9.175893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,1.169903,3.214309,3.578282,2.906213,0.657437,1.617123,1.521414,10.444258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,1.170372,3.693344,5.077059,5.377607,0.657917,0.99203,1.503488,11.874226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,1.170372,2.761278,4.349173,8.607681,1.369581,1.649116,1.503488,5.253455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,1.170372,3.214309,4.925915,5.000036,1.088437,1.649117,1.97731,5.253456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,1.170372,3.214309,5.074416,5.977202,1.147835,1.714172,1.967263,3.94803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,1.170372,2.583647,4.346534,6.652886,1.170515,1.714172,1.97731,3.948047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,1.190155,3.801608,1.797831,4.844815,1.147818,10.448375,1.97731,2.858167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,1.149959,2.483624,1.797928,5.155089,1.147822,1.901868,2.961547,2.85813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,1.024035,2.239933,1.798004,4.844766,1.147816,1.901868,3.491258,2.62635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,1.103383,2.239933,1.797951,5.995183,1.161874,10.448375,3.465141,21.435739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,1.194667,2.503842,3.579838,5.430188,0.659456,2.419875,1.887262,4.336548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,1.224728,0.995735,4.362847,1.794643,0.659466,4.640208,2.709593,4.112859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,1.111258,0.995346,3.893546,1.588199,1.787813,2.419875,2.709593,3.322275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,1.074343,6.888702,2.596754,1.588398,1.212846,3.374447,2.607521,21.664576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,1.172206,8.763434,2.716323,1.588396,1.212819,3.374447,1.851644,21.663953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,0.955503,7.180502,2.170579,1.588397,1.212614,3.374447,3.422642,21.55034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,0.958881,6.717622,2.200582,1.588394,1.074436,3.637166,2.020947,21.550101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,0.958881,9.322713,2.301894,1.596884,1.039065,3.637166,1.997865,10.372787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,0.958881,6.952985,6.168582,1.498984,1.039047,3.06983,2.002901,2.760585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,0.958881,11.029259,2.25506,1.596874,1.041973,3.096493,2.002901,2.76059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,1.117123,5.97767,5.544172,1.596875,1.041948,4.079842,2.002011,11.732937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,1.34101,8.921379,8.905532,1.48479,1.669378,4.630026,1.827848,23.995007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,1.34101,2.846732,1.598811,5.100818,2.196387,4.41089,1.827848,13.319927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,1.299954,2.846732,1.53162,4.402347,2.196311,5.364662,1.827848,10.233957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,1.278285,2.854397,1.689666,6.144595,2.502616,8.883858,1.908403,9.937669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,1.269885,3.168323,1.88848,1.794294,2.614031,5.838171,1.834308,22.266738,0.086534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,1.301614,3.168323,1.888438,2.496849,2.6142,5.838171,1.972339,25.771757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,1.974057,2.886616,1.735653,2.965806,2.418721,4.649768,2.189407,15.371561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,1.386282,3.934457,1.679613,5.911341,2.128679,5.016663,2.189407,5.814541,5.874808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,1.360742,3.654399,1.679607,5.840623,1.185648,5.016663,2.15591,5.868722,3.252118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,1.908639,7.761429,1.679604,5.840605,2.163307,5.118847,3.053041,20.821175,12.346994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,2.031468,3.654399,1.679612,4.58619,1.737257,4.685834,3.505314,4.723991,12.893501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,1.236509,3.70053,1.675675,4.428076,2.61229,7.189949,3.505314,5.814588,13.26764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,1.181104,3.873999,2.252803,4.860064,1.629307,7.189949,4.094473,15.650273,10.02348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,1.384445,3.033269,2.495057,3.216777,2.781,7.189949,3.996534,6.283936,8.561061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,1.438276,3.033269,1.824976,3.216773,2.290278,7.189949,3.768117,5.408521,10.149815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,1.280676,3.529312,1.94074,3.216771,2.127046,7.249815,3.435343,5.408596,10.162163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,1.182549,3.160461,1.803968,5.011386,2.127039,7.135664,3.435343,5.408522,9.829251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,1.30869,3.160461,1.746862,2.790978,1.952161,6.95749,4.39283,5.408546,13.165605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,1.182549,3.461199,1.778039,2.18707,1.427797,1.678416,3.752733,5.408546,7.857505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,1.210985,3.674761,1.792319,2.187078,1.972665,1.678416,3.752733,5.408546,13.987887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,1.236548,3.818398,1.746819,2.790972,1.437125,2.352743,3.733608,4.231371,17.878688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,1.191338,3.747245,1.792432,4.587814,2.125631,2.971752,3.991374,7.22633,17.878984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,1.338952,3.620439,1.815307,2.771125,3.903458,2.971752,3.771877,11.251523,16.452133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,1.263659,3.521268,1.913494,4.587835,1.478049,4.508541,5.630899,8.894414,18.611741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,1.160057,3.521268,1.913511,2.311081,5.091881,4.761787,3.861428,5.827648,13.900627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,1.089751,3.10062,1.807593,2.311083,4.402403,3.459085,3.861428,8.081219,13.633674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,1.2439,3.10062,1.801364,2.894583,3.665126,2.067109,3.861428,7.824327,13.631475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,1.09767,3.885426,1.801331,2.31108,2.36333,2.067109,3.861428,9.767282,16.468595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,1.2439,3.593887,1.884865,1.471105,4.435522,2.204361,3.992306,1.081024,21.545408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,1.239308,3.523489,2.173771,1.474423,2.206092,1.948674,3.919804,7.630951,16.632024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,1.160057,3.5006,2.243721,1.454406,1.429415,1.948674,8.231288,3.265273,25.592284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,1.160057,7.686188,2.243713,1.454406,1.429415,6.451716,10.65236,3.265273,23.998891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,1.09037,4.893646,2.173762,1.454406,2.65628,6.559332,10.65236,3.887961,20.571882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,1.239308,3.329655,1.388974,1.454406,1.429415,2.393565,10.65236,4.072938,24.659218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,1.09767,7.384602,2.263733,1.454406,2.436281,4.551879,10.65236,4.308804,21.606376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,1.537498,3.820974,2.081131,0.881718,1.04305,4.038536,11.49111,3.504581,21.956571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,0.980412,7.05626,2.330217,0.881718,0.682206,4.266454,12.088547,3.136713,22.148023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,0.980412,3.017769,2.330197,2.044777,1.946941,2.393565,12.743762,2.991856,20.974566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06,1.081053,4.078486,2.330218,2.044777,1.048624,3.542079,14.573643,2.994588,21.666762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,1.078438,1.585883,2.081193,2.077299,1.10078,3.370313,11.247417,2.991267,21.956499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,1.081053,1.606753,2.370419,2.077299,1.161449,3.375474,11.247417,2.930729,19.856761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,1.078438,3.955294,2.371761,1.997483,0.935437,3.247379,13.522448,7.941624,17.89044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,1.081053,3.955294,2.821351,8.766585,0.935437,2.644012,17.743561,7.942336,17.027358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11,1.078921,3.736918,1.788955,1.997483,0.905891,2.643977,11.770857,10.050138,17.030378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12,0.981371,2.226536,2.192461,8.07796,1.340982,2.847701,1.311421,5.062613,22.510908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,0.949406,2.808167,2.192443,2.532246,0.79687,2.729841,7.86384,6.623813,20.699065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,0.949406,4.363504,2.069629,2.595263,0.94912,2.756068,1.316717,4.353762,20.591625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,1.682721,4.363504,1.965336,2.795263,0.796851,1.885486,3.967921,1.825132,16.630526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16,1.354469,3.711814,1.985718,3.158619,0.814642,1.885475,6.660712,0.690785,20.495932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
