date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,OKB,VET,DOT,WBTC,CEL,THETA,SNX,AAVE,UNI,AVAX,LUNA,FIL,SOL,MATIC,ICP
2015-02-11,-0.025368,-0.067339,-0.079557,-0.067075,-0.039858,-0.032737,-0.108483,-0.106769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,-0.025368,-0.066776,-0.07817,-0.067661,-0.039849,-0.037421,-0.108483,-0.122421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,-0.024168,-0.066392,-0.076957,-0.067661,-0.040063,-0.040762,-0.10032,-0.117882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14,-0.024168,-0.066392,-0.076957,-0.067786,-0.03987,-0.059919,-0.10032,-0.120887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,-0.024168,-0.068907,-0.078521,-0.067661,-0.039659,-0.059919,-0.096732,-0.146624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,-0.024168,-0.069033,-0.077219,-0.067075,-0.03987,-0.05992,-0.106406,-0.140888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-17,-0.024168,-0.069056,-0.076102,-0.067482,-0.034788,-0.05992,-0.086675,-0.205835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-18,-0.020738,-0.068111,-0.073743,-0.067482,-0.034786,-0.060015,-0.109441,-0.205832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-19,-0.020695,-0.068892,-0.07354,-0.064814,-0.034787,-0.058402,-0.092703,-0.18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-20,-0.022212,-0.045588,-0.073686,-0.067075,-0.034789,-0.057556,-0.08632,-0.187735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-21,-0.022212,-0.045588,-0.073686,-0.061492,-0.034787,-0.060152,-0.087105,-0.190813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-22,-0.022212,-0.039459,-0.073686,-0.064202,-0.02309,-0.062029,-0.087105,-0.18564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,-0.020727,-0.044227,-0.07226,-0.064203,-0.02309,-0.066013,-0.084145,-0.187927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,-0.022707,-0.045791,-0.073686,-0.064526,-0.023346,-0.066014,-0.087849,-0.188057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,-0.020658,-0.045791,-0.074535,-0.06287,-0.023345,-0.065268,-0.087312,-0.187892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,-0.020865,-0.043545,-0.073867,-0.057481,-0.022379,-0.066298,-0.086094,-0.190658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,-0.020865,-0.042552,-0.073867,-0.061863,-0.022378,-0.061822,-0.086225,-0.186827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,-0.018935,-0.039411,-0.072749,-0.063379,-0.022379,-0.061822,-0.109443,-0.169492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,-0.01899,-0.039411,-0.073867,-0.060319,-0.022379,-0.0689,-0.099946,-0.174788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,-0.01899,-0.042261,-0.073867,-0.069092,-0.022378,-0.064071,-0.060615,-0.174788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,-0.01899,-0.053459,-0.072852,-0.060679,-0.023163,-0.0631,-0.072717,-0.182499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,-0.019432,-0.06032,-0.074876,-0.072743,-0.02302,-0.0629,-0.060132,-0.176495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,-0.019432,-0.06182,-0.074876,-0.069093,-0.030778,-0.0629,-0.060132,-0.177789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,-0.019432,-0.063146,-0.074876,-0.072743,-0.030778,-0.062901,-0.060132,-0.178656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,-0.019432,-0.06182,-0.061249,-0.060775,-0.030768,-0.0629,-0.055596,-0.178656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,-0.019352,-0.056527,-0.061249,-0.060731,-0.03234,-0.0629,-0.056205,-0.174138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,-0.01938,-0.055957,-0.058755,-0.060592,-0.032162,-0.058389,-0.05758,-0.156067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,-0.01938,-0.051306,-0.059343,-0.061725,-0.029419,-0.071867,-0.05758,-0.149317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,-0.01938,-0.056527,-0.059559,-0.062462,-0.029815,-0.071868,-0.07079,-0.149317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,-0.01938,-0.056527,-0.059279,-0.062047,-0.030955,-0.069851,-0.070059,-0.177224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,-0.01938,-0.055804,-0.05949,-0.062523,-0.02926,-0.069851,-0.07079,-0.177227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,-0.022255,-0.055971,-0.059981,-0.059466,-0.030955,-0.052327,-0.07079,-0.17197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,-0.022851,-0.058935,-0.059982,-0.059221,-0.030955,-0.064213,-0.060868,-0.17197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,-0.025436,-0.059189,-0.059982,-0.059466,-0.030955,-0.064213,-0.059468,-0.179067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,-0.022729,-0.059189,-0.059982,-0.060123,-0.030036,-0.052327,-0.059556,-0.176608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,-0.022142,-0.062508,-0.044856,-0.059986,-0.029008,-0.051714,-0.066311,-0.181493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,-0.022781,-0.056152,-0.045594,-0.064147,-0.029007,-0.050834,-0.061533,-0.180329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,-0.020695,-0.056338,-0.047306,-0.064193,-0.028596,-0.051714,-0.061533,-0.176937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,-0.020299,-0.063489,-0.039157,-0.063944,-0.028212,-0.04748,-0.05672,-0.177977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,-0.021758,-0.061237,-0.036519,-0.063944,-0.028212,-0.04748,-0.058418,-0.177974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,-0.025918,-0.063022,-0.039566,-0.063944,-0.028213,-0.04748,-0.052837,-0.177013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,-0.025649,-0.062585,-0.03998,-0.063944,-0.028365,-0.047448,-0.049308,-0.177012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,-0.025649,-0.062801,-0.037014,-0.063877,-0.028273,-0.047448,-0.049249,-0.154907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,-0.025649,-0.063234,-0.036984,-0.063826,-0.028273,-0.060443,-0.04932,-0.168677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,-0.025649,-0.064267,-0.037041,-0.063878,-0.02827,-0.060745,-0.04932,-0.168679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,-0.024083,-0.065736,-0.03763,-0.063878,-0.02827,-0.056041,-0.049319,-0.167546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,-0.021689,-0.062999,-0.036961,-0.064318,-0.022954,-0.07191,-0.057909,-0.149397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,-0.021689,-0.066883,-0.027895,-0.059786,-0.02255,-0.069127,-0.057909,-0.159168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,-0.013784,-0.066883,-0.027381,-0.060448,-0.02255,-0.066248,-0.057909,-0.156749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,-0.014157,-0.066845,-0.0255,-0.059116,-0.023143,-0.075447,-0.06212,-0.176077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,-0.014307,-0.066883,-0.0255,-0.06674,-0.022716,-0.068179,-0.063145,-0.151217,-0.003204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,-0.013752,-0.066883,-0.0255,-0.061391,-0.022716,-0.068179,-0.06212,-0.151023,-0.000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,-0.013424,-0.066271,-0.024456,-0.06194,-0.02249,-0.068441,-0.066348,-0.156058,-0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,-0.01278,-0.06472,-0.023348,-0.055482,-0.022476,-0.068179,-0.066348,-0.148558,-0.044493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,-0.013306,-0.061944,-0.023348,-0.055679,-0.023646,-0.068179,-0.078818,-0.150186,-0.047883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,-0.012435,-0.05845,-0.023348,-0.055679,-0.022422,-0.068179,-0.068935,-0.139702,-0.07528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,-0.012507,-0.061944,-0.023348,-0.058322,-0.024407,-0.068441,-0.068821,-0.145179,-0.076535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,-0.013635,-0.061809,-0.023345,-0.057706,-0.020608,-0.079619,-0.068821,-0.148558,-0.07673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,-0.014187,-0.062045,-0.021994,-0.053951,-0.021119,-0.079619,-0.065478,-0.145403,-0.08648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,-0.013208,-0.059869,-0.022342,-0.056592,-0.020209,-0.079619,-0.065378,-0.148558,-0.083413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,-0.012784,-0.059869,-0.021524,-0.056592,-0.020453,-0.079619,-0.066883,-0.145179,-0.088961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,-0.013947,-0.061358,-0.021373,-0.056592,-0.025847,-0.082143,-0.066972,-0.14518,-0.088984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,-0.014108,-0.065276,-0.022014,-0.055641,-0.025847,-0.082761,-0.066972,-0.145179,-0.088124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,-0.012673,-0.065276,-0.024197,-0.059755,-0.025781,-0.084254,-0.065409,-0.145179,-0.081115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,-0.014108,-0.06284,-0.024016,-0.064175,-0.026905,-0.062491,-0.06696,-0.145179,-0.083674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,-0.01406,-0.062987,-0.023962,-0.064175,-0.025232,-0.062491,-0.06696,-0.145179,-0.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,-0.014343,-0.063839,-0.024198,-0.059755,-0.026279,-0.058587,-0.067225,-0.130624,-0.100115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,-0.013377,-0.066244,-0.023962,-0.058595,-0.024442,-0.059156,-0.063867,-0.098937,-0.100093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,-0.012404,-0.064324,-0.021209,-0.059631,-0.023281,-0.059156,-0.066919,-0.087638,-0.100128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,-0.012746,-0.063223,-0.021097,-0.058595,-0.025371,-0.055926,-0.072172,-0.087873,-0.098564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,-0.014167,-0.063223,-0.021097,-0.067166,-0.021881,-0.056512,-0.080832,-0.092382,-0.101812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,-0.015187,-0.066591,-0.021165,-0.067166,-0.022974,-0.058508,-0.080832,-0.089247,-0.101733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,-0.014454,-0.066591,-0.024013,-0.064527,-0.023358,-0.062822,-0.080832,-0.089607,-0.101718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,-0.015215,-0.064474,-0.024013,-0.067166,-0.024398,-0.062822,-0.080832,-0.08784,-0.100693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,-0.014454,-0.063946,-0.024251,-0.063556,-0.022371,-0.0607,-0.084481,-0.107141,-0.098902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,-0.014392,-0.063637,-0.024157,-0.064659,-0.024505,-0.064791,-0.081123,-0.092717,-0.100447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,-0.014167,-0.063091,-0.023919,-0.063646,-0.02757,-0.064791,-0.086295,-0.082745,-0.097686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,-0.014167,-0.056081,-0.023919,-0.063646,-0.02757,-0.061397,-0.082969,-0.082745,-0.097875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,-0.015235,-0.060316,-0.024157,-0.063646,-0.025691,-0.061482,-0.082969,-0.080599,-0.100282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,-0.014392,-0.060772,-0.025602,-0.063646,-0.02757,-0.062194,-0.082969,-0.080193,-0.097418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,-0.015215,-0.059489,-0.023937,-0.063646,-0.028132,-0.061715,-0.082969,-0.078988,-0.09937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,-0.014051,-0.063737,-0.025308,-0.041735,-0.031165,-0.063558,-0.083371,-0.079668,-0.104376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,-0.016177,-0.059568,-0.024027,-0.041735,-0.033833,-0.062997,-0.083481,-0.079484,-0.10421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,-0.016177,-0.046239,-0.024027,-0.059705,-0.030921,-0.062194,-0.082295,-0.078921,-0.103565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06,-0.014037,-0.044083,-0.024027,-0.059705,-0.031651,-0.060192,-0.081612,-0.078922,-0.102885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,-0.014046,-0.049564,-0.022621,-0.06075,-0.027917,-0.061322,-0.083201,-0.078921,-0.104375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,-0.014037,-0.049363,-0.019044,-0.06075,-0.027618,-0.061642,-0.083201,-0.079108,-0.103083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,-0.014046,-0.046709,-0.01907,-0.061054,-0.028985,-0.060494,-0.081464,-0.071231,-0.101468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,-0.014037,-0.046709,-0.019684,-0.065074,-0.028985,-0.061811,-0.079267,-0.071231,-0.100818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
