date,name,lambda
2015-02-01,DOGE,0.14498822343513
2015-02-02,DOGE,0.15579557938513
2015-02-03,DOGE,0.152716260299514
2015-02-04,DOGE,0.156803403862511
2015-02-05,DOGE,0.169777810692513
2015-02-06,XMR,0.0344968110418168
2015-02-07,XMR,0.0303654901517097
2015-02-08,DASH,0.0212958193152031
2015-02-09,DOGE,0.0521947084472734
2015-02-10,XMR,0.0329751515723834
2015-02-11,XMR,0.0445760249169829
2015-02-12,XMR,0.0543730518168078
2015-02-13,DASH,0.0413137291677533
2015-02-14,DASH,0.0187545359897592
2015-02-15,XMR,0.038252128705788
2015-02-16,XMR,0.0190011136274032
2015-02-17,XMR,0.077460547917505
2015-02-18,DGB,0.0450539908798275
2015-02-19,XRP,0.0165207275513839
2015-02-20,XRP,0.0503491918870411
2015-02-21,XRP,0.0506915615188042
2015-02-22,BTC,0.0343545606579637
2015-02-23,XRP,0.0452546246303653
2015-02-24,XRP,0.0233999219074975
2015-02-25,XRP,0.0270304800053618
2015-02-26,XRP,0.0240113566399146
2015-02-27,DGB,0.0272733217936143
2015-02-28,BTC,0.0162665855531549
2015-03-01,BTC,0.0297094553732443
2015-03-02,BTC,0.0275318354510685
2015-03-03,DOGE,0.0807555028663039
2015-03-04,XMR,0.123140232326056
2015-03-05,XMR,0.123045912627416
2015-03-06,XMR,0.122083255487977
2015-03-07,XMR,0.0481893028224953
2015-03-08,XMR,0.0438268102327595
2015-03-09,XMR,0.046064964051515
2015-03-10,DASH,0.0889235666731052
2015-03-11,DASH,0.0844713427264546
2015-03-12,DASH,0.0820232340612561
2015-03-13,DASH,0.0888827952901071
2015-03-14,DGB,0.0314195567477646
2015-03-15,DASH,0.0421658199070173
2015-03-16,BTC,0.0692329324069925
2015-03-17,LTC,0.0201975429244304
2015-03-18,DOGE,0.0276194752053687
2015-03-19,DOGE,0.0292568877739432
2015-03-20,XRP,0.0293253285113124
2015-03-21,BTC,0.01189543313235
2015-03-22,XMR,0.0161602713800731
2015-03-23,BTC,0.0298467213899269
2015-03-24,BTC,0.0455325397835882
2015-03-25,BTC,0.0374300087928639
2015-03-26,DGB,0.0482447072385003
2015-03-27,DGB,0.0488671569762928
2015-03-28,XMR,0.0164053425215812
2015-03-29,XMR,0.0438325069360058
2015-03-30,XMR,0.0407556997866602
2015-03-31,XMR,0.0412745188777083
2015-04-01,XMR,0.0294837303472274
2015-04-02,XMR,0.0317368534882379
2015-04-03,XEM,0.0823842649670335
