date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,OKB,VET,DOT,WBTC,CEL,THETA,SNX,AAVE,UNI,AVAX,LUNA,FIL,SOL,MATIC,ICP
2015-02-22,-0.044533,-0.165625,-0.058461,-0.120789,-0.041385,-0.094232,-0.040416,-0.292605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-23,-0.001927,0.005152,-0.059615,-0.077587,-0.024571,-0.038338,-0.057604,-0.016251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-24,-0.015322,0.000341,-0.069875,-0.06699,-0.014185,-0.087058,-0.091868,-0.182842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-25,-0.006526,-0.036792,-0.108434,-0.08105,-0.030574,-0.118717,-0.065584,-0.171371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-26,-0.017978,-0.052519,-0.071773,-0.045699,-0.035161,-0.061627,-0.066476,-0.227079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,0.013713,-0.016008,-0.033284,0.005322,0.011396,0.008564,-0.015046,-0.148078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,-0.001818,-0.02747,-0.13024,-0.111308,-0.01606,-0.12445,-0.102078,-0.12594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,-0.010047,-0.073051,-0.074298,-0.092003,-0.028379,-0.039921,-0.00281,-0.275758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,0.008586,-0.003848,-0.061613,-0.04309,-0.004532,0.020572,-0.024838,-0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,-0.050138,-0.140587,-0.095862,-0.168957,-0.053225,-0.042319,-0.03167,0.007432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,-0.031041,-0.054413,-0.096742,-0.088215,-0.053016,-0.084395,-0.090931,-0.150726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,0.00013,-0.017676,-0.047778,-0.007902,-0.014085,-0.094011,-0.04986,-0.05692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,-0.021435,-0.069121,-0.1012,-0.112822,-0.03415,-0.07941,-0.067732,-0.012745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,-0.036978,-0.092862,-0.04249,-0.002267,-0.043537,-0.035687,-0.055649,-0.101687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,-0.022151,-0.056026,-0.061411,-0.136621,-0.020051,-0.075898,-0.065232,0.004836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,0.054131,-0.056749,0.026111,-0.065138,0.028171,-0.032842,0.01519,-0.00709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,-0.027625,-0.077081,-0.073257,-0.173374,-0.035339,-0.155564,-0.051085,0.027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,-0.012493,-0.064987,-0.023843,-0.001705,-0.032802,-0.001564,-0.100987,-0.117234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,-0.039001,-0.05665,-0.051463,-0.003471,-0.032778,-0.068599,-0.096386,-0.122824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,-0.035125,-0.086161,-0.058108,-0.069494,-0.054262,-0.063625,-0.064378,-0.233594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,-0.008425,-0.067579,-0.037972,-0.006594,-0.021711,-0.073537,-0.103554,-0.14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,-0.01232,-0.036176,-0.065737,-0.080313,-0.02277,-0.064622,-0.047198,-0.141422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,0.014559,0.013863,-0.031344,-0.070876,-0.014242,-0.123705,-0.061015,-0.044894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,-0.038172,-0.100111,-0.061253,-0.073492,-0.040047,-0.013566,-0.068983,-0.135892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,-0.115634,-0.173848,-0.129212,-0.118033,-0.079465,-0.114826,-0.198576,-0.5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,0.017823,-0.011136,0.007766,-0.061984,-0.015623,-0.11025,-0.017786,0.0059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,-0.019705,-0.043569,-0.046328,-0.058803,-0.027144,-0.033799,-0.073659,-0.21679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,-0.006631,-0.025598,-0.011364,-0.104428,-0.027247,-0.101552,-0.04317,-0.052488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,-0.008188,-0.06447,-0.01062,-0.054826,-0.013045,-0.027327,-0.020005,-0.096824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,-0.004563,-0.005911,-0.016701,-0.054762,-0.027634,-0.009877,-0.085395,-0.122252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,-0.08257,-0.085225,-0.102108,-0.131808,-0.073392,-0.114151,-0.124542,-0.429346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,-0.00784,-0.068064,-0.033452,-0.117865,-0.037062,-0.064267,-0.013485,-0.183256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,-0.030396,-0.067381,-0.066762,-0.095397,-0.031644,-0.05649,-0.036257,-0.155216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,-0.040244,-0.103356,-0.023199,-0.05511,-0.025961,-0.050758,-0.053793,-0.099655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,-0.007527,-0.061666,-0.040278,-0.063322,-0.023059,-0.067499,-0.064303,-0.205728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,-0.059004,-0.0407,-0.040655,-0.112154,-0.052787,-0.09135,-0.101021,-0.110552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,0.001961,-0.148246,-0.008878,-0.107698,-0.008886,-0.084165,-0.037094,-0.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,-0.023292,-0.086048,-0.012048,-0.192637,-0.064742,-0.076592,-0.08177,-0.154468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,-0.006119,-0.081908,-0.008585,-0.08719,-0.020564,-0.072851,-0.062243,-0.127625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,-0.001404,0.030566,0.011976,-0.050862,0.007783,0.170062,-0.041173,0.051673,-0.005465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,-0.000736,-0.062527,-0.016347,0.01108,-0.008117,-0.074853,-0.043066,-0.107629,-0.000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,-0.049467,-0.080512,-0.023455,-0.028584,-0.027771,-0.054195,-0.081364,-0.27075,-0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,-0.010883,-0.092164,-0.001184,-0.034194,-0.013592,-0.029232,-0.037212,-0.156158,-0.089828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,-0.019803,-0.084435,-0.05201,-0.087194,-0.025347,-0.100064,-0.1128,-0.253849,-0.078615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,-0.02513,-0.06922,-0.032631,-0.017466,-0.034439,-0.078821,-0.088464,-0.135259,-0.18158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,-0.042984,-0.066352,-0.064745,0.007038,-0.041847,-0.086286,-0.098424,-0.343878,-0.101522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,-0.039373,-0.048441,-0.026262,-0.09852,-0.046199,-0.073272,-0.034952,-0.183575,-0.088412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,-0.050305,-0.030999,-0.038466,-0.063886,-0.070657,-0.116185,-0.090792,-0.035718,-0.246866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,-0.032727,-0.025221,-0.046486,-0.067985,-0.034625,-0.01406,-0.02444,-0.027651,-0.185054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,-0.003669,-0.048007,-0.034422,0.007266,-0.01955,-0.080195,-0.073445,-0.072141,-0.110129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,-0.072705,-0.075828,-0.065874,-0.121928,-0.07276,-0.027652,-0.145569,-0.358713,-0.1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,-0.024474,-0.098026,-0.018964,-0.090029,-0.034969,-0.109514,-0.167647,-0.323404,-0.113286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,-0.01363,-0.069482,0,-0.09395,-0.028042,-0.05055,-0.009381,-0.118905,-0.126183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,0.018105,-0.013675,-0.000612,-0.05842,-0.010369,-0.030033,-0.013381,-0.077112,0.003319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,-0.025209,-0.068363,-0.036066,-0.091585,-0.033091,-0.063887,-0.10921,-0.208015,-0.028865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,0.002151,-0.071506,-0.042195,-0.037607,-0.03343,-0.067903,-0.08564,-0.030221,-0.169235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,-0.027613,-0.091438,-0.016718,-0.090229,-0.032806,-0.054011,-0.090286,-0.133868,-0.166124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,0.005218,-0.052078,-0.020132,-0.035003,-0.015667,-0.070679,-0.073604,-0.047795,-0.100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,0.006142,-9.2e-05,0.005545,0.012061,0.007149,0.031294,-0.0705,-0.127358,-0.049738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,-0.004644,-0.042067,-0.043169,-0.021995,-0.003346,-0.062072,-0.093354,-0.173482,0.007298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,-0.004283,-0.038135,-0.030683,-0.031199,-0.00905,-0.073775,-0.043517,-0.058197,-0.075261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,-0.053789,-0.127907,-0.027779,-0.121089,-0.047425,-0.132351,-0.09769,-0.132825,-0.234406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,-0.025423,-0.059724,-0.051617,-0.045366,-0.029133,-0.085223,-0.114588,-0.104513,-0.125517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,-0.058318,-0.068769,-0.05884,-0.081766,-0.066583,-0.11474,-0.168102,-0.112351,-0.199792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,0.019291,-0.060912,0.030043,-0.12793,0.010658,-0.022651,-0.005901,-0.061825,0.009961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,-0.048439,-0.070852,-0.025744,-0.023301,-0.049271,-0.101089,-0.166402,-0.08233,-0.145027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,-0.012835,-0.082938,-0.031495,-0.064221,-0.010371,-0.077065,-0.02595,-0.071597,-0.019479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,0.027521,0.013265,0.042673,-0.068907,-0.011711,0,-0.033009,-0.006037,0.028117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,-0.048194,-0.132781,-0.021053,-0.09788,-0.060414,-0.116195,-0.149279,-0.044978,-0.27808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,-0.001913,-0.082083,-0.059089,-0.054689,-0.010257,-0.066404,-0.03219,-0.157015,-0.047085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,-0.031982,-0.139861,-0.001798,-0.033838,-0.03081,-0.096358,-0.083525,-0.034257,-0.317757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,-0.016775,-0.004729,-0.042579,-0.048647,-0.031442,-0.061187,-0.124099,-0.143853,-0.005476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,-0.02478,-0.023129,-0.026264,-0.064628,-0.03552,-0.065594,-0.115444,-0.024532,-0.12884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06,-0.029116,-0.05639,-0.03258,-0.097979,-0.04362,-0.069682,-0.140637,-0.090605,-0.158462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,0.018681,-0.033051,0.013695,-0.035681,-0.013982,-0.041764,-0.0298,-0.038637,0.02363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,0.007064,-0.049328,0.013605,-0.048487,-0.0226,-0.035491,-0.059555,-0.088143,-0.049553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,-0.021971,-0.033738,-0.044562,-0.047926,-0.019557,-0.110408,0.000574,-0.155014,-0.044099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,-0.021386,-0.068512,-0.034573,-0.108767,-0.037677,-0.108129,-0.093666,-0.049567,-0.191964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11,-0.008949,-0.031522,-0.017693,-0.024298,-0.028006,-0.003551,-0.099969,-0.109397,0.026145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
