date,name,lambda
2015-02-01,DASH,0.67961563796833
2015-02-02,BTC,0.735189722642085
2015-02-03,DOGE,0.709126103536337
2015-02-04,DASH,0.667875850819538
2015-02-05,DASH,0.66626214919656
2015-02-06,DASH,0.78012899997265
2015-02-07,DASH,0.672524369950953
2015-02-08,DASH,0.711129953871843
2015-02-09,LTC,0.721114194909541
2015-02-10,DASH,0.622664241411499
2015-02-11,DASH,0.626307711804719
2015-02-12,DASH,0.633776270579671
2015-02-13,DOGE,0.629662780837306
2015-02-14,DOGE,0.725194705250608
2015-02-15,DOGE,0.723778499949033
2015-02-16,DOGE,0.855374566700082
2015-02-17,DOGE,0.812027056648254
2015-02-18,DOGE,0.754043114347186
2015-02-19,DOGE,0.761183249098255
2015-02-20,BTC,0.783542821319678
2015-02-21,DOGE,0.737317748568079
2015-02-22,DOGE,0.679455273551585
2015-02-23,BTC,0.760192240565879
2015-02-24,BTC,0.722481025655638
2015-02-25,BTC,0.715710739924554
2015-02-26,BTC,0.684699186733672
2015-02-27,BTC,0.666623702615293
2015-02-28,BTC,0.69267448598141
2015-03-01,BTC,0.649771044141324
2015-03-02,BTC,0.652554726517486
2015-03-03,BTC,0.646125983563689
2015-03-04,BTC,0.706492935898187
2015-03-05,BTC,0.607912822261799
2015-03-06,BTC,0.691756688296535
2015-03-07,DOGE,0.621520037509423
2015-03-08,DOGE,0.561437161803558
2015-03-09,DOGE,0.562366959830702
2015-03-10,BTC,0.602708485035911
2015-03-11,DOGE,0.567536087933749
2015-03-12,DOGE,0.647819886109407
2015-03-13,BTC,0.650356561998665
2015-03-14,DOGE,0.554040382315522
2015-03-15,BTC,0.575082902167272
2015-03-16,BTC,0.551045128731235
2015-03-17,BTC,0.494752256520882
2015-03-18,BTC,0.442040386019351
2015-03-19,DOGE,0.399642600753818
2015-03-20,BTC,0.368467408056714
2015-03-21,BTC,0.297345336691296
2015-03-22,BTC,0.306288167354696
2015-03-23,BTC,0.318356580238388
2015-03-24,BTC,0.412191282571073
2015-03-25,BTC,0.372883025141644
2015-03-26,BTC,0.391239499477631
2015-03-27,BTC,0.419267707012901
2015-03-28,BTC,0.318978644222263
2015-03-29,BTC,0.383513716332721
2015-03-30,BTC,0.42956724478195
2015-03-31,BTC,0.426495551216781
2015-04-01,BTC,0.37175732049066
2015-04-02,BTC,0.385322315852492
2015-04-03,XEM,0.613369426487329
2015-04-04,XEM,0.989891623621739
2015-04-05,XEM,0.779404776869134
2015-04-06,XEM,0.629217530748685
2015-04-07,XRP,0.426256178108961
2015-04-08,XEM,0.610745970354076
2015-04-09,XEM,0.64836293074018
2015-04-10,BTC,0.405052498309937
2015-04-11,XEM,0.502659155092138
2015-04-12,XEM,0.474448796563328
2015-04-13,XEM,0.412055089743965
2015-04-14,XEM,0.402047167025081
2015-04-15,XEM,0.710031004855374
2015-04-16,BTC,0.364506967263631
2015-04-17,LTC,0.35234982967184
2015-04-18,XEM,0.54333539585747
2015-04-19,BTC,0.320693328503453
2015-04-20,XEM,0.364223291743611
2015-04-21,BTC,0.35620959038866
2015-04-22,XEM,0.524493350409287
2015-04-23,XEM,0.549459667872365
2015-04-24,XRP,0.410743089115743
2015-04-25,XEM,0.431011469316436
2015-04-26,LTC,0.363319372942285
2015-04-27,DOGE,0.29318162260186
2015-04-28,BTC,0.359170034955315
2015-04-29,XRP,0.415117281388307
2015-04-30,DOGE,0.369612342009718
2015-05-01,BTC,0.402918062022962
2015-05-02,BTC,0.406701618939571
2015-05-03,LTC,0.347152767073415
2015-05-04,XEM,0.458468846621703
2015-05-05,XEM,0.427467796500044
2015-05-06,BTC,0.388329106728352
2015-05-07,XEM,0.623319522982416
2015-05-08,BTC,0.415226320852063
2015-05-09,BTC,0.411266919989388
2015-05-10,XEM,0.451072739714447
2015-05-11,XEM,0.452454873147783
2015-05-12,LTC,0.368357500841557
2015-05-13,XEM,0.495610965749725
2015-05-14,BTC,0.373356535108658
2015-05-15,BTC,0.387918366145831
2015-05-16,DASH,0.395306237763251
2015-05-17,XEM,0.400966807606444
2015-05-18,XEM,0.449043262653107
2015-05-19,XEM,0.379591135058448
2015-05-20,XEM,0.447693163224926
2015-05-21,XEM,0.481696280560201
2015-05-22,XEM,0.565876763615288
2015-05-23,LTC,0.405124204140683
2015-05-24,LTC,0.358555061434402
2015-05-25,LTC,0.367155415813114
2015-05-26,LTC,0.397636590732121
2015-05-27,LTC,0.397220558282784
2015-05-28,LTC,0.312171568320649
2015-05-29,LTC,0.358717348294895
2015-05-30,DASH,0.299468604634558
2015-05-31,LTC,0.301372885216705
2015-06-01,DASH,0.332770148592107
2015-06-02,LTC,0.35237476128871
2015-06-03,XRP,0.469500388032039
2015-06-04,DGB,0.426010991974398
2015-06-05,XRP,0.390248492351569
2015-06-06,DGB,0.295953568422816
2015-06-07,DGB,0.339160451014886
2015-06-08,LTC,0.355332217708475
2015-06-09,XRP,0.283962360681799
2015-06-10,XRP,0.337512827517015
2015-06-11,XRP,0.409899016082898
2015-06-12,XRP,0.472804411366528
2015-06-13,XRP,0.466803147836335
2015-06-14,XRP,0.466803147836335
2015-06-15,DGB,0.303967068819381
2015-06-16,LTC,0.259992786934507
2015-06-17,DOGE,0.348977440911383
2015-06-18,DOGE,0.340803492394639
2015-06-19,XRP,0.347001950814831
2015-06-20,DASH,0.339275484037225
2015-06-21,XRP,0.327286302754454
2015-06-22,XRP,0.335312255594817
2015-06-23,DASH,0.315909182347071
2015-06-24,BTC,0.41278600255667
2015-06-25,BTC,0.313896822697135
2015-06-26,XRP,0.321452125702342
2015-06-27,XRP,0.316711218509551
2015-06-28,DGB,0.257774039358792
2015-06-29,DOGE,0.236404195476558
2015-06-30,BTC,0.318605753927609
2015-07-01,DOGE,0.250878339160855
2015-07-02,BTC,0.332727995820955
2015-07-03,DASH,0.253169479423894
2015-07-04,DOGE,0.31749525798512
2015-07-05,BTC,0.275903250322188
2015-07-06,DOGE,0.243251129101019
2015-07-07,DOGE,0.25399096042168
2015-07-08,DOGE,0.355188288015696
2015-07-09,BTC,0.242224551433848
2015-07-10,BTC,0.303387178258086
2015-07-11,XLM,0.283397948385288
2015-07-12,DASH,0.326711177188367
2015-07-13,DASH,0.300755143773661
2015-07-14,BTC,0.32315887579653
2015-07-15,DOGE,0.30084273019429
2015-07-16,DGB,0.352772098567588
2015-07-17,DOGE,0.392221965867707
2015-07-18,DOGE,0.388423055623098
2015-07-19,BTC,0.368989993350464
2015-07-20,DOGE,0.422081464074601
2015-07-21,BTC,0.417893684839088
2015-07-22,DOGE,0.378115866076454
2015-07-23,BTC,0.310006893841443
2015-07-24,XLM,0.31425187757112
2015-07-25,DOGE,0.432703977440053
2015-07-26,BTC,0.370778772635691
2015-07-27,BTC,0.432610450101082
2015-07-28,BTC,0.390906759948044
2015-07-29,BTC,0.392165397328212
2015-07-30,DOGE,0.420783025929516
2015-07-31,BTC,0.387676322114147
2015-08-01,BTC,0.419138508580589
2015-08-02,BTC,0.489591453925204
2015-08-03,BTC,0.457735957742276
2015-08-04,BTC,0.399616597667253
2015-08-05,BTC,0.406795028419289
2015-08-06,BTC,0.372993774470994
2015-08-07,BTC,0.395197075980539
2015-08-08,BTC,0.391463382109599
2015-08-09,BTC,0.45845000649038
2015-08-10,BTC,0.353248397696369
2015-08-11,ETH,0.42016448634821
2015-08-12,XEM,0.831625488568873
2015-08-13,ETH,1.04217760008477
2015-08-14,XEM,0.62889293451479
2015-08-15,XEM,0.668686653473964
2015-08-16,ETH,0.687930769811376
2015-08-17,XEM,0.766237229969713
2015-08-18,BTC,0.435871401150108
2015-08-19,ETH,0.724455463654484
2015-08-20,ETH,0.527625930980789
2015-08-21,ETH,0.437675532217448
2015-08-22,ETH,0.758263797205096
2015-08-23,ETH,0.560203109654153
2015-08-24,ETH,0.80468991169152
2015-08-25,ETH,0.681149098216116
2015-08-26,BTC,0.465609149574104
2015-08-27,BTC,0.504190511791988
2015-08-28,ETH,0.843840089580404
2015-08-29,ETH,0.513789071913022
2015-08-30,ETH,0.671542696149719
2015-08-31,BTC,0.51483904457227
2015-09-01,BTC,0.472182327304015
2015-09-02,ETH,0.61025988786292
2015-09-03,ETH,0.817975340044335
2015-09-04,ETH,0.505914156960245
