date,frm
2015-02-01,0.418193
2015-02-02,0.412633
2015-02-03,0.414847
2015-02-04,0.431498
2015-02-05,0.412513
2015-02-06,0.47234
2015-02-07,0.438719
2015-02-08,0.460233
2015-02-09,0.430216
2015-02-10,0.41783
2015-02-11,0.381133
2015-02-12,0.384446
2015-02-13,0.4261
2015-02-14,0.439493
2015-02-15,0.424455
2015-02-16,0.43839
2015-02-17,0.394432
2015-02-18,0.410836
2015-02-19,0.427973
2015-02-20,0.417126
2015-02-21,0.382332
2015-02-22,0.426132
2015-02-23,0.434398
2015-02-24,0.42671
2015-02-25,0.410771
2015-02-26,0.400086
2015-02-27,0.391822
2015-02-28,0.403011
2015-03-01,0.375865
2015-03-02,0.361797
2015-03-03,0.406174
2015-03-04,0.433097
2015-03-05,0.363201
2015-03-06,0.406525
2015-03-07,0.337986
2015-03-08,0.355011
2015-03-09,0.387426
2015-03-10,0.34905
2015-03-11,0.31801
2015-03-12,0.365068
2015-03-13,0.351284
2015-03-14,0.348806
2015-03-15,0.3659
2015-03-16,0.339845
2015-03-17,0.314574
2015-03-18,0.259561
2015-03-19,0.207225
2015-03-20,0.219908
2015-03-21,0.210594
2015-03-22,0.20908
2015-03-23,0.201744
2015-03-24,0.23665
2015-03-25,0.226114
2015-03-26,0.220445
2015-03-27,0.248013
2015-03-28,0.200371
2015-03-29,0.221752
2015-03-30,0.234253
2015-03-31,0.211658
2015-04-01,0.173922
2015-04-02,0.178675
2015-04-03,0.253818
2015-04-04,0.288602
2015-04-05,0.273949
2015-04-06,0.278706
2015-04-07,0.241084
2015-04-08,0.266315
2015-04-09,0.269006
2015-04-10,0.266994
2015-04-11,0.253451
2015-04-12,0.259081
2015-04-13,0.215911
2015-04-14,0.240322
2015-04-15,0.238382
2015-04-16,0.215569
2015-04-17,0.230362
2015-04-18,0.246421
2015-04-19,0.194254
2015-04-20,0.214586
2015-04-21,0.204005
2015-04-22,0.213682
2015-04-23,0.222541
2015-04-24,0.224169
2015-04-25,0.236694
2015-04-26,0.233498
2015-04-27,0.209896
2015-04-28,0.207558
2015-04-29,0.248395
2015-04-30,0.231027
2015-05-01,0.241107
2015-05-02,0.219585
2015-05-03,0.233665
2015-05-04,0.234396
2015-05-05,0.220095
2015-05-06,0.20583
2015-05-07,0.245257
2015-05-08,0.222324
2015-05-09,0.210392
2015-05-10,0.233298
2015-05-11,0.228175
2015-05-12,0.238833
2015-05-13,0.247322
2015-05-14,0.222903
2015-05-15,0.213465
2015-05-16,0.256292
2015-05-17,0.252609
2015-05-18,0.275162
2015-05-19,0.237357
2015-05-20,0.222296
2015-05-21,0.229583
2015-05-22,0.25881
2015-05-23,0.229236
2015-05-24,0.216189
2015-05-25,0.21231
2015-05-26,0.233806
2015-05-27,0.178611
2015-05-28,0.197166
2015-05-29,0.204043
2015-05-30,0.207046
2015-05-31,0.221537
2015-06-01,0.225682
2015-06-02,0.232888
2015-06-03,0.278115
2015-06-04,0.246517
2015-06-05,0.205282
2015-06-06,0.173904
2015-06-07,0.199545
2015-06-08,0.214943
2015-06-09,0.185531
2015-06-10,0.190043
2015-06-11,0.219878
2015-06-12,0.227351
2015-06-13,0.223962
2015-06-14,0.203209
2015-06-15,0.187677
2015-06-16,0.162865
2015-06-17,0.180601
2015-06-18,0.19543
2015-06-19,0.22017
