date,name,lambda
2015-02-01,XLM,0.148150875777276
2015-02-02,XLM,0.113616310180564
2015-02-03,XLM,0.0963732682782078
2015-02-04,XLM,0.113974433668255
2015-02-05,XLM,0.1378221134364
2015-02-06,DGB,0.234291935909834
2015-02-07,DGB,0.217204450204447
2015-02-08,DGB,0.230328683254516
2015-02-09,XLM,0.155369749315791
2015-02-10,XLM,0.146771097955032
2015-02-11,XLM,0.109465250664131
2015-02-12,XLM,0.141277384413721
2015-02-13,XLM,0.154192331611005
2015-02-14,XLM,0.153489728378528
2015-02-15,XLM,0.127517293260744
2015-02-16,XLM,0.185905293663406
2015-02-17,XLM,0.0901579962434424
2015-02-18,XMR,0.0963142813496504
2015-02-19,XMR,0.172463710440879
2015-02-20,XLM,0.141976102776244
2015-02-21,DGB,0.108468013932791
2015-02-22,XMR,0.18700123639232
2015-02-23,DGB,0.130946789323987
2015-02-24,XMR,0.170324942619842
2015-02-25,XMR,0.14765779039719
2015-02-26,DGB,0.109631034843296
2015-02-27,XLM,0.172686082658142
2015-02-28,XLM,0.161211557518681
2015-03-01,DGB,0.110526235616937
2015-03-02,DGB,0.112836922979994
2015-03-03,DGB,0.189461010549532
2015-03-04,XLM,0.17444053334519
2015-03-05,DGB,0.0714618912000068
2015-03-06,DGB,0.0729348152643106
2015-03-07,XLM,0.1558606268092
2015-03-08,XLM,0.144633172885343
2015-03-09,XLM,0.194530363364304
2015-03-10,XLM,0.10657420757086
2015-03-11,XLM,0.0971823627404363
2015-03-12,XLM,0.0867469048323172
2015-03-13,DGB,0.114669318939072
2015-03-14,XMR,0.171967857074234
2015-03-15,XMR,0.163931416048316
2015-03-16,XMR,0.15353085957527
2015-03-17,XMR,0.151220350541693
2015-03-18,XLM,0.141015666940231
2015-03-19,XMR,0.0402023005013765
2015-03-20,DASH,0.154823301028698
2015-03-21,XRP,0.122531314833229
2015-03-22,XMR,0.147865914365382
2015-03-23,XRP,0.0832453316610796
2015-03-24,DASH,0.0990721560205793
2015-03-25,DASH,0.0746911377497611
2015-03-26,DASH,0.114616900893891
2015-03-27,XRP,0.167253356324183
2015-03-28,DASH,0.0585483769821119
2015-03-29,XRP,0.15765815868599
2015-03-30,DASH,0.095628989715927
2015-03-31,XRP,0.0775714440340045
2015-04-01,XRP,0.0992668595736736
2015-04-02,XRP,0.0571170699445603
2015-04-03,XLM,0.114138784639866
2015-04-04,XRP,0.111911507687031
2015-04-05,DGB,0.108243981621397
2015-04-06,XMR,0.162681341241991
2015-04-07,XMR,0.124198712438102
2015-04-08,XMR,0.124587985137902
2015-04-09,XMR,0.117314369328189
2015-04-10,XMR,0.126160185073467
2015-04-11,XMR,0.110463906229386
2015-04-12,DASH,0.145700237794445
2015-04-13,XMR,0.0628676752656194
2015-04-14,DASH,0.103968154546171
2015-04-15,DASH,0.0790896148285703
2015-04-16,DASH,0.0747681950580834
2015-04-17,XRP,0.0754747082667093
2015-04-18,DGB,0.0711431112339063
2015-04-19,DGB,0.0497810045561079
2015-04-20,DGB,0.048180987865514
2015-04-21,DASH,0.0792683254491089
2015-04-22,XRP,0.0711250270276643
2015-04-23,XRP,0.0671005055278804
2015-04-24,DASH,0.0800011633147347
2015-04-25,DASH,0.0930362634400346
2015-04-26,XRP,0.0629928134467956
2015-04-27,DASH,0.0888777111748675
2015-04-28,DGB,0.0709173958013624
2015-04-29,DASH,0.0631440463827829
2015-04-30,XRP,0.0325327404947228
2015-05-01,XLM,0.112288162253677
2015-05-02,XRP,0.0794208129629066
2015-05-03,DASH,0.117940593701474
2015-05-04,DASH,0.0788231899151363
2015-05-05,DGB,0.0324103847710909
2015-05-06,DGB,0.0476927319711362
2015-05-07,XRP,0.0972937216481609
2015-05-08,XRP,0.0699337105538791
2015-05-09,XRP,0.0586684538105383
2015-05-10,DASH,0.0942698425854217
2015-05-11,XLM,0.121134773271662
2015-05-12,DGB,0.109479674023559
2015-05-13,DGB,0.0725423792437824
2015-05-14,XLM,0.108400850935011
2015-05-15,XRP,0.0704082319493362
2015-05-16,XLM,0.107481844521174
2015-05-17,XLM,0.102450567979753
2015-05-18,XLM,0.165931677699266
2015-05-19,DASH,0.118402489094387
2015-05-20,XRP,0.0894457704864875
2015-05-21,DGB,0.0773207903488709
2015-05-22,DASH,0.129769756896453
2015-05-23,XMR,0.140944188604995
2015-05-24,XMR,0.119606774729714
2015-05-25,XMR,0.126923643631916
2015-05-26,BTC,0.143422945924069
2015-05-27,DGB,0.0907969176462846
2015-05-28,XLM,0.101072146453787
2015-05-29,DASH,0.0715521417675868
2015-05-30,XMR,0.0902935992813749
2015-05-31,XLM,0.13822298577874
2015-06-01,DOGE,0.123270441672471
2015-06-02,XMR,0.107109978827742
2015-06-03,DOGE,0.203902511157659
2015-06-04,XEM,0.11709319407074
2015-06-05,DASH,0.0811175570970614
2015-06-06,XRP,0.0783816752762889
2015-06-07,XMR,0.0888605148243574
2015-06-08,XMR,0.0748854328084185
2015-06-09,XMR,0.109810728840615
2015-06-10,XMR,0.0568150758499212
2015-06-11,XMR,0.0974278091287336
2015-06-12,XEM,0.0869539353828225
2015-06-13,XEM,0.0797571543159946
2015-06-14,XMR,0.0669870766277021
2015-06-15,XMR,0.091781671963179
2015-06-16,XMR,0.0519254143350805
2015-06-17,XMR,0.0336636984667845
2015-06-18,XMR,0.0555249070239019
2015-06-19,XMR,0.0685385524555806
2015-06-20,XMR,0.107589699371539
2015-06-21,DGB,0.0874750663594452
2015-06-22,XMR,0.10650833425593
2015-06-23,XMR,0.0630458209030843
2015-06-24,XMR,0.0409911893825219
2015-06-25,XMR,0.0155120083995994
2015-06-26,XMR,0.0507233842412791
2015-06-27,XMR,0.104285723532519
2015-06-28,XMR,0.0604566206773589
2015-06-29,XMR,0.0950773810868119
2015-06-30,XRP,0.0824848315092687
2015-07-01,DGB,0.0760345774362549
